D061592179,692_38
D0615923,1122_114
D0615923,1419_47
D0615923,1442_7
D0615923,2092_172
D0615923,2187_97
D0615923,2230_157
D0615923,2358_81
D0615923,264_55
D0615923,403_166
D0615923,952_136
D061592681,1006_103
D061592681,1065_136
D061592681,109_4
D061592681,1271_2
D061592681,1280_115
D061592681,1553_49
D061592681,1940_19
D061592681,195_22
D061592681,766_93
D0615951,1046_31
D0615951,1187_3
D0615951,118_16
D0615951,1302_116
D0615951,1744_107
D0615951,1860_116
D0615951,2260_36
D0615951,267_151
D0615951,687_77
D0615951,966_113
D061598386,1016_90
D061598386,1040_160
D061598386,1102_115
D061598386,1464_81
D061598386,1535_172
D061598386,1600_56
D061598386,1820_103
D061598386,2396_118
D061598386,605_151
D061598386,951_149
D0616013,1354_69
D0616013,1450_121
D0616013,1472_3
D0616013,2138_26
D0616013,2230_11
D0616013,2301_120
D0616013,2458_121
D0616013,838_161
D0616013,904_127
D0616036,1882_161
D0616036,22_107
D0616036,2430_23
D0616036,2471_68
D0616036,599_84
D0616043,1033_141
D0616043,1077_40
D0616043,1455_3
D0616043,1665_138
D0616043,2468_144
D0616043,266_57
D0616043,297_97
D0616043,958_105
D061605305,1131_73
D061605305,1484_68
D061605305,238_151
D061605305,723_26
D0616059,1155_120
D0616059,1556_152
D0616059,1810_22
D0616059,565_122
D0616059,729_48
D0616061,1167_55
D0616061,130_24
D0616061,1572_19
D0616065,1113_168
D0616065,1497_9
D0616065,165_110
D0616065,183_94
D0616065,214_100
D0616065,2230_161
D0616065,510_152
D0616065,576_124
D0616065,577_172
D0616067,1065_115
D0616067,1397_142
D0616067,1412_163
D0616067,157_167
D0616067,1581_53
D0616067,2403_29
D0616067,335_29
D0616067,420_168
D0616067,533_165
D0616067,65_167
D061607149,1043_76
D061607149,1268_120
D061607149,208_73
D061607149,376_127
D061607149,554_20
D061607392,1097_41
D061607392,1175_121
D061607392,1548_161
D061607392,1835_25
D061607392,2232_60
D061607392,2325_69
D0616078,1307_187
