D002833125,975_55
D002836393,1511_133
D002836393,232_104
D002836393,2350_96
D002836393,282_32
D002839158,1061_3
D002839158,1074_154
D002839158,1235_15
D002839158,1427_161
D002839158,1446_170
D002839158,1685_15
D002839158,1997_13
D002839158,262_43
D002839158,293_20
D002839158,578_71
D002839158,616_115
D002839158,791_93
D002839158,945_176
D002842639,1169_124
D002842639,1918_178
D002842639,2034_152
D002842639,213_1
D002842639,247_47
D002842639,526_181
D002842639,584_28
D002842639,610_127
D002842639,635_124
D002842820,341_154
D002842820,403_71
D002842820,478_42
D002843469,1153_47
D002843469,1347_89
D002843469,2347_72
D002843469,286_134
D002843469,565_23
D002843469,664_11
D002846293,1210_133
D002846293,1422_78
D002846293,1814_129
D002846293,2106_126
D002846293,2446_19
D002846293,503_173
D002846293,529_118
D002849072,1139_57
D002849072,13_5
D002849072,1775_76
D002849072,1922_125
D002849072,2082_148
D002849072,2142_161
D002849072,868_61
D002851921,1148_35
D002851921,1249_150
D002851921,2294_171
D002851921,2312_44
D002851921,460_137
D002854670,1684_153
D002854670,1729_7
D002854670,809_143
D002855271,1248_66
D002855271,2188_187
D002855271,2359_39
D002855271,332_175
D002855271,535_55
D002855271,858_107
D002856667,1132_24
D002856667,1321_117
D002856667,1568_111
D002856667,1919_156
D002856667,206_161
D002856667,2223_99
D002858968,1315_181
D002858968,1440_178
D002858968,1571_175
D002858968,1902_70
D002858968,1950_56
D002858968,2040_112
D002858968,2283_13
D002858968,294_7
D002858968,52_102
D002858968,964_78
D002863245,1641_171
D002863245,2024_47
D002863245,2047_144
D002863245,205_73
D002863245,416_126
D002863245,876_58
D002867120,122_77
D002867120,1783_5
D002867120,279_152
D002867120,753_181
D002870182,1133_149
D002870182,1320_137
D002870182,2099_91
D002870182,2464_127
D002870182,504_153
D002870182,816_31
D002874487,1903_74
D002874487,2416_20
D002874487,301_125
D002874487,690_31
D002874487,90_149
D002874487,958_85
D002875927,1368_159
D002875927,1672_170
D002875927,517_13
D002875927,632_106
D002875927,690_38
D002879857,1131_113
D002879857,1555_163
D002879857,1715_48
D002879857,2124_171
D002879857,322_68
D002879970,1348_162
D002879970,1419_12
D002879970,1584_37
D002879970,1977_159
D002879970,2238_10
D002879970,448_139
D002879970,684_53
D002880860,1784_173
D002880860,1954_0
D002880860,1961_185
D002880860,2305_143
D002881225,1183_12
D002881225,119_51
D002881225,2332_102
D002881225,2471_2
D002881225,541_3
D002881225,658_115
D002881997,1604_102
D002881997,1632_45
D002881997,1791_61
D002881997,1820_26
D002881997,187_101
D002881997,2119_6
D002883748,1544_68
D002883748,1548_86
D002883748,1828_179
D002883748,527_75
D002883748,578_182
D002884783,1054_3
D002884783,1142_117
D002884783,1333_102
D002884783,1714_94
D002884783,1784_137
D002884783,1936_28
D002884783,2032_23
D002884783,2239_38
D002884783,2379_160
D002884783,829_134
D002885865,1414_139
D002885865,1578_148
D002885865,189_189
