D0568255,975_132
D056825879,1150_105
D056825879,1247_177
D056825879,1753_22
D056825879,1884_100
D056825879,358_159
D0568269,1288_137
D0568269,1602_100
D0568269,2205_53
D0568269,2447_7
D0568269,333_5
D0568269,460_159
D0568269,464_174
D0568269,57_88
D0568326,1159_31
D0568326,1163_106
D0568326,1297_161
D0568326,1744_165
D0568326,1778_54
D0568326,1872_10
D0568326,2248_141
D0568326,2419_108
D0568326,359_56
D0568337,1567_93
D0568337,1903_84
D0568337,2431_77
D0568337,343_150
D0568337,631_115
D056833904,1048_143
D056833904,1669_131
D056833904,1822_100
D056833904,2194_127
D056833904,2229_178
D056833904,590_167
D056833904,733_120
D056833904,997_37
D0568364,1245_93
D0568364,1326_27
D0568364,142_101
D0568364,1840_143
D0568364,2117_75
D0568364,473_102
D0568364,959_138
D0568364,960_49
D0568389,1032_143
D0568389,1311_99
D0568389,185_168
D0568389,2262_22
D0568389,564_93
D056840520,1460_80
D056840520,151_63
D056840520,1600_161
D056840520,1785_163
D056840520,1859_63
D056840520,1981_80
D056840520,259_122
D056840520,33_2
D056840520,368_108
D056840919,1239_21
D056840919,13_22
D056840919,150_25
D056840919,1590_2
D056840919,2427_137
D0568433,1062_89
D0568433,1278_1
D0568433,1835_112
D0568433,1842_24
D0568433,2198_81
D0568433,2314_149
D0568434,1172_97
D0568434,1674_148
D0568434,2026_181
D0568434,2048_53
D0568434,2264_171
D0568434,2293_11
D0568434,2366_36
D0568434,2373_53
D0568434,356_57
D056843569,1288_26
D056843569,162_175
D056843569,275_77
D056843569,343_143
D056843569,421_118
D056843569,482_14
D056843569,564_133
D056843569,635_172
D056843569,752_71
D056843569,834_144
D056846324,1082_179
D056846324,1307_125
D056846324,15_48
D056846324,16_160
D056846324,198_31
D056846324,2390_57
D056846324,258_21
D056846324,278_71
D056846324,417_132
D056846324,451_104
D056846324,948_50
D0568469,1077_77
D0568469,1424_95
D0568469,187_12
D0568469,1934_46
D0568469,2197_89
D0568469,229_29
D0568469,2459_96
D0568469,904_162
D0568474,1318_80
D0568474,1616_125
D0568474,1897_106
D0568474,196_36
D0568474,2110_140
D0568474,2192_153
D0568474,2307_19
D0568474,390_20
D0568474,804_85
D056847437,1001_156
D056847437,1298_79
D056847437,1587_132
D056847437,2209_55
D056847437,422_154
D056847437,485_23
D056847437,493_167
D056847437,501_23
D056847987,1164_17
D056847987,1223_147
D056847987,1562_146
D056847987,2311_160
D056847987,827_23
D056847987,854_59
D056847987,895_58
D0568480,1712_115
D0568480,1929_128
D0568480,194_186
D0568480,380_97
D0568480,527_170
D056850772,1989_82
D056850772,2197_117
D056850772,2418_107
D056850772,252_34
D056850772,474_19
D0568514,1561_102
D0568514,1587_46
D0568514,1776_145
D0568514,199_32
D0568514,2074_150
D0568514,329_106
D0568514,759_116
D0568514,762_16
D0568514,854_104
D0568520,1179_2
D0568520,1809_144
D0568520,664_161
D0568520,8_18
D0568520,90_61
D056853216,1022_131
D056853216,1121_92
D056853216,1290_95
D056853216,1395_32
D056853216,1649_177
D056853216,767_21
D056853216,853_60
D056853407,1666_21
D056853407,1971_119
D056853407,2017_126
D056853407,245_112
D056853407,246_12
D056853407,308_50
D056853407,449_109
D056853407,700_18
D056853407,760_16
D056853407,78_176
D056853407,793_48
D0568543,1872_86
D0568543,2155_68
D0568543,2246_19
D0568543,2422_129
D0568543,685_160
D0568543,69_145
D0568543,738_25
D0568543,880_163
D0568585,1070_95
D0568585,150_106
D0568585,1529_153
D0568585,1530_116
D0568585,1882_28
D0568585,215_127
D0568585,355_65
D0568585,675_99
D0568587,141_109
D0568587,1440_147
D0568587,1832_129
D0568587,263_76
D0568587,511_73
D0568587,534_92
D0568587,799_104
D0568587,899_0
D0568587,954_34
D056859300,1104_46
D056859300,1213_137
D056859300,1222_138
D056859300,1624_1
D056859300,1997_49
D056859300,2346_34
D056859300,2440_8
D056859300,288_155
D056859300,759_111
D0568599,1916_104
D0568599,199_82
D0568599,535_16
D0568599,841_50
D0568599,918_132
D056860108,1228_133
D056860108,139_30
D056860108,1505_46
D056860108,1662_68
D056860108,1750_49
D056860108,2172_174
D056860108,2377_168
D056860108,2395_180
D056860108,900_183
D056860443,1814_25
D056860443,2465_154
D056860443,265_61
D056860443,602_29
D056860443,614_71
D0568623,1469_6
D0568623,1471_31
D0568623,1634_12
D0568623,2426_183
D0568623,628_141
D056862447,100_44
D056862447,160_176
D056862447,2236_34
D056862447,258_19
D056862447,392_31
D056862447,888_9
D0568625,1656_106
D0568625,1664_9
D0568625,1839_4
D0568625,186_74
D0568625,2031_32
D0568625,2366_157
D0568625,2454_117
D0568625,2458_165
D0568625,928_125
D0568629,1048_85
D0568629,1187_77
D0568629,1739_21
D0568629,57_111
D0568629,787_102
D056863741,165_131
D056863741,2174_13
D056863741,607_16
D056863741,679_169
D056865202,1142_107
D056865202,1251_45
D056865202,1417_91
D056865202,1887_137
D056865202,2105_39
D056865202,2298_131
D056865202,2419_144
D056865202,444_81
D056865202,459_182
D056865202,969_85
D0568673,1427_123
D0568673,1818_146
D0568673,1988_97
D0568673,2005_169
D0568673,25_132
D0568673,429_159
D0568673,743_148
D0568673,760_64
D0568676,1366_0
D0568676,143_112
D0568676,1450_25
D0568676,1580_44
D0568676,2082_166
D0568676,2424_95
D0568676,27_133
D0568676,470_121
D0568676,526_132
D056868012,1009_103
D056868012,1021_115
D056868012,1202_179
D056868012,1213_91
D056868012,1250_2
D056868012,138_180
D056868012,1461_37
D056868012,166_52
D056868012,1993_174
D056868012,2309_90
D056868012,949_67
D0568682,1139_39
D0568682,1168_8
D0568682,1345_91
D0568682,1846_91
D0568682,2446_170
D0568690,1042_187
D0568690,1116_157
D0568690,1309_54
D0568690,1390_80
D0568690,1496_18
D0568690,1900_93
D0568690,2336_64
D0568690,2398_171
D0568690,751_18
D0568696,1357_163
D0568696,157_171
D0568696,1611_168
D0568696,1926_146
D0568696,1943_6
D0568696,2004_79
D0568696,207_102
D0568696,67_178
D0568696,881_47
D0568768,1263_50
D0568768,293_16
D0568768,480_60
D0568768,734_115
D0568768,748_1
D0568768,84_107
D0568769,114_87
D0568769,1268_156
D0568769,1403_28
D0568769,1612_76
D0568769,1986_38
D0568769,2160_2
D0568769,687_80
D0568770,0_101
D0568770,1303_18
D0568770,174_90
D0568770,1804_1
D0568770,187_8
D0568770,2172_143
D0568770,2463_162
D0568782,1425_172
D0568782,1486_75
D0568782,2022_87
D0568782,595_132
D0568782,764_42
D0568782,891_4
D0568782,915_28
D0568784,1077_43
D0568784,1554_81
D0568784,1711_94
