D041828717,532_105
D041831878,1034_123
D041831878,1413_47
D041831878,1552_147
D041831878,2083_46
D041831878,721_5
D041837863,1132_7
D041837863,1168_100
D041837863,1404_36
D041837863,1500_185
D041837863,2427_155
D041837863,25_143
D041837863,281_28
D041837863,377_146
D041837863,555_43
D041837863,744_52
D041838884,1081_10
D041838884,1241_179
D041838884,1767_10
D041838884,2179_137
D041838884,570_2
D041838884,612_97
D041838884,75_84
D041838884,834_50
D041839201,1338_22
D041839201,1351_155
D041839201,1388_51
D041839201,1617_34
D041839201,2010_81
D041839201,390_3
D041839201,715_4
D041839201,874_61
D041844533,177_8
D041844533,2100_59
D041844533,2243_162
D041844533,2328_52
D041844533,2469_18
D041844533,333_34
D041844533,676_6
D041844533,815_179
D041845974,1165_8
D041845974,1490_172
D041845974,1773_118
D041845974,1841_88
D041845974,433_92
D041845974,466_30
D041845974,606_109
D041847916,1338_4
D041847916,1657_163
D041847916,347_15
D041851777,1257_116
D041851777,1892_160
D041851777,1_170
D041851777,2398_129
D041851777,697_6
D041851777,84_95
D041852613,1398_87
D041852613,1766_188
D041852613,177_132
D041852613,217_24
D041852613,227_71
D041852613,230_134
D041852675,164_183
D041852675,191_16
D041852675,2163_179
D041852675,2234_183
D041852675,2285_47
D041852675,2336_145
D041852675,365_70
D041852675,464_126
D041852675,507_97
D041852675,948_77
D041854969,1406_44
D041854969,1423_89
D041854969,1482_164
D041854969,164_14
D041854969,1990_71
D041854969,2001_68
D041854969,2281_39
D041854969,312_163
D041854969,488_30
D041854969,596_98
D041854969,614_45
D041854969,700_176
D041857168,1028_97
D041857168,1479_72
D041857168,2115_67
D041857168,2166_144
D041857168,2190_188
D041857168,565_146
D041857168,993_117
D041869079,1041_32
D041869079,1279_176
D041869079,1690_16
D041869079,2044_86
D041869079,946_55
D041877081,1637_106
D041877081,1918_19
D041877081,468_131
D041877081,536_53
D041877081,788_159
D041877159,1217_152
D041877159,1413_22
D041877159,1696_155
D041877159,1919_46
D041877159,1978_37
D041877159,2084_131
D041877159,441_50
D041877159,863_118
D041877159,90_140
D041877159,961_51
D041881194,1002_166
D041881194,1085_58
D041881194,1422_40
D041881194,25_127
D041881194,850_20
D041881194,869_181
D041881828,1461_0
D041881828,1565_25
D041881828,2208_140
D041881828,2219_170
D041881828,2280_160
D041881828,2303_78
D041881828,2393_121
D041881828,464_11
D041881828,622_171
D041884034,1396_147
D041884034,1674_92
D041884034,2086_29
D041884034,2475_113
D041884034,610_162
D041885598,1057_152
D041885598,1173_122
D041885598,1950_44
D041885598,2365_147
D041885598,46_10
D041885598,797_106
D041886090,1025_1
D041886090,1509_56
D041886090,164_171
D041886090,227_146
D041886090,2463_88
D041886090,573_108
D041886090,742_190
D041891063,2001_84
D041891063,2136_26
D041891063,2430_78
D041891063,506_69
D041893418,1187_102
D041893418,1368_153
D041893418,1670_92
D041893418,1809_56
D041893418,1844_52
D041893418,1902_143
D041893418,2046_31
D041893418,739_159
D041893678,1001_118
D041893678,1184_42
D041893678,1211_91
D041893678,138_88
D041893678,1939_22
D041893678,210_36
D041893678,22_52
D041893678,2340_67
D041895436,1565_57
D041895436,1765_174
D041895436,2102_160
D041895436,2247_43
D041895436,746_8
D041895818,1587_17
D041895818,1715_66
D041895818,1970_104
D041895818,318_109
D041895818,404_51
D041895818,783_20
D041898468,1129_56
D041898468,1176_69
D041898468,1189_151
D041898468,1219_141
D041898468,1307_166
D041898468,1688_117
D041898468,229_185
D041898468,519_92
D041898468,527_106
D041902066,1166_61
D041902066,1860_25
D041902066,2104_70
D041902066,467_169
D041905746,1250_83
D041905746,1645_88
D041905746,1953_32
D041905746,474_26
D041905746,800_41
D041905746,859_142
D041910016,1316_176
D041910016,184_21
D041910016,1931_6
D041910016,45_37
D041910016,84_176
D041910016,85_175
D041910016,89_141
D041910139,198_102
D041910139,1994_183
D041910139,2266_83
D041910139,372_123
D041910139,498_11
D041910139,503_124
D041910139,723_155
D041910139,886_186
D041911198,1244_127
D041911198,1520_73
D041911198,1842_8
D041911198,1922_137
D041911198,2182_31
D041911198,2240_100
D041911198,2285_4
D041911198,324_136
D041911198,337_49
D041911198,450_33
D041911198,963_65
D041911198,984_170
D041911563,1044_146
D041911563,1615_114
D041911563,17_91
D041911563,1912_90
D041911563,2076_24
D041911563,467_40
D041911563,523_134
D041911563,64_60
D041911563,716_19
D041911808,1942_5
D041911808,353_129
D041911808,69_4
D041911808,789_119
D041911808,865_78
D041912690,1261_13
D041912690,1492_125
D041912690,1513_34
D041912690,2165_182
D041912690,298_100
D041912690,450_89
D041912690,556_17
D041914168,0_20
D041914168,1046_188
D041914168,2143_135
D041914168,810_33
D041914168,924_126
D041915387,160_73
D041915387,1806_180
D041915387,2072_137
D041915387,855_40
D041915387,875_159
D041915387,948_120
D041918302,1144_125
D041918302,1293_44
D041918302,1477_6
D041918302,1930_148
D041918302,2276_118
D041918302,27_29
D041918302,290_69
D041918302,663_44
D041918494,1098_48
