D069973307,876_2
D0699758,1514_122
D0699758,1607_50
D0699758,2013_122
D0699758,2056_64
D0699758,2203_131
D0699758,2368_125
D0699758,294_126
D0699758,718_114
D0699758,94_111
D0699768,1161_42
D0699768,1678_84
D0699768,2169_104
D0699772,1010_14
D0699772,1879_127
D0699772,1980_7
D0699772,2032_13
D0699772,2305_75
D0699772,394_81
D0699772,450_182
D0699772,607_86
D0699772,860_5
D0699772,885_15
D0699785,1049_0
D0699785,1236_61
D0699785,1476_174
D0699785,1537_146
D0699785,1633_185
D0699785,1925_24
D0699785,2224_178
D0699785,461_9
D0699785,956_178
D069978784,1315_76
D069978784,1383_140
D069978784,210_163
D069978784,357_31
D069978784,614_61
D069978784,895_11
D0699796,1222_55
D0699796,1455_110
D0699796,1782_66
D0699796,1891_149
D0699796,1936_116
D0699796,234_102
D0699796,392_68
D0699796,589_9
D0699811,1315_75
D0699811,1623_96
D0699811,169_95
D0699811,1942_137
D0699811,2016_46
D0699811,2304_135
D0699811,2396_101
D0699811,433_59
D0699811,616_171
D0699819,1059_8
D0699819,1242_5
D0699819,1814_6
D0699819,1899_114
D0699819,2113_173
D0699819,2190_3
D0699819,951_85
D0699844,1231_111
D0699844,302_110
D0699844,374_80
D0699844,473_67
D0699844,563_56
D069984471,1429_170
D069984471,320_91
D069984471,489_58
D069984471,724_133
D0699854,1299_23
D0699854,1374_3
D0699854,1884_28
D0699854,1915_30
D0699854,2061_179
D0699854,2103_144
D0699854,2330_90
D0699854,544_74
D0699857,103_122
D0699857,10_150
D0699857,114_133
D0699857,1251_42
D0699857,1453_127
D0699857,1887_2
D0699857,1955_46
D0699857,2477_80
D0699857,272_155
D0699857,769_66
D069987106,1431_90
D069987106,1609_165
D069987106,165_16
D069987106,208_124
D069987106,2230_104
D069987106,2353_139
D069987106,241_109
D069987106,259_131
D069987106,537_96
D069987106,553_108
D0699916,1493_45
D0699916,150_95
D0699916,1756_88
D0699916,1819_110
D0699916,1885_175
D0699916,1938_86
D0699916,1993_81
D0699916,2036_33
D0699916,2089_20
D0699916,2201_107
D0699916,2298_174
D0699916,408_50
D0699916,824_80
D0699918,1051_82
D0699918,1566_53
D0699918,1590_14
D0699918,1714_100
D0699918,1744_31
D0699918,2086_148
D0699918,2319_118
D0699918,2358_164
D0699918,540_22
D0699918,744_100
D0699918,749_135
D0699918,785_73
D0699919,1215_115
D0699919,1361_84
D0699919,1419_184
D0699919,2032_155
D0699919,2200_81
D0699919,2231_36
D0699919,2418_175
D0699919,648_6
D0699944,1567_151
D0699944,175_81
D0699944,2203_39
D0699944,376_142
D0699944,62_178
D0699961,1556_22
D0699961,1700_98
D0699961,1898_25
D0699961,2301_68
D0699961,30_75
D0699961,498_156
D0699961,811_180
D0699961,896_60
D0699969,1108_45
D0699969,153_54
D0699969,1661_12
D0699969,2274_96
D0699969,7_173
D0699988,1130_122
D0699988,1367_92
D0699988,1850_77
D0699988,358_124
D0699988,483_159
D0699988,533_113
D0699988,638_26
D0699988,832_172
D0699988,972_156
D069999512,1106_177
D069999512,1269_179
D069999512,1376_135
D069999512,492_122
D069999512,940_83
D070000108,133_174
D070000108,1393_131
D070000108,1404_143
D070000108,1515_152
D070000108,1625_83
D070000108,175_60
D070000108,384_90
D070000108,451_53
D0700009,1231_135
D0700009,1729_71
D0700009,1799_38
D0700009,2139_150
D0700009,2418_142
D0700031,1026_13
D0700031,1340_82
D0700031,1415_84
D0700031,1603_41
D0700031,174_117
D0700031,2045_101
D0700031,348_182
D0700031,409_115
D0700031,651_89
D070005486,2366_133
D070005486,43_73
D070005486,502_85
D070006872,1256_184
D070006872,1945_93
D070006872,1968_126
D070006872,2207_114
D070006872,2271_8
D070006872,2457_36
D070007992,1167_143
D070007992,1393_11
D070007992,1520_38
D070007992,2151_144
D070007992,2356_96
D070007992,2398_169
D070007992,2_107
D070007992,51_126
D070007992,682_125
D070007992,68_22
D070007992,99_44
D070008029,1057_101
D070008029,1101_95
D070008029,1242_125
D070008029,2032_30
D070008029,2358_82
D070008029,383_108
D070008029,561_178
D070008029,995_56
D070008166,1044_62
D070008166,1582_170
D070008166,1658_153
D070008166,1687_132
D070008166,1817_27
D070008166,2023_36
D070008166,2229_91
D070008166,299_94
D070008166,66_172
D070008166,784_81
D070008166,811_130
D0700091,1256_28
D0700091,1454_188
D0700091,1996_17
D0700091,2071_167
D0700091,2101_58
D0700091,551_173
D0700091,560_132
D070011791,1151_25
D070011791,1875_92
D070011791,2086_139
D070011791,441_130
D070012651,1084_169
D070012651,1126_173
D070012651,1675_130
D070012651,1875_144
D070012651,648_68
D070012651,713_69
D070012651,903_140
D070012651,969_147
D0700144,1035_173
D0700144,1447_109
D0700144,1652_169
D0700144,2428_1
D0700144,352_99
D0700144,358_185
D0700144,447_36
D0700144,690_131
D0700144,743_59
D0700148,2256_119
D0700148,2271_187
D0700148,2273_80
D0700148,2317_68
D0700148,2452_50
D0700148,397_81
D0700148,530_15
D0700148,629_90
D0700148,922_115
D0700148,944_154
D0700154,1050_164
D0700154,1473_77
D0700154,1595_91
D0700154,1673_49
D0700154,904_140
D0700186,1713_6
D0700186,1895_47
D0700186,2421_39
D0700186,257_46
D0700186,802_128
D0700187,1038_134
D0700187,144_49
D0700187,1973_6
D0700187,2353_75
D0700187,253_126
D0700187,710_92
D0700187,792_167
D070018769,1252_57
D070018769,1694_96
D070018769,1769_39
D070018769,1781_167
D070018769,1992_128
D070018769,2230_90
D070018769,2434_100
D070018769,251_47
D070018769,50_145
D070018769,56_51
D070018769,800_114
D070018769,819_115
D070020540,1230_156
D070020540,1380_61
D070020540,1630_100
D070020540,2198_16
D070020540,2333_97
D070020540,361_171
D070020540,41_56
D070020540,683_90
D070020540,736_76
D0700215,1002_101
D0700215,335_3
D0700215,360_133
D0700215,440_90
D0700215,472_49
D0700215,572_111
D0700215,616_58
D0700215,947_20
D070021677,1543_56
D070021677,2079_159
D070021677,2113_55
D070021677,2325_56
D070021677,317_74
D070021677,407_69
D0700218,182_99
D0700218,18_14
D0700218,1945_147
D0700218,2277_40
D0700218,459_149
D070022261,1880_38
D070022261,211_138
D070022261,2124_159
D070022261,2412_69
D070022261,872_146
D070022261,970_32
D070023473,105_34
D070023473,1150_50
D070023473,1180_49
D070023473,1632_125
D070023473,1780_81
D070023473,2012_51
D070023473,2068_161
D070023473,279_31
D070023473,888_180
D070023473,962_105
D0700237,1302_120
D0700237,1609_147
D0700237,1725_31
D0700237,1888_80
D0700237,1993_74
D0700237,2127_127
D0700237,224_22
D0700237,2391_45
D0700237,539_60
D0700237,550_120
