D010209622,871_118
D010212783,1126_183
D010212783,1295_114
D010212783,1748_0
D010212783,2232_124
D010212783,2366_68
D010212783,361_35
D010212783,826_58
D010214565,1301_94
D010214565,1952_28
D010214565,2051_51
D010214565,287_133
D010216811,1150_48
D010216811,1257_88
D010216811,1506_37
D010216811,158_29
D010216811,1901_65
D010216811,2223_152
D010216811,2262_131
D010216811,387_181
D010216811,596_3
D010216811,614_188
D010216811,724_106
D010216811,863_47
D010219935,1199_91
D010219935,1540_34
D010219935,1670_116
D010219935,2040_181
D010219935,2102_71
D010219935,2154_65
D010219935,221_63
D010219935,2240_54
D010219935,225_68
D010219935,2328_154
D010219935,2361_182
D010219935,963_46
D010221303,1182_141
D010221303,516_1
D010221303,791_182
D010221303,936_15
D010224083,1156_156
D010224083,1227_80
D010224083,147_69
D010224083,2179_102
D010224083,2475_41
D010224083,305_94
D010224083,499_182
D010224083,511_123
D010226582,1052_16
D010226582,1111_40
D010226582,1210_117
D010226582,152_186
D010226582,2021_86
D010226582,350_38
D010226582,568_11
D010226582,596_25
D010226582,612_106
D010226582,612_134
D010226780,2083_13
D010226780,458_63
D010226780,614_146
D010226780,86_71
D010231128,1156_76
D010231128,466_111
D010231128,513_133
D010231128,55_12
D010231128,764_114
D010231388,10_94
D010231388,1523_17
D010231388,2085_160
D010231388,2107_24
D010231388,2215_145
D010231388,2264_135
D010231388,236_161
D010231388,737_12
D010231388,777_46
D010235539,1003_33
D010235539,1199_111
D010235539,1624_80
D010235539,1753_154
D010235539,1816_178
D010235539,2025_9
D010235539,2056_123
D010235539,896_35
D010235799,1048_64
D010235799,1246_89
D010235799,1529_151
D010235799,1603_112
D010235799,1659_130
D010235799,2438_32
D010235799,259_25
D010235799,27_132
D010235799,511_21
D010235799,683_74
D010236536,1494_110
D010236536,1914_85
D010236536,2032_0
D010236536,21_130
D010236536,2378_53
D010242827,1162_77
D010242827,1364_68
D010242827,1692_111
D010242827,1759_24
D010242827,257_138
D010243398,1016_76
D010243398,103_166
D010243398,1472_66
D010243398,1617_41
D010243398,312_85
D010243398,582_54
D010243398,868_158
D010243398,931_183
D010249406,1484_115
D010249406,1569_49
D010249406,1759_154
D010249406,2368_131
D010249406,380_164
D010253779,1335_103
D010253779,1590_52
D010253779,161_107
D010253779,1845_170
D010253779,2313_131
D010253779,2452_30
D010253779,301_146
D010254707,1069_69
D010254707,2272_50
D010254707,623_37
D010254707,661_173
D010254707,853_53
D010259993,1061_50
D010259993,1232_12
D010259993,2182_41
D010259993,2302_107
D010259993,436_75
D010259993,904_112
D010266052,1396_29
D010266052,1454_17
D010266052,174_179
D010266052,1925_12
D010266052,2177_153
D010266052,2234_57
D010266052,474_175
D010267417,1056_77
D010267417,151_170
D010267417,186_125
D010267417,2465_94
D010268315,148_11
D010268315,161_40
D010268315,1659_80
D010268315,1731_185
D010268315,1969_138
D010268315,197_17
D010268315,2116_77
D010268315,2213_62
D010268315,2391_158
D010268315,332_68
D010268315,934_71
D010268315,996_141
D010268780,1332_91
D010268780,1611_186
D010268780,2191_78
D010268780,336_126
D010268780,565_176
D010268780,578_39
D010269107,1403_182
D010269107,1904_77
D010269107,2285_149
D010269107,326_39
D010269107,533_176
D010269107,57_34
D010269107,792_143
D010269107,796_173
D010269107,946_14
D010274798,1024_171
D010274798,1583_130
D010274798,1808_77
D010274798,1965_94
D010274798,2233_38
D010274798,2439_96
D010274798,264_68
D010274798,671_7
D010279045,1474_144
D010279045,1532_75
D010279045,1681_150
D010279045,1893_176
D010279045,1962_43
D010279045,2134_67
D010279045,2179_56
D010279045,249_4
D010279045,359_45
D010279045,517_169
D010279045,712_148
D010279045,7_33
D010279045,958_120
D010281727,1317_114
D010281727,1384_21
D010281727,1701_59
D010281727,1748_149
D010281727,1763_132
D010281727,24_123
D010281727,350_101
D010283998,1613_93
D010283998,1843_154
D010283998,1847_16
D010283998,767_94
D010283998,881_90
D010284407,1260_164
D010284407,144_114
D010284407,1703_151
D010284407,1856_154
D010284407,1952_105
D010284407,2337_30
D010284407,829_152
D010292587,128_89
D010292587,1329_146
D010292587,1596_29
D010292587,1685_127
D010292587,2020_167
D010292587,24_128
D010292587,379_149
D010293577,1104_94
D010293577,1118_131
D010293577,127_58
D010293577,1367_8
D010293577,149_109
D010293577,2281_148
D010293577,254_74
D010293577,394_17
D010293577,44_61
D010293577,560_115
D010293577,750_170
D010304846,1031_21
D010304846,146_138
D010304846,1475_143
D010304846,377_161
D010304846,683_57
D010304846,79_27
D010305140,109_72
D010305140,120_131
D010305140,1347_17
D010305140,1462_21
D010305140,1610_61
D010305140,1695_10
D010305140,2181_98
D010305140,2300_94
D010305140,304_157
D010305140,831_82
D010305140,911_111
D010306024,1174_170
D010306024,1221_188
D010306024,478_82
D010306024,596_160
D010307373,1164_150
D010307373,1213_114
D010307373,1494_104
D010307373,1646_181
D010307373,1779_34
D010307373,1855_117
D010307373,1977_9
D010307373,2221_4
D010307373,2369_46
D010307373,27_82
D010307373,39_72
D010307373,908_45
D010308332,1041_79
D010308332,123_48
D010308332,1499_134
D010308332,1890_186
D010308332,426_130
D010308332,759_87
D010309322,131_77
D010309322,1350_40
D010309322,1376_109
D010309322,1445_114
D010309322,1673_63
D010309322,1980_25
D010309322,2192_10
D010309322,226_21
D010309322,2393_186
D010309322,426_148
D010309322,482_170
D010309322,861_11
D010309322,965_14
D010313749,128_161
D010313749,1585_83
D010313749,1611_33
D010313749,1629_50
D010313749,172_105
D010313749,2249_141
D010313749,331_136
D010313749,971_25
D010313749,991_79
D010316153,1178_23
D010316153,1192_21
D010316153,1219_117
D010316153,1599_72
D010316153,1740_169
D010316153,522_72
D010316153,69_171
D010316153,818_115
D010316153,87_32
D010319024,1561_61
D010319024,2352_77
D010319024,2464_59
D010319024,574_41
D010319024,673_173
D010321478,1228_173
D010321478,1259_131
D010321478,1368_78
D010321478,1410_82
D010321478,1521_151
D010321478,697_38
D010321478,919_11
D010321478,950_122
D010321836,1189_11
D010321836,1549_0
D010321836,240_15
D010321836,2432_182
D010321836,830_163
D010321836,937_110
D010322369,1433_10
D010322369,1439_161
D010322369,159_97
D010322369,2086_9
D010322369,2123_114
D010322369,2441_115
D010322369,388_170
D010323526,1124_24
D010323526,113_183
