D031488358,35_104
D031489140,1047_100
D031489140,114_143
D031489140,1886_91
D031489140,1974_65
D031489140,2107_180
D031489140,2325_37
D031489140,2360_0
D031491716,1310_167
D031491716,1337_152
D031491716,1382_114
D031491716,1571_12
D031491716,1649_169
D031491716,1905_174
D031491716,2202_54
D031491716,290_153
D031491716,704_151
D031493154,1182_28
D031493154,1381_137
D031493154,1478_146
D031493154,1514_3
D031493154,1601_178
D031493154,1644_59
D031493154,1647_163
D031493154,1672_28
D031493154,2320_16
D031493154,2346_56
D031493154,612_109
D031494663,1435_101
D031494663,1488_126
D031494663,1636_180
D031494663,2047_77
D031494663,2089_160
D031494663,2164_35
D031494663,2326_184
D031494663,372_48
D031494663,946_96
D031495332,1480_172
D031495332,171_163
D031495332,438_81
D031495332,793_108
D031495479,1111_174
D031495479,1301_67
D031495479,154_24
D031495479,1727_65
D031495479,2362_89
D031495479,520_59
D031495479,580_138
D031495479,931_137
D031497831,1143_120
D031497831,1148_33
D031497831,1212_5
D031497831,1553_96
D031497831,2275_147
D031497831,369_0
D031499040,166_17
D031499040,1789_102
D031499040,1909_84
D031499040,2183_181
D031499040,263_58
D031499040,342_38
D031499040,827_77
D031500029,1607_109
D031500029,164_122
D031500029,1744_44
D031500029,1896_80
D031500029,2023_129
D031500029,2119_141
D031500029,2246_0
D031500029,282_140
D031500029,550_149
D031503167,1050_158
D031503167,1753_34
D031503167,1847_14
D031503167,1998_6
D031503167,2144_168
D031503167,269_177
D031503167,957_99
D031503716,1083_5
D031503716,1393_28
D031503716,1515_54
D031503716,2220_147
D031503716,2239_22
D031503716,738_159
D031503716,83_134
D031503952,1602_35
D031503952,1721_81
D031503952,1888_133
D031503952,1968_150
D031503952,2033_168
D031503952,329_100
D031503952,378_170
D031503952,435_113
D031503952,655_156
D031503952,671_98
D031503952,900_12
D031503952,960_50
D031507752,1635_9
D031507752,672_108
D031507752,790_29
D031507905,1122_183
D031507905,1195_46
D031507905,156_162
D031507905,2099_128
D031507905,2248_155
D031507905,541_77
D031507905,720_6
D031510424,1316_182
D031510424,139_60
D031510424,1511_48
D031510424,179_108
D031510424,1933_14
D031510424,2123_84
D031510424,2188_108
D031510424,2322_105
D031510424,2380_17
D031510424,295_47
D031510424,580_173
D031510431,1720_153
D031510431,208_16
D031510431,2143_6
D031510431,718_94
D031512862,2027_62
D031512862,2316_83
D031512862,2474_134
D031512862,330_59
D031512862,552_12
D031512862,564_131
D031512862,739_57
D031514248,1716_43
D031514248,283_39
D031514248,431_30
D031514248,896_179
D031515177,1352_114
D031515177,1533_141
D031515177,1776_50
D031515177,1779_149
D031515177,1894_39
D031515177,529_62
D031515177,533_11
D031515177,704_11
D031515177,886_32
D031515177,88_102
D031516549,107_107
D031516549,1620_170
D031516549,183_159
D031516549,212_175
D031516549,2304_91
D031516549,2359_113
D031516549,2419_136
D031516549,341_38
D031517041,1141_129
D031517041,1719_153
D031517041,1887_10
D031517041,618_85
D031517041,86_53
D031518109,1153_59
D031518109,1502_32
D031518109,767_39
D031535236,1068_175
D031535236,1124_17
D031535236,1173_26
D031535236,1215_83
D031535236,1542_187
D031535236,2098_107
D031535236,969_15
D031535410,1746_17
D031535410,1945_116
D031535410,2150_56
D031535410,231_12
D031535410,470_159
D031535410,804_90
D031535410,844_16
D031537469,1076_74
D031537469,2088_10
D031537469,36_1
D031538374,1808_155
D031538374,438_78
D031538374,676_122
D031538374,882_63
D031538695,1400_136
D031538695,1582_122
D031538695,1675_11
D031538695,1716_187
D031538695,1997_159
D031538695,700_56
D031539883,1249_130
D031539883,1338_8
D031539883,1471_140
D031539883,1548_94
D031539883,1688_89
D031539883,2408_173
D031539883,40_14
D031539883,432_21
D031539883,57_150
D031539883,5_29
D031539883,707_159
D031541855,1213_70
D031541855,1486_141
D031541855,1563_101
D031541855,1646_77
D031541855,1666_174
D031541855,2367_114
D031542937,1398_177
D031542937,1749_73
D031542937,1768_156
D031542937,2059_37
D031542937,2167_117
D031542937,2378_145
D031542937,447_61
D031542937,710_33
D031542937,760_101
D031542937,811_49
D031543323,161_109
D031543323,181_63
D031543323,1947_3
D031543323,2111_20
D031543323,581_81
D031543323,745_1
D031543323,805_149
D031543323,83_97
D031543323,868_161
D031543323,87_177
D031543675,1558_98
D031543675,1799_22
D031543675,2231_79
D031543675,2399_178
D031543675,259_126
D031543675,631_108
D031543675,661_130
D031543675,828_156
D031543675,841_41
D031548656,1440_84
D031548656,1598_183
D031548656,2025_35
D031548656,2154_172
D031548656,2228_111
D031548656,36_122
D031548656,555_68
D031548656,685_152
D031548656,733_137
D031548656,735_141
D031548656,840_97
D031548656,889_114
D031551403,1123_163
D031551403,1334_126
D031551403,1598_146
D031551403,2047_46
D031551403,2428_89
D031551403,2442_80
D031551403,259_169
D031551403,366_56
D031551403,777_139
D031551403,925_31
D031553056,1195_156
D031553056,1570_77
D031553056,1707_27
D031553056,2095_10
D031553056,2228_148
D031553056,841_85
D031553063,1408_74
D031553063,15_31
D031553063,1630_86
D031553063,2057_35
D031553063,2074_121
D031553063,2131_163
D031553063,370_168
D031553063,528_8
D031553063,530_111
D031553063,588_136
D031553063,936_41
D031560948,154_128
D031560948,1594_139
D031560948,2048_165
D031560948,2449_62
D031560948,2472_146
D031560948,346_127
D031562973,1146_57
D031562973,1197_78
D031562973,1335_130
D031562973,1645_17
D031562973,2225_180
D031562973,258_139
D031563192,1214_10
D031563192,138_0
D031563192,1605_7
D031563192,1756_161
D031563192,2029_37
D031563192,2069_2
D031563192,2233_162
D031563192,2469_41
D031580465,1154_3
D031580465,1309_181
D031580465,1892_183
D031580465,1964_34
D031580465,318_66
D031580465,335_87
D031580465,710_127
D031582520,1528_2
D031582520,1671_61
D031582520,1694_176
D031582520,1723_59
D031582520,1767_52
D031582520,1819_171
D031582520,1877_157
D031582520,1956_79
D031582520,2118_173
D031582520,2122_71
D031582520,627_76
D031582520,836_114
D031584685,1634_122
D031584685,1710_47
D031584685,1806_83
D031584685,1846_172
D031584685,2268_134
D031584685,287_183
D031584685,518_44
D031585576,1178_154
D031585576,1338_123
D031585576,1608_20
D031585576,1871_84
D031585576,1894_18
D031585576,2323_24
D031585576,426_31
D031585576,869_185
D031588690,1628_64
D031588690,2040_49
D031588690,2209_120
