D0690588,2383_65
D069059193,113_124
D069059193,1465_129
D069059193,1760_157
D069059193,2181_159
D069059193,775_57
D069059193,933_95
D069059490,1317_134
D069059490,1656_2
D069059490,1663_114
D069059490,2172_85
D069059490,504_185
D0690599,1288_122
D0690599,1325_38
D0690599,1495_36
D0690599,1499_93
D0690599,1765_175
D0690599,2350_79
D0690599,737_34
D0690599,788_40
D069061844,1085_105
D069061844,1089_181
D069061844,1695_60
D069061844,1835_18
D069061844,2133_86
D069061844,2161_21
D069061844,319_183
D069061844,734_15
D069061844,852_140
D069061844,889_6
D069063527,1431_50
D069063527,1592_9
D069063527,1950_6
D069063527,2032_174
D069063527,2460_56
D069063527,545_154
D0690644,1146_140
D0690644,1148_106
D0690644,1355_127
D0690644,2020_77
D0690644,211_50
D0690644,2198_66
D0690644,2381_166
D0690644,274_131
D0690653,1153_105
D0690653,1637_34
D0690653,205_47
D0690653,2094_175
D0690653,712_13
D0690653,748_113
D0690653,922_55
D069066535,1428_145
D069066535,1838_52
D069066535,2003_153
D069066535,401_54
D069066535,864_56
D0690671,1100_8
D0690671,1273_74
D0690671,1377_37
D0690671,1471_36
D0690671,1556_178
D0690671,1646_14
D0690671,413_131
D0690671,59_31
D0690671,719_174
D0690676,1172_96
D0690676,117_105
D0690676,1362_167
D0690676,1677_95
D0690676,2168_157
D0690676,2298_93
D0690676,252_167
D0690676,544_67
D0690676,691_100
D0690688,1101_164
D0690688,1518_121
D0690688,1713_40
D0690688,1834_95
D0690688,2200_51
D0690688,2413_19
D0690688,972_104
D0690688,986_61
D069069352,146_128
D069069352,1471_62
D069069352,1661_60
D069069352,1837_150
D069069352,2097_142
D069069352,21_104
D0690698,1042_80
D0690698,1300_148
D0690698,1542_75
D0690698,1759_10
D0690698,2232_48
D0690698,2468_14
D0690698,694_181
D069071034,1048_116
D069071034,1087_105
D069071034,1721_131
D069071034,2429_58
D069071034,589_116
D069071034,872_166
D069071034,874_38
D0690713,1472_120
D0690713,2206_134
D0690713,501_5
D0690713,646_66
D0690713,69_140
D0690713,764_79
D069071560,1749_110
D069071560,1824_66
D069071560,2053_61
D069071560,2063_169
D069071560,2131_175
D069071560,2308_132
