D047914995,660_116
D047919860,1005_122
D047919860,1027_164
D047919860,1540_131
D047919860,1680_159
D047919860,2161_180
D047922396,1079_157
D047922396,1211_183
D047922396,1307_79
D047922396,1458_152
D047922396,1805_158
D047922396,1913_128
D047922396,199_112
D047922396,2160_68
D047922396,2396_150
D047922396,2438_78
D047922396,561_107
D047924369,1150_135
D047924369,1233_79
D047924369,1265_46
D047924369,1545_137
D047924369,1977_39
D047924369,2143_105
D047924369,363_158
D047924369,656_93
D047932357,1172_89
D047932357,124_28
D047932357,1883_129
D047932357,1937_76
D047932357,1994_124
D047932357,2030_10
D047932357,2079_153
D047932357,2165_89
D047932357,2396_65
D047932357,566_80
D047932357,745_180
D047932357,914_135
D047932357,915_171
D047935143,1823_166
D047935143,2086_132
D047935143,2090_160
D047935143,603_147
D047935143,652_179
D047936072,1468_143
D047936072,1487_42
D047936072,1996_142
D047936072,2381_9
D047936072,359_2
D047936072,405_18
D047937307,102_170
D047937307,1324_138
D047937307,1340_175
D047937307,1367_75
D047937307,1556_47
D047937307,1713_65
D047937307,191_145
D047937307,2047_94
D047937307,210_127
D047939684,1299_32
D047939684,1302_164
D047939684,1478_137
D047939684,1841_34
D047939684,1857_175
D047939684,2035_5
D047939684,2274_119
D047939684,2306_182
D047939684,2386_184
D047939684,282_151
D047939684,29_175
D047939684,892_121
D047939684,927_172
D047945258,1133_58
D047945258,1227_51
D047945258,1246_46
D047945258,1300_172
D047945258,151_179
D047945258,1758_80
D047945258,1808_181
D047945258,1877_60
D047945258,2278_157
D047945258,649_167
D047945258,755_68
D047945258,866_34
D047947504,1029_69
D047947504,1043_141
D047947504,107_78
D047947504,1180_40
D047947504,1196_45
D047947504,1401_148
D047947504,1518_29
D047947504,1841_5
D047947504,1888_161
D047947504,1935_8
D047947504,2001_55
D047947504,2203_184
D047947504,294_83
D047955356,1181_103
D047955356,1333_108
D047955356,1726_108
D047955356,2347_156
D047955356,242_10
D047955356,275_89
D047957411,1856_111
D047957411,2019_109
D047957411,2021_114
D047957411,2173_90
D047957411,612_5
D047957411,761_169
D047957497,1108_26
D047957497,633_130
D047957497,651_56
D047958074,1249_57
D047958074,1337_43
D047958074,1389_44
D047958074,1904_36
D047958074,2055_91
D047958074,2071_161
D047958074,2378_54
D047958074,388_16
D047958074,612_44
D047958074,912_19
D047961043,1206_54
D047961043,1210_55
D047961043,1260_38
D047961043,1335_94
D047961043,1532_110
D047961043,1749_35
D047961043,1922_4
D047961043,2341_40
D047961043,378_120
D047961043,490_157
D047961043,602_101
D047961043,841_93
D047961043,86_173
D047964907,1614_183
D047964907,202_25
D047964907,2265_40
D047964945,1149_69
D047964945,1357_126
D047964945,1790_169
D047964945,1996_27
D047964945,2362_10
D047964945,2392_145
D047964945,811_19
D047964945,938_180
D047965058,1006_130
D047965058,1130_36
D047965058,1355_83
D047965058,1538_5
D047965058,1668_118
D047965058,2140_60
D047965058,2166_56
D047965058,2275_54
D047965058,485_105
D047966871,1401_162
D047966871,328_56
D047966871,621_180
D047966871,909_64
D047969186,1112_183
D047969186,111_1
D047969186,1204_105
D047969186,1476_155
D047969186,1658_25
D047969186,1823_101
D047969186,254_14
D047969186,308_83
D047969186,322_115
D047969186,352_132
D047969186,378_141
D047969186,386_4
D047969186,544_0
D047970380,1243_150
D047970380,1431_181
D047970380,1468_19
D047970380,1489_8
D047970380,1625_109
D047970380,1809_122
D047970380,1826_126
D047970380,2167_2
D047970380,2319_173
D047970380,2356_82
D047970847,1213_165
D047970847,2452_84
D047970847,725_145
D047972476,1293_13
D047972476,1770_72
D047972476,2323_104
D047972476,599_40
D047974524,1122_38
D047974524,1163_127
D047974524,2067_79
D047974524,2114_62
D047974524,2348_35
D047974524,430_120
D047974524,452_139
D047974524,470_49
D047974524,496_62
D047974524,682_92
D047976146,1035_166
D047976146,1249_21
D047976146,1861_66
D047976146,1905_143
D047976146,1988_31
D047976146,267_63
D047976146,471_153
D047978546,1644_55
D047978546,1742_124
D047978546,2340_41
D047978546,2361_19
D047981683,1031_8
D047981683,137_176
D047981683,1878_123
D047981683,2331_161
D047981683,2371_148
D047981683,724_185
D047981874,1149_98
D047981874,1749_60
D047981874,1831_151
D047981874,1969_83
D047981874,228_107
D047981874,484_122
D047982000,1462_102
D047982000,1532_51
D047982000,1604_163
D047982000,629_78
D047982000,841_71
D047982000,971_99
D047982000,999_10
D047984011,105_90
D047984011,1089_117
D047984011,1698_38
D047984011,1941_86
D047984011,1994_86
D047985452,1057_61
D047985452,1173_16
D047985452,1274_176
D047985452,1334_75
D047985452,1354_85
D047985452,135_107
D047985452,1397_168
D047985452,1904_42
D047985452,2178_178
D047985452,451_138
D047985452,786_77
D047985452,928_149
D047987159,1363_57
D047987159,1472_125
D047987159,167_104
D047987159,2059_55
D047987159,2375_151
D047987159,2411_89
D047987159,306_174
D047991200,111_92
D047991200,1308_92
D047991200,1526_167
D047991200,1565_71
D047991200,1966_186
D047991200,2094_45
D047991200,2145_117
D047991200,266_25
D047991200,407_65
D047991200,755_82
D047991200,759_4
D047991200,840_89
D047992214,1088_152
D047992214,1289_118
D047992214,1318_155
D047992214,1332_51
D047992214,1823_129
D047992214,2447_56
D047999503,199_152
D047999503,2125_131
D047999503,2247_183
D047999503,719_117
D048000512,1371_163
D048000512,1387_96
D048000512,201_77
D048000512,2175_50
D048000512,452_82
D048000512,524_161
D048003384,1336_178
D048003384,1390_95
D048003384,299_5
D048003384,425_160
D048004763,1156_144
D048004763,1303_36
D048004763,402_20
D048004763,721_174
D048004763,886_75
D048004879,1480_160
D048004879,148_182
D048004879,1593_16
D048004879,1670_142
D048004879,1689_31
D048004879,175_86
D048004879,1952_21
D048004879,1996_28
D048004879,546_103
D048004879,6_90
D048004879,729_115
D048007412,1119_18
D048007412,1470_22
D048007412,163_155
D048007412,1789_76
D048007412,1810_82
D048007412,2200_185
D048007412,430_61
D048007412,542_142
