D042296249,711_33
D042299233,1350_124
D042299233,2049_180
D042299233,2355_65
D042299233,553_130
D042299233,743_142
D042299233,799_66
D042300168,1036_69
D042300168,1158_92
D042300168,1849_142
D042300168,2293_115
D042300168,2329_122
D042300168,608_6
D042300168,623_145
D042300168,68_140
D042300656,1467_10
D042300656,1482_153
D042300656,1614_48
D042300656,1762_150
D042300656,1845_50
D042300656,2057_111
D042300656,440_67
D042300656,511_141
D042300656,889_179
D042309567,1413_20
D042309567,202_17
D042309567,2387_51
D042309567,254_142
D042309567,422_19
D042309567,646_132
D042309567,930_45
D042310174,139_33
D042310174,2065_30
D042310174,2087_91
D042310174,2174_44
D042310174,636_25
D042311539,1071_94
D042311539,1161_61
D042311539,1176_31
D042311539,1497_67
D042311539,1554_191
D042311539,1655_123
D042311539,1864_178
D042311539,2358_47
D042311539,2403_115
D042311539,2420_58
D042311539,262_87
D042311539,415_65
D042311652,2124_24
D042311652,620_156
D042311652,797_178
D042311652,894_102
D042311652,973_11
D042312703,1099_100
D042312703,1278_169
D042312703,1357_129
D042312703,1956_162
D042312703,2261_87
D042312703,2449_114
D042312703,524_32
D042312703,729_94
D042312703,938_38
D042313823,1109_135
D042313823,1434_60
D042313823,2251_74
D042313823,365_110
D042315216,1578_102
D042315216,1656_68
D042315216,1801_170
D042315216,2225_11
D042315216,2260_101
D042315216,611_87
D042316312,1359_132
D042316312,1471_108
D042316312,1694_170
D042316312,2022_108
D042316312,2314_19
D042316312,405_56
D042320210,1159_91
D042320210,1484_92
D042320210,1594_4
D042320210,2351_85
D042320210,370_139
D042320210,776_27
D042328902,1377_151
D042328902,1701_129
D042328902,1946_173
D042328902,2140_24
D042328902,2243_157
D042328902,302_123
D042328902,943_60
D042328902,995_70
D042330172,1735_32
D042330172,2090_103
D042330172,2195_23
D042330172,2387_146
D042334361,1270_185
D042334361,1311_130
D042334361,1551_116
D042334361,1563_107
D042334361,1733_159
D042334361,2390_79
D042334361,2408_16
D042334361,2429_138
D042334361,477_111
D042334361,538_170
D042334361,664_65
D042334361,933_110
D042335634,1026_6
D042335634,1335_131
D042335634,1556_69
D042335634,1727_167
D042335634,2206_125
D042335634,2475_21
D042335634,247_48
D042335634,451_144
D042335634,541_172
D042335634,621_125
D042335634,625_20
D042338246,1213_139
D042338246,1218_93
D042338246,1577_154
D042338246,1744_171
D042338246,2081_184
D042338246,383_55
D042338246,450_54
D042339342,1007_145
D042339342,1232_80
D042339342,1317_88
D042339342,1525_20
D042339342,1574_58
D042339342,1619_159
D042339342,1619_71
D042339342,2425_133
D042339342,786_129
D042340775,1057_111
D042340775,1468_154
D042340775,1784_72
D042340775,1915_110
D042340775,1970_158
D042340775,2082_160
D042340775,2259_40
D042340775,629_111
D042340775,734_29
D042340775,83_87
D042340775,844_177
D042343660,1047_22
D042343660,1074_68
D042343660,1321_149
D042343660,1602_91
D042343660,2279_129
D042343660,614_187
D042344360,1115_60
D042344360,1247_73
D042344360,1271_178
D042344360,1418_166
D042344360,1500_29
D042344360,1504_84
D042344360,2314_57
D042344360,780_85
D042352075,1255_119
D042352075,1297_158
D042352075,1410_184
D042352075,1963_0
D042352075,1999_31
D042352075,2406_44
D042352075,565_173
D042352075,576_119
D042352075,695_60
D042352075,805_6
D042352792,1745_82
D042352792,1981_52
D042352792,591_42
D042355601,1137_10
D042355601,1411_91
D042355601,161_111
D042355601,2419_30
D042355601,624_23
D042355601,81_145
D042355601,929_28
D042360049,1277_1
D042360049,1382_90
D042360049,1498_39
D042360049,163_173
D042360049,1728_4
D042360049,177_168
D042360049,1853_82
D042360049,2280_54
D042360049,498_94
D042360049,868_95
D042360049,97_21
D042362272,1395_184
D042362272,203_120
D042362272,331_183
D042362272,377_60
D042362272,484_72
D042362623,1716_56
D042362623,1843_180
D042362623,2382_105
D042362623,2429_177
D042362623,504_141
D042362623,565_136
D042362623,675_167
D042362623,923_44
D042362623,97_105
D042365839,2215_118
D042365839,287_155
D042365839,345_61
D042365839,553_178
D042365839,940_169
D042368700,1031_34
D042368700,1746_50
D042368700,315_137
D042368700,704_167
D042368700,810_184
D042368700,862_136
D042375944,1063_124
D042375944,1078_62
D042375944,1158_47
D042375944,2_95
D042375944,704_77
D042375944,843_56
D042378679,1327_167
D042378679,1433_27
D042378679,1882_120
D042378679,2117_129
D042378679,2316_88
D042379171,1153_178
D042379171,1533_35
D042379171,1844_156
D042379171,2019_3
D042379171,2073_158
D042379171,340_67
D042379171,516_178
D042379935,1356_171
D042379935,1477_167
D042379935,2073_49
D042379935,2315_87
D042379935,2389_154
D042379935,2404_98
D042379935,457_8
D042379935,960_22
D042380368,1231_129
D042380368,1499_166
D042380368,1746_153
D042380368,1936_150
D042380368,197_66
D042380368,2396_6
D042380368,638_153
D042380368,689_177
D042380368,900_77
D042380368,948_166
D042383925,112_14
D042383925,1457_101
D042383925,1679_185
D042383925,2295_14
D042383925,403_5
D042383925,772_167
D042383949,1819_161
D042383949,1949_28
D042383949,303_186
D042383949,369_37
D042383949,489_142
D042383949,815_126
D042384694,1213_0
D042384694,1248_163
D042384694,1592_25
D042384694,2102_36
D042384694,666_178
D042391296,1257_38
D042391296,1657_44
D042391296,1770_96
D042391296,1864_6
D042391296,1901_49
D042391296,1975_14
D042391296,2452_119
D042391296,2_150
D042391296,422_170
D042391296,437_183
D042391296,743_75
D042391296,746_98
D042394839,1054_141
D042394839,1139_20
D042394839,1313_111
D042394839,1911_162
D042394839,2026_160
D042394839,2143_13
D042394839,2150_48
D042394839,636_134
D042394839,842_123
D042395232,1313_123
D042395232,2159_26
D042395232,2362_111
D042395232,2424_108
D042395232,2469_30
D042395232,661_29
D042401100,1179_62
D042401100,1347_174
D042401100,281_172
D042401100,61_72
D042407720,1191_117
D042407720,1319_52
D042407720,1599_26
D042407720,1600_60
D042407720,377_16
D042407928,1113_92
D042407928,113_104
D042407928,1203_161
D042407928,293_134
D042407928,365_71
D042407928,584_62
D042409168,1199_69
D042409168,133_81
D042409168,142_89
D042409168,1454_35
D042409168,1508_102
D042409168,1586_1
D042409168,1837_177
D042409168,310_165
D042409168,441_170
D042409168,508_121
D042409168,851_168
D042414452,1400_78
D042414452,1686_50
D042414452,1804_34
D042414452,1963_46
D042414452,1978_173
D042414452,2343_40
