D0861524,49_13
D086154437,1198_15
D086154437,1540_114
D086154437,1758_97
D086154437,2254_114
D086154437,440_78
D086154437,769_55
D086154994,1487_135
D086154994,1728_106
D086154994,2014_64
D086154994,2292_161
D086154994,2415_5
D086154994,676_142
D086154994,688_91
D086155373,102_32
D086155373,1538_26
D086155373,2023_152
D086155373,2066_173
D086155373,2151_114
D086155373,2210_67
D086155373,69_119
D086156660,1614_75
D086156660,1684_90
D086156660,1915_143
D086156660,2099_135
D086156660,2175_46
D086156660,263_47
D086156660,490_78
D086156660,570_76
D086156660,670_182
D086156783,647_180
D086156783,71_131
D086156783,952_72
D0861580,1286_109
D0861580,1507_53
D0861580,1700_0
D0861580,1763_68
D0861580,1822_161
D0861580,1892_119
D0861580,2169_14
D0861580,402_23
D0861580,739_129
D0861590,1218_171
D0861590,1908_132
D0861590,2185_161
D0861590,2299_168
D0861590,520_167
D0861590,764_16
D0861590,896_17
D086159579,1321_28
D086159579,1897_89
D086159579,2365_44
D086159579,241_64
D086159579,2465_58
D086159579,33_41
D086159579,679_140
D086159579,727_165
D086159579,986_156
D086160438,1445_154
D086160438,1529_135
D086160438,1799_158
D086160438,1980_30
D086160438,2085_78
D086160438,81_16
D086160438,856_164
D0861619,111_42
D0861619,1179_135
D0861619,125_133
D0861619,1784_136
D0861619,1942_10
D086163040,1204_150
D086163040,1475_25
D086163040,1932_162
D086163040,2003_35
D086163040,2284_62
D086163040,2312_143
D086163040,449_26
D086163040,663_104
D086163040,91_141
D0861632,1396_37
D0861632,1479_80
D0861632,1674_70
D0861632,1822_166
D0861632,1989_155
D0861632,2075_85
D0861632,2188_99
D0861632,2331_75
D0861632,346_7
D0861632,435_168
D0861632,468_176
D0861632,984_173
D0861636,1097_90
D0861636,1224_12
D0861636,1415_121
D0861636,164_5
D0861636,1712_87
D0861636,524_174
D0861636,754_137
D0861643,119_97
D0861643,1265_71
D0861643,1759_36
D0861643,2099_43
D0861643,913_162
D086164818,127_10
D086164818,1473_31
D086164818,170_129
D086164818,1940_65
D086164818,2316_156
D086164818,2472_42
D086164818,3_160
D086164818,501_147
D086164818,542_130
D086164818,575_104
D086164818,578_69
D086164818,999_185
D086165761,110_97
D086165761,1240_2
D086165761,142_60
D086165761,148_74
D086165761,1861_169
D086165761,2415_111
D086166928,1067_107
D086166928,1288_11
D086166928,1531_136
D086166928,1940_118
D086166928,2470_2
D086167963,1520_105
D086167963,2026_143
D086167963,466_45
D0861682,1250_88
D0861682,138_146
D0861682,1779_64
D0861682,1959_63
D0861682,471_6
D0861682,885_40
D0861683,1798_108
D0861683,1799_145
D0861683,1825_2
D0861683,2011_32
D0861683,573_120
D0861683,619_54
D0861683,620_52
D0861683,677_101
D0861683,80_154
D086168625,221_145
D086168625,246_13
D086168625,287_128
D086168625,443_165
D086171113,1470_48
D086171113,1487_20
D086171113,2071_150
D086171113,2136_145
D086171113,2228_132
D086171113,2367_35
D086171113,250_179
D086171113,857_9
D086171113,884_112
D0861720,1020_45
D0861720,1095_80
D0861720,10_171
D0861720,1502_48
D0861720,2038_110
D0861720,340_121
D0861720,379_22
D0861724,1209_9
D0861724,1677_111
D0861724,167_114
D0861724,1869_34
D0861724,581_97
D0861726,1582_89
D0861726,1762_27
D0861726,2073_150
D0861726,2166_151
D0861726,31_23
D086173520,1419_143
D086173520,2028_2
D086173520,222_115
D086173520,2232_120
D086173520,974_3
D0861793,1637_81
D0861793,2004_139
D0861793,2042_145
D0861793,2081_109
D0861793,2191_16
D0861793,2393_185
D0861793,23_87
D0861793,2414_110
D0861793,504_134
D0861793,563_137
D0861793,566_16
D0861793,962_68
D0861801,1021_187
D0861801,1096_161
D0861801,1820_23
D0861801,2260_4
D0861801,2299_159
D086180658,1049_86
D086180658,1115_123
D086180658,122_156
D086180658,1871_132
D086180658,1_36
D086180658,4_70
D086180658,520_150
D0861818,135_17
D0861818,1396_91
D0861818,626_154
D0861818,627_95
D0861818,84_102
D0861818,925_29
D0861818,992_100
D086183741,1651_65
D086183741,2262_15
D086183741,2378_14
D086183741,370_4
D086183741,463_189
D086183741,475_65
D086183741,690_161
D086183741,906_50
D086183741,969_178
D086185318,1009_108
D086185318,101_11
D086185318,1220_9
D086185318,126_46
D086185318,1303_156
D086185318,1673_85
D086185318,1780_58
D086185318,265_120
D086185318,467_37
D0861854,1367_41
D0861854,1739_168
D0861854,1998_66
D0861854,34_34
D0861854,854_99
D0861876,1073_7
D0861876,1556_17
D0861876,1618_64
D0861876,2023_127
D0861876,2140_167
D0861876,2254_146
D0861876,426_67
D0861876,652_33
D0861876,861_174
D0861877,1001_13
D0861877,1008_26
D0861877,1741_92
