D058311264,991_116
D0583118,1222_20
D0583118,1439_177
D0583118,1883_119
D0583118,2201_26
D0583118,2333_39
D0583118,234_20
D0583118,29_179
D0583118,319_169
D0583118,491_149
D0583118,807_16
D0583121,120_146
D0583121,1340_95
D0583121,1341_38
D0583121,1658_63
D0583121,2044_140
D058313664,1131_159
D058313664,1609_35
D058313664,1736_52
D058313664,2129_65
D058313664,2208_37
D058313664,302_150
D058313664,446_104
D058313664,731_65
D058313664,957_38
D0583146,104_124
D0583146,122_143
D0583146,1715_169
D0583146,1913_101
D0583146,1988_9
D0583146,2132_90
D0583146,2261_157
D0583146,268_153
D0583146,929_176
D058314654,1191_143
D058314654,1204_2
D058314654,1461_151
D058314654,2237_64
D058314654,2288_71
D058314654,366_85
D058314654,595_46
D058316931,0_109
D058316931,1072_77
D058316931,1267_165
D058316931,1559_85
D058316931,1601_161
D058316931,1675_80
D058316931,1967_152
D058316931,2102_61
D058316931,2126_135
D058316931,472_90
D058316931,580_165
D058316931,711_44
D058316931,786_183
D0583173,1458_183
D0583173,165_45
D0583173,1675_125
D0583173,2289_26
D0583173,2376_97
D0583173,38_119
D0583173,40_3
D058317334,370_71
D058317334,567_47
D058317334,685_12
D058319093,1383_182
D058319093,1815_33
D058319093,2073_27
D058319499,1620_114
D058319499,2353_157
D058319499,287_95
D058319499,755_173
D058319499,892_55
D058319499,989_96
D0583202,1771_161
D0583202,1947_180
D0583202,1996_155
D0583202,2098_121
D0583202,2152_170
D0583202,2284_163
D0583202,738_51
D058320945,1093_51
D058320945,1371_78
D058320945,1628_83
D058320945,1724_24
D058320945,1864_55
D058320945,1934_97
D058320945,1989_141
D058320945,2189_174
D058320945,2231_92
D058320945,2433_17
D058320945,708_69
D058320945,898_3
D058320945,90_66
D0583210,1391_11
D0583210,2158_68
D0583210,2378_29
D0583210,478_3
D0583210,957_35
D0583227,1146_75
D0583227,1245_184
D0583227,1406_134
D0583227,1460_50
D0583227,1844_92
D0583227,2212_46
D0583227,244_77
D0583227,673_11
D058322895,1191_68
D058322895,166_62
D058322895,2408_50
D058322895,2412_92
D058322895,2423_134
D058322895,42_103
D058322895,528_93
D058324110,1281_70
D058324110,1489_180
D058324110,1664_125
D058324110,1701_99
D058324110,1805_81
D058324110,2351_174
D058324110,2356_34
D058324110,434_189
D058324646,1181_117
D058324646,1211_9
D058324646,1247_20
D058324646,2048_169
D058324646,2116_49
D058324646,2399_155
D058324646,783_0
D058324646,886_113
D058325872,1077_180
D058325872,1353_77
D058325872,1609_134
D058325872,1610_8
D058325872,1642_37
D058325872,2475_70
D058325872,825_161
D058325872,830_109
D058325872,984_122
D0583262,182_57
D0583262,1888_43
D0583262,226_1
D0583262,2434_27
D0583262,243_4
D0583270,1057_31
D0583270,1284_18
D0583270,1618_55
D0583270,1916_133
D0583270,2116_14
D0583270,619_165
D0583270,659_72
D0583270,678_51
D0583270,823_125
D0583289,1181_50
D0583289,1213_22
D0583289,2006_129
D0583289,255_42
D0583289,362_85
D0583289,377_126
D0583289,62_80
D0583289,803_120
D0583297,1031_37
D0583297,1043_27
D0583297,1427_120
D0583297,1527_120
D0583297,2053_43
D0583297,735_136
D0583297,767_41
D0583321,1031_137
D0583321,1582_104
D0583321,1787_173
D0583321,2083_41
D0583321,584_71
D0583321,613_18
D0583321,617_55
D0583321,706_42
D0583321,755_142
D0583321,968_161
D058332603,1571_4
D058332603,1977_182
D058332603,2059_174
