D0818706,684_130
D081872183,1224_166
D081872183,1264_60
D081872183,1677_122
D081872183,1707_37
D081872183,239_43
D081872183,359_119
D081872183,568_125
D081872183,785_62
D081872183,872_143
D081872183,902_176
D081874958,124_122
D081874958,141_100
D081874958,1500_108
D081874958,2148_95
D0818787,1072_178
D0818787,1114_163
D0818787,1383_32
D0818787,139_124
D0818787,2035_158
D0818787,2205_95
D0818787,2226_84
D0818787,736_20
D0818787,843_113
D081878710,1002_131
D081878710,1005_128
D081878710,1427_131
D081878710,1518_168
D081878710,1638_92
D081878710,1960_119
D081878710,2402_128
D081878710,2434_19
D081878710,27_163
D081878710,375_144
D081878710,486_94
D0818791,1067_59
D0818791,1594_89
D0818791,2022_102
D0818791,2225_184
D0818791,676_84
D0818791,71_136
D0818791,73_21
D0818815,1619_97
D0818815,2189_23
D0818815,366_154
D0818815,529_69
D0818815,631_150
D081883592,1350_131
D081883592,1362_107
D081883592,1366_142
D081883592,1869_70
D081883592,1885_171
D081883592,2007_83
D081883592,2168_14
D081884971,1020_130
D081884971,1356_52
D081884971,1357_148
D081884971,2434_133
D0818856,1051_18
D0818856,1609_101
D0818856,2421_113
D0818856,41_165
D081885800,1250_14
D081885800,1340_185
D081885800,1860_101
D081885800,1945_119
D081885800,2054_82
D081885800,2457_80
D081885800,396_81
D081885800,922_107
D081885800,987_127
D0818875,1609_111
D0818875,2468_137
D0818875,427_31
D0818875,821_38
D0818875,889_84
D0818876,1248_38
D0818876,1353_57
D0818876,1708_94
D0818876,2154_71
D0818876,2261_159
D0818876,834_128
D0818876,971_36
D0818888,1582_178
D0818888,1701_82
D0818888,1804_104
D0818888,1830_174
D0818888,1915_155
D0818888,193_61
D0818888,774_22
D0818901,1077_20
D0818901,1261_143
D0818901,1785_49
D0818901,1829_95
D0818901,2460_146
D0818901,281_122
D0818901,465_124
D0818901,629_181
D0818901,727_58
D081890996,1057_90
D081890996,1831_115
D081890996,2107_16
D081890996,251_122
D081890996,513_156
D081890996,710_141
D0818926,2083_188
D0818926,2183_70
D0818926,2438_27
D0818926,510_55
D0818926,574_47
D0818926,820_72
D0818926,994_9
D0818927,1108_0
D0818927,1229_79
D0818927,1243_127
D0818927,1417_126
D0818927,1754_62
D0818927,2011_19
D0818927,2361_177
D0818927,326_141
D0818927,407_36
D081893584,1474_182
D081893584,171_77
D081893584,1804_73
D081893584,212_160
D081893584,440_31
D081893584,698_137
D081893584,9_39
D081894154,1207_165
D081894154,120_117
D081894154,1461_8
D081894154,2239_92
D081894154,2390_133
D081894154,2417_84
D081894154,324_103
D081894154,618_152
D0818942,1038_34
D0818942,1311_7
D0818942,1423_75
D0818942,1472_183
D0818942,1571_130
D0818942,1935_184
D0818942,1976_64
D0818942,2401_151
D0818942,2419_146
D0818942,508_86
D0818942,547_96
D0818942,89_189
D0818973,1041_148
D0818973,1091_8
D0818973,1356_159
D0818973,1367_182
D0818973,162_81
D0818973,1956_12
D0818973,2198_50
D0818973,2290_121
D0818973,544_3
D0818973,736_133
D0818973,808_66
D0818973,985_44
D081897551,1346_78
D081897551,514_20
D081897551,630_96
D0818993,1028_59
D0818993,1180_98
D0818993,1184_45
D0818993,1600_180
D0818993,2403_182
D0818993,286_53
D0818993,2_43
D0818993,849_186
D0819008,1327_20
D0819008,1659_49
D0819008,2111_158
D0819008,563_33
D0819008,872_131
D0819015,1744_95
D0819015,1886_98
D0819015,2343_64
D0819015,2412_123
D0819015,492_99
D0819041,1222_120
D0819041,1268_65
D0819041,1400_96
D0819041,2156_87
D0819041,2168_182
D0819041,302_51
D0819041,352_10
D0819041,354_13
D0819041,500_106
D0819041,584_159
D0819045,1057_136
D0819045,1758_23
D0819045,1776_168
D0819045,2010_144
D0819045,526_117
D0819045,767_8
D0819045,937_71
D081904853,1578_16
D081904853,1963_179
D081904853,632_109
D0819066,1042_59
D0819066,1155_123
D0819066,1389_126
D0819066,1557_109
D0819066,1654_15
D0819066,1663_64
D0819066,2029_12
D0819066,2382_166
D0819066,832_128
D081907144,1521_60
D081907144,2157_96
D081907144,507_30
D0819073,1281_102
D0819073,1651_180
D0819073,1727_185
D0819073,2277_180
D0819073,2282_4
D0819073,2471_133
D0819073,261_108
D0819073,611_105
D081908622,1416_176
D081908622,1856_141
D081908622,2013_108
D081908622,2273_26
D081908622,448_50
D081908622,575_91
D081908622,943_86
D081909629,1235_99
D081909629,1307_16
D081909629,1389_100
D081909629,177_186
D081909629,303_167
D081909629,473_72
D081909629,870_19
D0819101,1184_126
D0819101,1494_83
D0819101,1511_70
D0819101,1519_71
D0819101,2403_7
D0819101,396_129
D0819101,547_103
D0819101,692_158
D0819101,977_38
D081910229,1008_40
D081910229,1073_24
D081910229,1319_24
D081910229,1383_103
D081910229,1503_28
D081910229,1866_150
D081910229,1898_38
D081910229,2036_50
D081910229,2381_24
D081910229,305_98
D081910229,344_148
D081910229,596_96
D0819107,1177_32
D0819107,2167_170
D0819107,2342_106
D0819107,2414_50
D0819107,630_22
D0819107,835_37
D0819107,97_175
D081911387,1131_82
D081911387,2147_186
D081911387,343_103
D081911387,675_123
D0819114,1563_36
D0819114,1638_165
D0819114,1901_137
D0819114,231_81
D0819114,689_12
D0819165,1275_44
D0819165,1495_44
D0819165,1520_76
D0819165,2154_79
D0819165,397_138
D0819165,435_54
D0819165,553_33
D0819165,804_141
D0819177,1687_118
D0819177,1883_5
D0819177,2011_158
D0819177,2340_139
D0819177,794_143
D081919024,1056_147
D081919024,112_171
D081919024,1142_52
D081919024,1250_1
D081919024,1782_107
D081919024,2203_146
D081919024,2285_46
D081919024,2415_112
D081919024,939_34
D081919826,1251_54
D081919826,1500_153
D081919826,1519_56
D081919826,1522_157
D081919826,1787_94
D081919826,1804_98
D081919826,1814_172
D081919826,1833_174
D081919826,2056_152
D081919826,569_72
D081919826,584_16
D0819200,1276_135
D0819200,1873_29
D0819200,2018_66
D0819200,2191_108
D0819200,2421_119
D081921300,1062_17
D081921300,1170_170
D081921300,1967_4
D081921300,2223_112
D081921300,242_19
D081921300,2433_185
D0819217,1121_148
D0819217,1187_58
D0819217,1728_23
D0819217,1974_32
D0819217,2329_180
D0819217,2341_69
D0819217,705_187
D081922352,1588_169
D081922352,2442_1
D081922352,251_49
D081922352,533_84
D081922352,597_21
D081923434,1489_147
D081923434,1808_182
D081923434,2339_132
D081923434,558_139
D081923434,597_131
D081923434,719_5
D081923434,729_86
D0819293,1792_138
D0819293,2107_1
D0819293,473_3
D0819313,117_90
D0819313,1190_80
D0819313,1293_8
D0819313,1474_176
D0819313,1807_80
D0819313,2148_10
