D048593571,1208_143
D048593571,1310_154
D048593571,1561_36
D048593571,1591_16
D048593571,2216_50
D048593571,270_184
D048593571,38_127
D048593571,77_50
D048596589,1332_135
D048596589,1977_91
D048596589,2128_34
D048596589,2257_138
D048596589,300_53
D048596589,474_123
D048596589,495_90
D048596589,668_69
D048596589,821_25
D048600231,1113_79
D048600231,1172_152
D048600231,1296_171
D048600231,1556_176
D048600231,1698_63
D048600231,2161_51
D048600231,273_186
D048600231,491_179
D048600231,508_114
D048600231,669_63
D048601429,1090_84
D048601429,1254_118
D048601429,1383_64
D048601429,1757_32
D048601429,199_160
D048601429,521_7
D048601429,63_186
D048601429,716_21
D048601429,879_157
D048601429,981_20
D048603218,1038_86
D048603218,1097_147
D048603218,1462_1
D048603218,1622_126
D048603218,1740_176
D048603218,1777_72
D048603218,2035_41
D048603218,2096_53
D048603218,937_143
D048603836,1032_31
D048603836,1220_6
D048603836,1385_68
D048603836,1544_158
D048603836,403_161
D048603836,573_127
D048604192,1065_57
D048604192,1358_129
D048604192,1476_170
D048604192,1542_117
D048604192,242_123
D048604192,2442_166
D048604192,80_136
D048604192,879_143
D048604192,967_86
D048608695,1020_9
D048608695,1029_186
D048608695,1691_90
D048608695,2337_182
D048608695,827_22
D048609210,1366_95
D048609210,1464_84
D048609210,1487_67
D048609210,1952_92
D048609210,2019_102
D048609210,2309_130
D048609210,2345_24
D048609210,252_63
D048609210,417_149
D048609210,89_167
D048609210,949_72
D048609807,1326_146
D048609807,1342_149
D048609807,1600_18
D048609807,1705_175
D048609807,1707_70
D048609807,2017_86
D048609807,501_181
D048611077,1350_104
D048611077,1394_105
D048611077,466_142
D048611077,475_1
D048611077,548_120
D048611077,651_128
D048611077,68_155
D048611077,993_179
D048612586,1002_17
D048612586,1616_173
D048612586,1669_40
D048612586,1755_121
D048612586,2082_97
D048612586,2271_82
D048612586,335_66
D048612586,422_6
D048612586,599_161
D048612586,676_21
D048614139,1029_38
D048614139,1145_142
D048614139,1695_70
D048614139,1787_89
D048614139,283_86
D048614139,335_95
D048614139,411_34
D048614139,478_104
D048614139,570_83
D048614139,935_57
D048614900,1100_154
D048614900,1147_69
D048614900,1675_167
D048614900,2063_21
D048614900,2464_33
D048614900,527_66
D048614900,618_114
D048614900,764_122
D048614900,894_83
D048617116,1005_153
D048617116,1011_128
D048617116,1208_53
D048617116,1695_58
D048617116,1952_187
D048617116,2394_112
D048617116,359_61
D048617116,706_157
D048617116,876_163
D048618632,1170_71
D048618632,1408_34
D048618632,1694_99
D048618632,1943_20
D048618632,300_173
D048621946,1560_64
D048621946,1658_187
D048621946,178_114
D048621946,1854_135
D048621946,1891_2
D048621946,41_182
D048622172,1161_69
D048622172,1278_17
D048622172,1841_184
D048622172,2117_36
D048622172,217_172
D048622172,2349_47
D048622172,2389_186
D048622172,2477_73
D048622172,39_18
D048622172,429_2
D048622172,693_158
D048623193,1236_131
D048623193,1751_53
D048623193,1814_96
D048623193,2125_90
D048623193,2348_41
D048623193,667_73
D048623193,950_170
D048623933,110_67
D048623933,1300_151
D048623933,1504_173
D048623933,1522_179
D048623933,1721_82
D048623933,2164_1
D048623933,2364_49
D048623933,441_81
D048623933,854_132
D048630139,1781_11
D048630139,1922_70
D048630139,2024_122
D048630139,2046_184
D048630139,2131_120
D048630139,2365_69
D048630139,2435_7
D048630139,250_32
D048630139,66_171
D048630139,987_120
D048635332,1479_52
D048635332,1693_3
D048635332,1778_102
D048635332,1919_168
D048635332,2312_60
D048635332,626_73
D048635332,904_109
D048636896,1021_10
D048636896,1480_141
D048636896,1683_54
D048636896,1831_121
D048636896,1993_138
D048636896,363_155
D048636896,63_140
D048639668,2247_87
D048639668,2401_165
D048639668,446_90
D048641531,173_170
D048641531,2285_71
D048641531,999_16
D048641807,114_6
D048641807,1471_142
D048641807,2119_170
