D0578346,968_93
D057835686,1256_116
D057835686,1322_5
D057835686,1481_66
D057835686,1557_9
D057835686,1736_170
D057835686,2176_101
D057835686,485_79
D057835686,655_121
D057835686,813_178
D057835686,81_175
D0578375,1537_41
D0578375,1706_27
D0578375,1764_64
D0578375,1824_183
D0578375,1831_1
D0578375,2145_33
D0578375,2295_98
D0578380,1383_139
D0578380,2014_149
D0578380,2014_68
D0578380,2067_68
D0578380,207_75
D0578380,24_77
D0578380,371_64
D0578380,525_190
D0578396,1489_67
D0578396,1761_21
D0578396,1837_96
D0578396,2412_171
D0578396,277_165
D0578396,283_136
D0578396,331_185
D057847269,1304_18
D057847269,1369_11
D057847269,1540_159
D057847269,1696_174
D057847269,1804_0
D057847269,1898_15
D057847269,1917_166
D057847269,1947_157
D057847269,2060_59
D057847269,2068_15
D057847269,420_174
D057848112,1038_59
D057848112,2359_175
D057848112,2418_103
D057848112,589_138
D057848112,882_95
D057848112,885_105
D057848112,93_172
D057849454,1696_45
D057849454,2054_161
D057849454,2270_111
D057849454,84_181
D0578495,1111_113
D0578495,1522_177
D0578495,1568_176
D0578495,1766_26
D0578495,2128_123
D0578495,2442_157
D0578495,866_27
D0578518,1570_180
D0578518,2210_99
D0578518,401_183
D0578518,517_113
D0578518,789_124
D0578540,1355_39
D0578540,2105_135
D0578540,2412_72
D0578540,2433_19
D0578540,53_70
D0578540,703_177
D0578540,874_165
D0578556,1376_83
D0578556,1537_137
D0578556,1596_15
D0578556,1953_152
D0578556,2473_3
D0578556,595_75
D0578556,738_10
D0578556,769_0
D0578556,923_150
D0578596,1001_152
D0578596,1151_125
D0578596,1328_44
D0578596,1659_177
D0578596,1720_67
D0578596,1807_129
D0578596,2088_101
D0578596,2293_183
D0578596,805_87
D0578596,820_83
D0578596,829_15
D0578630,1239_139
D0578630,1892_47
D0578630,2349_125
D0578630,284_160
D0578630,394_1
D0578630,412_2
D0578630,749_132
D0578633,1681_179
D0578633,2071_56
D0578633,229_11
D0578633,2465_37
D0578633,570_160
D0578636,1125_180
D0578636,1192_169
D0578636,1259_63
D0578636,1964_95
D0578636,2318_36
D0578636,2327_35
D0578636,2379_174
D0578636,2448_6
D0578636,446_55
D0578636,468_92
D0578636,496_67
D057863740,114_36
D057863740,1297_26
D057863740,1809_0
D057863740,2006_34
D057863740,43_61
D057863740,79_46
D057864204,1207_127
D057864204,136_153
D057864204,1485_92
D057864204,369_48
D057864204,742_100
D0578644,1106_154
D0578644,1284_89
D0578644,1512_181
D0578644,1572_104
D0578644,2253_47
D0578644,271_37
D0578644,279_66
D0578644,401_162
D0578653,1044_10
D0578653,1281_24
D0578653,1491_130
D0578653,1625_18
D0578653,1671_34
D0578653,188_34
D0578653,2020_67
D0578653,553_140
D0578674,1055_163
D0578674,145_29
D0578674,1563_3
D0578674,1625_152
D0578674,1642_104
D0578674,1753_13
D0578674,1811_67
D0578674,2115_38
D0578674,2378_84
D0578674,2473_168
D0578674,319_157
D0578674,511_1
D0578674,87_2
D057869148,1177_12
D057869148,1208_94
D057869148,1279_56
D057869148,1377_186
D057869148,1387_8
D057869148,1761_11
D057869148,478_81
D057869971,1255_184
D057869971,1537_61
D057869971,1655_100
D057869971,1877_133
D057869971,2044_58
D057869971,2214_53
D057869971,2331_8
D057869971,409_172
D057869971,842_155
D0578710,1009_148
D0578710,1085_11
D0578710,1121_139
D0578710,2025_69
D0578710,812_31
D0578715,1158_62
D0578715,1265_101
D0578715,1532_147
D0578715,1989_9
D0578715,2212_114
D0578715,2355_92
D0578715,517_188
D0578731,1544_147
D0578731,1724_144
D0578731,2291_148
D0578731,2474_157
D0578731,265_6
D0578731,645_170
D0578731,772_6
D0578748,1196_113
D0578748,1225_93
D0578748,2159_114
D0578748,512_67
D0578748,862_83
D057876153,11_87
D057876153,2073_69
D057876153,2167_55
D057876153,439_168
D057876153,632_145
D057876191,1124_123
D057876191,1165_40
D057876191,1371_76
D057876191,183_113
D057876191,1934_162
D057876191,1954_167
D057876191,2046_10
D057876191,2061_119
D057876191,2180_78
D057876191,334_38
D057876191,357_41
D057876191,450_42
D0578768,1230_172
D0578768,1311_17
D0578768,1316_133
D0578768,1674_33
D0578768,1692_25
D0578768,1709_161
D0578768,1757_105
D0578768,2315_61
D0578768,2427_110
D0578769,1041_159
D0578769,1651_28
D0578769,1982_145
D0578769,2014_119
D0578769,2261_114
D0578769,2273_21
D0578769,2455_131
D0578769,607_19
D0578770,1379_65
D0578770,1439_45
D0578770,151_91
D0578770,1660_44
D0578770,2364_186
D0578770,2367_56
D0578770,247_159
D0578770,855_73
D0578770,970_96
D0578775,10_75
D0578775,1676_60
D0578775,2183_122
D0578775,444_10
D0578775,897_43
D057878706,1225_23
D057878706,1404_106
D057878706,2472_30
D057878706,526_72
D057878706,599_190
D057878706,704_120
D057879239,155_114
D057879239,1742_186
D057879239,1848_73
D057879239,2352_181
D057879239,420_123
D0578802,1472_68
D0578802,1638_40
D0578802,1823_63
D0578802,194_140
D0578802,2395_70
D0578802,308_176
D0578802,493_21
D0578802,661_22
D0578802,969_181
D0578812,1139_169
D0578812,1190_48
D0578812,1325_36
D0578812,1405_96
D0578812,1875_53
D0578812,1978_62
D0578812,77_46
D057881447,1074_65
D057881447,1167_73
D057881447,1243_171
D057881447,1304_163
D057881447,1602_69
D057881447,1676_184
D057881447,1883_56
D057882987,1235_159
D057882987,178_31
D057882987,248_119
D057882987,323_102
D057882987,662_81
D057882987,761_0
D057882987,945_68
D057883274,1015_119
D057883274,1468_82
D057883274,2371_35
D057883274,550_44
D057883274,76_92
D0578848,1126_153
D0578848,1564_33
D0578848,1746_164
D0578848,1954_75
D0578848,205_156
D0578848,2193_96
D0578848,461_179
D0578848,521_163
D0578848,722_170
D0578874,1065_71
D0578874,1501_161
D0578874,1559_175
D0578874,1750_107
D0578874,1834_147
D0578874,1959_9
D0578874,439_77
D0578874,779_94
D0578874,836_184
D0578883,1111_55
D0578883,1190_117
D0578883,125_185
D0578883,1736_143
D0578883,2243_184
D0578883,278_167
D0578883,295_128
D0578883,86_107
D0578885,1071_52
D0578885,1390_112
D0578885,1538_40
D0578885,1678_83
D0578885,18_131
D0578885,647_188
D0578885,738_93
D0578885,807_62
D0578885,830_82
D0578901,1100_151
D0578901,1259_88
D0578901,1307_124
D0578901,1543_145
D0578901,1551_131
D0578901,1780_153
D0578901,210_33
D0578941,1095_51
D0578941,1098_135
D0578941,1301_181
D0578941,1374_133
D0578941,1723_124
D0578941,1758_136
D0578941,365_179
D0578941,679_98
D0578941,697_119
D057894843,1018_120
D057894843,1381_130
D057894843,1766_114
D057894843,1784_37
D057894843,2322_126
