D0677078,758_165
D067708338,1835_93
D067708338,196_137
D067708338,381_91
D067708338,635_138
D067708338,701_85
D067708338,757_105
D067708338,904_89
D0677087,1167_113
D0677087,1715_13
D0677087,1960_51
D0677087,2041_173
D0677087,2111_87
D0677087,222_162
D0677087,548_108
D0677087,559_143
D0677087,76_82
D067708789,2158_46
D067708789,2182_5
D067708789,627_141
D067708789,707_123
D067708789,855_147
D067708789,860_108
D067709144,1133_144
D067709144,1562_145
D067709144,2173_51
D067709144,554_168
D067709144,914_30
D0677101,1630_98
D0677101,1728_121
D0677101,1736_173
D0677101,1887_46
D0677101,235_122
D0677101,251_103
D0677101,386_102
D0677101,740_99
D0677101,888_21
D0677120,1275_128
D0677120,1293_151
D0677120,134_90
D0677120,1502_137
D0677120,1812_128
D0677120,1864_82
D0677120,2125_76
D0677120,274_156
D0677120,364_47
D0677120,753_85
D0677141,1377_22
D0677141,1472_181
D0677141,1818_177
D0677141,2065_177
D0677141,2095_88
D0677141,2166_69
D0677141,2171_0
D0677141,276_175
D0677141,382_116
D0677141,549_137
D0677141,563_63
D0677141,628_165
D067715206,1202_112
D067715206,1259_76
D067715206,1527_81
D067715206,1731_100
D067715206,1830_166
D067715206,1882_95
D067715206,190_56
D067715206,471_67
D067715206,543_83
D067715206,608_78
D067715206,713_54
D067715206,730_65
D0677181,1210_189
D0677181,1309_22
D0677181,1590_51
D0677181,1802_129
D0677181,1926_176
D0677181,192_57
D0677181,1967_70
D0677181,260_115
D0677181,647_96
D0677184,123_168
D0677184,1619_143
D0677184,1657_125
D0677184,1764_92
D0677184,2167_1
D0677184,294_60
D0677184,407_32
D0677184,56_182
D0677184,592_28
D0677184,688_66
D0677184,70_129
D0677184,870_129
D067719228,1962_170
D067719228,2051_134
D067719228,2433_161
D067719228,49_5
D067719228,79_172
D0677199,1007_105
D0677199,110_103
D0677199,1407_69
D0677199,2177_173
D0677199,2279_164
D0677216,1043_34
D0677216,1063_47
D0677216,1744_52
D0677216,2414_124
D0677216,264_64
D0677216,53_31
D0677216,601_128
D0677216,703_54
D067722327,2406_132
D067722327,281_10
D067722327,761_49
D0677229,1229_84
