D000201452,2416_49
D000207232,1040_82
D000207232,1161_92
D000207232,1236_184
D000207232,1523_77
D000207232,2053_169
D000207232,2292_0
D000207232,2390_69
D000207232,2406_15
D000207232,532_102
D000207232,736_38
D000207232,907_29
D000207232,948_76
D000210768,1769_172
D000210768,1892_107
D000210768,2066_11
D000210768,404_174
D000210768,578_83
D000210768,9_132
D000215220,106_102
D000215220,1090_81
D000215220,1401_20
D000215220,1550_153
D000215220,2174_103
D000215220,746_18
D000215329,1266_87
D000215329,144_159
D000215329,1493_182
D000215329,399_183
D000215329,580_108
D000215329,796_4
D000217071,1049_138
D000217071,1482_85
D000217071,1593_93
D000217224,2298_6
D000217224,648_22
D000217224,775_112
D000217224,983_112
D000223485,1220_183
D000223485,1647_116
D000223485,2121_144
D000223485,304_172
D000223485,646_83
D000227162,1077_128
D000227162,1479_0
D000227162,1794_149
D000227162,1845_13
D000227162,1941_144
D000227162,2212_61
D000227162,263_113
D000227162,389_32
D000227162,527_138
D000227162,935_186
D000229142,1189_36
D000229142,1293_131
D000229142,2087_165
D000229142,2351_59
D000229142,459_31
D000229142,753_144
D000232456,1169_4
D000232456,1680_157
D000232456,1844_105
D000232456,191_115
D000232456,2280_73
D000232456,2322_12
D000232456,571_32
D000232456,708_154
D000232456,708_98
D000233040,1106_55
D000233040,165_57
D000233040,1686_82
D000233040,2400_31
D000233040,245_146
D000240505,1031_173
D000240505,1212_107
D000240505,1560_45
D000240505,1856_96
D000240505,1904_92
D000240505,384_8
D000243513,1013_179
D000243513,1153_27
D000243513,1393_82
D000243513,1494_97
D000243513,161_170
D000243513,176_7
D000245098,1970_143
D000245098,2330_23
D000245098,2430_79
D000245098,2443_31
D000245098,681_32
D000245098,854_140
D000245098,927_52
D000250405,1017_60
D000250405,1638_169
D000250405,1763_106
D000250405,1860_156
D000250405,1937_34
D000250405,1969_79
D000250405,198_25
D000250405,2116_177
D000250405,2423_3
D000250405,418_48
D000250405,680_35
D000250405,709_157
D000250962,1023_126
D000250962,114_38
D000250962,1241_149
D000250962,1278_148
D000250962,1361_55
D000250962,1368_177
D000250962,2123_167
D000250962,2430_139
D000250962,547_106
D000250962,580_21
D000253062,1131_61
D000253062,1608_105
D000253062,213_178
D000253062,2151_120
D000253062,2322_23
D000253062,535_127
D000253062,61_1
D000253062,722_32
D000253062,814_149
D000255189,2017_74
D000255189,478_168
D000255189,567_117
D000255189,671_150
D000255752,1259_174
D000255752,1699_45
D000255752,1911_19
D000255752,1950_101
D000255752,2407_2
D000255752,391_177
D000255752,511_75
D000255752,610_82
D000255752,962_2
D000256261,1252_65
D000256261,1512_175
D000256261,1520_79
D000256261,1530_154
D000256261,1737_22
D000256261,1787_5
D000256261,677_177
D000256261,948_106
D000258548,1038_57
D000258548,1401_119
D000258548,1674_142
D000258548,2049_102
D000258548,670_161
D000258869,1011_13
D000258869,1044_108
D000258869,1155_33
D000258869,1329_94
D000258869,1791_64
D000258869,1802_16
D000258869,2083_20
D000258869,2110_108
D000258869,2308_167
D000258869,578_151
D000258869,654_89
D000258869,71_108
D000258869,987_105
D000260466,1390_119
D000260466,1546_69
D000260466,1762_32
D000260466,1833_0
D000260466,186_166
D000260466,1941_153
D000260466,2082_103
D000260466,443_66
D000260466,567_174
D000260466,632_15
D000260466,746_140
D000262316,1173_28
D000262316,1575_181
D000262316,1741_114
D000262316,69_68
D000269681,1279_178
D000269681,1483_177
D000269681,2099_100
D000269681,2366_23
D000269681,913_58
D000273114,1224_147
D000273114,1380_101
D000273114,1682_74
D000273114,1920_150
D000273114,2110_167
D000273114,719_41
D000287036,1288_167
D000287036,1316_65
D000287036,1380_62
D000287036,1501_73
D000287036,9_85
D000287586,1742_16
D000287586,2201_19
D000287586,2307_88
D000287586,274_154
D000288385,1148_108
D000288385,1271_151
D000288385,2010_169
D000288385,2387_174
D000288385,767_38
D000288385,920_170
D000288385,942_183
D000289085,1028_164
D000289085,1099_168
D000289085,1148_53
D000289085,1423_43
D000289085,1589_184
D000289085,1603_126
D000289085,1854_139
D000289085,2300_27
D000289085,2454_134
D000289085,919_68
D000291187,164_178
D000291187,1925_166
D000291187,192_103
D000291187,2154_163
D000291187,2236_106
D000291187,431_170
D000291187,983_36
D000295680,1221_10
D000295680,1297_133
D000295680,1593_156
D000295680,1616_158
D000295680,2035_126
D000295680,2347_166
D000295680,430_175
D000300353,1813_87
D000300353,1832_122
D000300353,187_149
D000300353,1944_9
D000300353,2179_119
D000301336,1004_148
D000301336,1239_162
D000301336,1712_47
D000301336,1936_180
D000301336,2218_12
D000301336,2292_123
D000301336,256_45
D000301336,606_44
D000301336,653_131
D000301336,819_27
D000301459,1129_51
D000301459,1156_13
D000301459,1294_165
D000301459,1878_92
D000301459,2001_105
D000301459,2079_94
D000301459,2333_105
D000302166,105_117
D000302166,1112_14
D000302166,1517_40
D000302166,1630_79
D000302166,1822_98
D000302166,2287_51
D000302166,2344_159
D000302166,511_53
D000302166,932_33
D000302166,98_169
D000305952,1493_5
D000305952,1955_126
D000305952,2099_35
D000305952,2172_2
D000305952,315_44
D000307116,1029_163
D000307116,1081_24
D000307116,1095_128
D000307116,1388_84
D000307116,1392_112
D000307116,142_123
D000307116,1981_155
D000307116,206_175
D000307116,227_1
D000307116,2293_182
D000307116,369_16
D000307116,554_107
D000307116,935_99
D000308458,1347_95
D000308458,1689_122
D000308458,2454_125
D000308458,372_161
D000308458,520_154
D000308458,527_135
D000309011,1037_26
D000309011,1072_93
D000309011,1506_79
D000309011,1665_7
D000309011,1810_161
D000309011,2253_73
D000309011,625_57
D000309769,1171_64
D000309769,1238_161
D000309769,1273_164
D000309769,1321_178
D000309769,2091_98
D000309769,2444_142
D000309769,496_2
D000309769,764_172
D000309769,980_186
D000310147,1101_158
D000310147,2268_8
D000310147,2306_46
D000310147,2459_79
D000310147,681_167
D000311328,1120_86
D000311328,1981_109
D000311328,2274_13
D000311328,34_25
D000311328,577_159
D000311328,783_101
D000312509,2149_115
D000312509,547_104
D000312509,767_180
D000312509,908_171
D000312677,1318_6
D000312677,164_63
D000312677,2066_154
D000312677,2276_137
D000312677,2284_136
D000312677,336_173
D000312677,339_102
D000312677,870_1
D000315548,1225_175
D000315548,1277_92
D000315548,430_63
D000315548,501_66
