D0572137,838_86
D057214269,1383_118
D057214269,1655_27
D057214269,1770_114
D057214269,1963_126
D057214269,2173_123
D057214269,2237_177
D057214269,2388_36
D057214269,2399_106
D057214269,280_48
D057214269,415_153
D057214269,488_47
D057214269,675_11
D057214269,702_22
D057214436,1080_156
D057214436,1154_104
D057214436,1244_162
D057214436,1927_117
D057214436,546_116
D057214436,761_126
D0572155,1589_67
D0572155,2075_78
D0572155,2220_103
D0572155,308_157
D0572155,34_19
D0572159,1148_163
D0572159,1401_150
D0572159,1605_41
D0572159,212_14
D0572159,26_146
D057217253,1017_130
D057217253,1205_131
D057217253,1292_149
D057217253,1374_143
D057217253,2200_36
D057217253,597_127
D057217253,654_139
D057217253,692_118
D057217253,708_86
D057217253,742_155
D057217253,825_110
D0572175,118_56
D0572175,1671_140
D0572175,1866_179
D0572175,2035_144
D0572175,2232_127
D0572175,2268_69
D0572175,2309_123
D0572175,52_188
D0572175,884_147
D0572175,998_109
D0572209,1057_54
D0572209,1400_112
D0572209,2111_35
D0572209,2119_116
D0572209,920_179
D0572230,2040_189
D0572230,2057_23
D0572230,2195_184
D0572257,1099_99
D0572257,1217_99
D0572257,121_5
D0572257,1794_46
D0572257,2169_2
D0572257,328_94
D0572257,450_174
D0572257,653_140
D0572275,1127_152
D0572275,1989_27
D0572275,2222_95
D0572275,222_154
D0572275,254_135
D057227993,1028_167
D057227993,1233_181
D057227993,1240_180
D057227993,1465_173
D057227993,1660_137
D057227993,1910_149
D057227993,2069_60
D057227993,2072_82
D057227993,2090_101
D057227993,2130_56
D057227993,2431_112
D057229652,111_53
D057229652,1677_2
D057229652,2029_2
D057229652,2417_171
D057229652,380_116
D057229652,451_14
D057229652,5_172
D0572318,1274_173
D0572318,1687_2
D0572318,463_160
D0572318,528_25
D0572318,650_66
D0572318,72_53
D0572318,846_136
D0572326,117_43
D0572326,1371_84
D0572326,1380_79
D0572326,1530_69
D0572326,1631_187
D0572326,1883_28
D0572326,2139_163
D0572326,2409_18
D0572326,590_134
D0572326,70_135
D0572328,101_81
D0572328,1055_122
D0572328,1157_48
D0572328,57_75
D0572328,810_120
D0572334,1374_0
D0572334,1765_165
D0572334,1805_163
D0572334,2027_58
D0572334,848_40
D057234922,1236_129
D057234922,2231_51
D057234922,2287_155
D057234922,935_79
D057235073,12_80
D057235073,1373_103
D057235073,141_123
D057235073,984_155
D057235783,1501_69
D057235783,1670_181
D057235783,382_70
D057235783,3_50
D057235783,450_93
D057235783,591_179
D057235783,648_75
D057235783,856_103
D057235783,898_72
D0572359,1162_34
D0572359,1577_11
D0572359,1735_150
D0572359,1790_63
D0572359,1890_163
D0572359,1910_23
D0572359,2083_99
D0572359,2445_45
D0572359,455_186
D0572359,918_121
D057236575,1061_37
D057236575,1169_59
D057236575,1456_160
D057236575,2087_103
D057236575,2099_13
D057236575,909_7
D057237343,1085_50
D057237343,1101_88
D057237343,1211_22
D057237343,1474_75
D057237343,1763_34
D057237343,2016_100
D057237343,2078_10
D057237343,2165_43
D057237343,2324_81
D057237343,656_156
D057237343,805_60
D0572377,1205_50
D0572377,1398_31
D0572377,1515_77
D0572377,2184_14
D0572377,413_74
D057239385,1550_131
D057239385,1711_54
D057239385,2081_22
D057239385,2221_39
D057239385,2304_81
D057239385,2327_132
D057239385,253_151
D057239385,441_76
D057239385,65_113
D0572407,1166_60
D0572407,1346_60
D0572407,2194_83
D0572407,2262_85
D0572407,2474_170
D0572407,53_137
D057240992,1237_16
D057240992,1269_119
D057240992,1395_31
D057240992,1596_4
D057240992,1819_80
D057240992,2219_17
D057240992,2343_49
D057240992,402_95
D057240992,424_21
D057240992,903_139
D057241777,1742_108
D057241777,1894_144
D057241777,48_158
D057241777,814_70
D057244426,152_85
D057244426,2105_69
D057244426,2138_113
D057244426,336_2
D057244426,748_161
D057244426,810_25
D0572461,1545_146
D0572461,1754_169
D0572461,2055_169
D0572461,2099_65
D0572461,210_75
D0572461,2165_56
D0572461,2435_87
D0572483,1137_83
D0572483,1221_46
D0572483,1222_86
D0572483,1719_179
D0572483,1807_178
D0572483,2135_0
D0572483,294_101
D0572483,850_54
D057248714,1231_8
D057248714,1374_125
D057248714,144_19
D057248714,2315_125
D057248714,40_5
D0572491,1398_173
D0572491,1404_5
D0572491,1664_74
D0572491,1736_40
D0572491,2172_178
D0572491,2200_135
D0572491,2385_180
D0572491,475_127
D0572491,680_148
D057249926,1375_119
D057249926,140_149
D057249926,1859_12
D057249926,235_168
D0572501,1016_12
D0572501,1025_69
D0572501,1117_148
D0572501,127_107
D0572501,1446_122
D0572501,1523_83
D0572501,17_60
D0572501,1921_8
D0572501,2078_152
D0572510,1341_126
D0572510,598_180
D0572510,635_113
D0572526,1330_47
D0572526,1890_174
D0572526,2211_160
D0572526,418_113
D0572526,446_72
D0572527,1042_52
D0572527,1653_174
D0572527,1756_30
D0572527,1855_16
D0572527,2027_36
D0572527,2229_166
D0572527,428_73
D0572527,637_165
D0572527,809_149
D0572543,1265_99
D0572543,1387_29
D0572543,1409_32
D0572543,2074_185
D0572543,539_152
D0572543,655_78
D0572543,948_139
D0572549,1372_135
D0572549,2249_128
D0572549,2367_49
D0572549,917_82
D0572549,969_51
D0572554,0_69
D0572554,1120_47
D0572554,164_13
D0572554,1993_11
D0572554,2090_181
D0572554,2101_12
D0572554,2202_84
D0572554,2302_119
D0572554,2351_111
D0572554,350_57
D0572554,368_156
D0572554,484_16
D0572554,800_80
D0572581,109_158
D0572581,1169_132
D0572581,1280_105
D0572581,246_142
D0572581,394_108
D0572581,449_8
D0572581,515_41
D0572581,715_51
D0572581,744_118
D0572584,1235_149
D0572584,155_174
D0572584,1713_61
D0572584,1836_87
D0572584,1950_133
D0572584,2194_129
D0572584,326_69
D0572584,357_49
D0572584,663_82
D0572588,1013_129
D0572588,1073_123
D0572588,169_141
D0572588,1730_119
D0572588,2156_60
D0572588,2426_99
D0572588,2455_76
D0572588,354_141
D0572588,486_62
D0572588,536_6
D0572588,831_116
D0572593,1416_155
D0572593,1428_12
D0572593,142_175
D0572593,212_7
D0572593,268_22
D0572593,272_24
D0572593,693_107
D0572597,1319_119
D0572597,1487_51
D0572597,1507_25
D0572597,150_20
D0572597,1625_87
D0572597,2047_118
D0572597,644_113
D0572597,726_144
D0572597,782_39
D057261034,1265_157
D057261034,1382_6
D057261034,2384_159
D057261034,39_113
D057261300,1216_30
D057261300,1300_167
D057261300,2280_109
D057261300,45_52
D057261300,706_110
D057261300,935_118
D057263113,1497_88
D057263113,182_165
D057263113,2160_29
D057263113,311_61
D057263113,362_62
