D0736999,936_166
D0737004,137_53
D0737004,1773_180
D0737004,1904_27
D0737004,2040_134
D0737004,2266_158
D0737004,2268_84
D0737004,2308_5
D0737004,323_23
D0737004,468_80
D0737022,101_175
D0737022,1123_175
D0737022,1315_85
D0737022,1356_170
D0737022,1706_164
D0737022,1858_157
D0737022,1938_72
D0737022,54_78
D0737022,717_92
D0737035,1456_146
D0737035,1730_142
D0737035,1968_117
D0737035,273_160
D0737035,361_80
D0737035,670_101
D0737035,706_154
D073707110,1196_109
D073707110,1298_143
D073707110,1494_22
D073707110,14_19
D073707110,1756_81
D073707110,1822_167
D073707110,2222_130
D073707110,231_129
D073707110,2362_118
D073707950,1790_174
D073707950,1891_66
D073707950,2008_64
D073708179,1073_30
D073708179,1199_46
D073708179,2175_56
D073708179,2357_175
D073708179,2465_100
D073708179,658_158
D073708179,822_90
D073708353,2038_9
D073708353,571_157
D073708353,656_99
D073708353,709_36
D0737102,2172_160
D0737102,542_55
D0737102,950_173
D0737111,1293_11
D0737111,1422_159
D0737111,1518_170
D0737111,2244_113
D0737111,2351_53
D0737111,568_137
D0737111,797_70
D073711612,1001_175
D073711612,1572_98
D073711612,1619_114
D073711612,653_138
D073711612,725_155
D0737161,1166_41
D0737161,1233_83
D0737161,1266_62
D0737161,1709_50
D0737161,59_1
D0737161,634_101
D0737161,674_42
D073717423,1907_105
D073717423,1976_84
D073717423,2308_141
D073717423,313_68
D073717423,659_17
D073717423,864_163
D073717423,918_62
D073717423,937_114
D073717423,963_41
D0737176,1286_174
D0737176,196_39
D0737176,23_89
D0737196,1005_37
D0737196,1948_95
D0737196,2311_182
D0737196,234_2
D0737196,705_128
D0737207,1416_32
D0737207,1531_31
D0737207,1691_52
D0737207,2409_0
D0737207,492_33
D0737229,1330_121
D0737229,1393_186
D0737229,1644_170
D0737229,2209_51
D0737229,2343_65
D0737229,349_96
D0737229,656_170
D0737229,936_113
D0737229,954_151
D0737232,1380_8
D0737232,1840_0
D0737232,418_115
D0737232,622_5
D0737232,625_8
D0737235,1668_32
D0737235,2296_47
D0737235,2462_67
D073723585,1193_116
D073723585,182_55
D073723585,1834_84
D073723585,1919_67
D073723585,1960_153
D073723585,2004_128
D073723585,2179_174
D073723585,617_143
D073723585,896_112
D0737246,1215_61
D0737246,1362_185
D0737246,2204_79
D0737246,2217_136
D0737246,2328_170
D0737246,2415_58
D0737246,666_105
D0737250,1001_24
D0737250,1154_139
D0737250,1292_62
D0737250,2225_116
D0737250,373_35
D0737250,560_181
D0737250,576_133
D0737250,739_112
D0737250,850_142
D0737250,888_173
D0737259,1041_72
D0737259,1516_146
D0737259,1521_122
D0737259,2009_15
D0737259,2448_5
D0737259,389_23
D0737259,48_159
D0737259,761_101
D073726265,2009_152
D073726265,2126_181
D073726265,2155_119
D073726265,2165_88
D073726265,752_148
D073726265,920_124
D073726265,923_9
D0737264,1365_15
D0737264,1581_149
D0737264,1769_126
D0737264,1827_17
D0737264,186_94
D0737264,2128_162
D0737264,777_157
D0737264,878_114
D0737264,997_167
D0737269,1651_125
D0737269,2087_40
D0737269,2322_127
D0737269,2378_143
D0737269,315_108
D0737269,564_36
D0737269,730_61
D073727040,1334_122
D073727040,1372_101
D073727040,181_137
D073727040,2009_112
D073727040,2159_69
D073727040,313_28
D073727040,739_23
D0737283,1019_45
D0737283,1083_52
D0737283,1284_124
