D0766378,911_11
D0766407,1365_85
D0766407,1946_114
D0766407,2275_125
D0766407,2319_16
D0766407,282_25
D0766407,320_96
D0766407,380_179
D0766407,603_65
D0766407,863_78
D0766420,1117_124
D0766420,1334_115
D0766420,1669_51
D0766420,2211_159
D0766420,400_106
D0766420,414_81
D0766420,743_61
D0766420,901_50
D0766420,967_9
D076643415,112_176
D076643415,1135_94
D076643415,1200_84
D076643415,1856_73
D076643415,221_113
D076643415,2367_94
D076643415,392_102
D076643415,430_19
D076643415,777_70
D076643415,807_52
D076643415,908_129
D0766438,1258_28
D0766438,1867_42
D0766438,1945_51
D0766438,1953_128
D0766438,2257_168
D0766438,2261_10
D0766438,240_159
D0766438,892_148
D0766438,983_49
D0766470,1167_128
D0766470,330_64
D0766470,448_113
D0766470,824_181
D0766470,928_80
D0766489,1268_136
D0766489,1826_80
D0766489,182_37
D0766489,1863_162
D0766489,2106_98
D0766489,2110_161
D0766489,385_20
D0766489,63_61
D076649066,1004_53
D076649066,1345_23
D076649066,160_35
D076649066,1711_163
D076649066,1858_152
D076649066,2011_150
D076649066,2453_170
D076649066,29_85
D076649066,37_176
D076649066,455_108
D076649066,631_88
D076649066,844_124
D0766493,1134_7
D0766493,1391_45
D0766493,1618_74
D0766493,1911_18
D0766493,194_72
D0766493,2057_154
D0766493,607_10
D0766493,907_35
D0766512,1200_69
D0766512,1293_114
D0766512,1326_133
D0766512,1695_35
D0766512,380_94
D0766512,621_181
D0766512,679_3
D0766512,986_30
D076654237,1107_46
D076654237,1622_69
D076654237,2361_173
D076654237,2475_124
D076654237,586_134
D076654237,676_70
D076654237,684_70
D0766556,1166_31
D0766556,1240_62
D0766556,1287_144
D0766556,154_143
D0766556,1970_66
D0766556,2179_158
D0766556,2428_144
D0766556,789_190
D0766556,80_104
D0766585,1037_85
D0766585,1502_71
D0766585,1666_129
D0766585,2023_40
D0766585,2429_79
D0766590,1026_108
D0766590,1511_40
D0766590,1818_11
D0766590,202_15
D0766590,2214_124
D0766590,2472_4
D0766590,915_54
D0766591,1235_37
D0766591,1268_128
D0766591,1696_124
D0766591,1920_122
D0766591,1982_150
D0766591,2211_33
D0766591,255_142
D0766591,618_10
D0766591,89_163
D0766592,1051_169
D0766592,1082_55
D0766592,1212_162
D0766592,1350_43
D0766592,1789_110
D0766592,288_169
D0766592,459_168
D0766592,480_64
D0766592,505_48
