D0897495,961_49
D0897499,1167_9
D0897499,229_176
D0897499,253_28
D0897499,771_67
D0897499,995_121
D0897503,1276_156
D0897503,1309_177
D0897503,1996_147
D0897503,2406_101
D0897503,617_50
D089751152,105_144
D089751152,1278_165
D089751152,1407_61
D089751152,1879_108
D089751152,2109_21
D089751152,966_52
D0897553,1264_53
D0897553,1391_180
D0897553,150_153
D0897553,1563_123
D0897553,1884_74
D0897553,2256_177
D0897553,800_26
D0897553,860_98
D0897568,1404_129
D0897568,1445_137
D0897568,1481_178
D0897568,1577_167
D0897568,1869_67
D0897568,552_100
D0897568,947_40
D089757987,1047_182
D089757987,1194_51
D089757987,1270_48
D089757987,1368_23
D089757987,1370_86
D089757987,1783_51
D089757987,1954_49
D089757987,1968_68
D089757987,2237_110
D089757987,2318_63
D089757987,416_143
D089757987,486_17
D089757987,933_42
D089758502,1026_172
D089758502,1214_36
D089758502,1992_149
D089758502,658_69
D0897588,1046_129
D0897588,1277_57
D0897588,1410_98
D0897588,1611_123
D0897588,2335_181
D0897588,430_148
D0897588,66_72
D0897588,772_151
D0897588,967_171
D089759639,1487_118
D089759639,173_96
D089759639,335_85
D089759639,519_152
D089759639,647_86
D089760277,1045_117
D089760277,1405_60
D089760277,2202_183
D089760277,245_49
D089760277,2470_56
D089760277,655_138
D089760277,713_170
D0897605,1152_150
D0897605,1263_76
D0897605,165_95
D0897605,2224_30
D0897605,2273_154
D0897605,2412_160
D0897605,2473_120
D0897605,550_102
D0897605,765_79
D0897615,1649_170
D0897615,1676_172
D0897615,1772_31
D0897615,2023_180
D0897615,2072_139
D0897615,2243_151
D0897615,2360_2
D0897615,2406_92
D0897615,761_125
D0897617,1057_78
D0897617,1084_81
D0897617,1844_182
D0897617,2166_124
D0897617,2453_43
D0897623,2141_170
D0897623,249_91
D0897623,38_182
D0897623,398_145
D0897623,570_123
D089764695,1089_173
D089764695,1124_73
D089764695,1588_20
D089764855,1107_125
D089764855,1374_158
D089764855,1457_85
D089764855,1642_77
D0897702,1455_116
D0897702,1518_47
D0897702,487_138
D0897702,636_85
D0897702,705_0
D0897705,1130_61
D0897705,1205_109
D0897705,1399_77
D0897705,1582_6
D0897705,1708_130
D0897705,1918_23
D0897705,2263_5
D0897705,2467_37
D0897705,2474_19
D0897705,333_67
D0897705,636_39
D0897706,1150_39
D0897706,1531_66
D0897706,167_68
D0897706,2279_15
D0897706,693_96
D089771631,1309_4
D089771631,1531_67
D089771631,1535_181
D089771631,1702_163
D089771631,191_2
D089771631,813_167
D0897790,2305_129
D0897790,2467_118
D0897790,376_42
D0897790,604_101
D0897790,910_108
D089779934,1011_81
D089779934,102_84
D089779934,107_40
D089779934,1130_56
D089779934,1198_35
D089779934,1795_167
D089779934,2036_19
D089779934,2096_102
D089779934,268_134
D089779934,378_117
D089779934,659_110
D089779934,709_177
D0897802,1209_84
D0897802,1285_3
D0897802,1370_4
D0897802,1763_86
D0897802,1920_101
D0897802,2088_58
D0897802,2191_104
D0897802,306_149
D0897802,799_35
D0897814,1589_95
D0897814,1622_61
D0897814,2072_133
D0897814,2093_162
