D0562810,2129_161
D056283426,1188_153
D056283426,1218_36
D056283426,1740_110
D056283426,1741_170
D056283426,1830_70
D056283426,213_128
D056283426,2197_60
D056283426,277_112
D056283426,281_60
D056283426,867_148
D056283426,93_121
D0562838,1243_72
D0562838,1538_145
D0562838,2078_166
D0562838,2197_41
D0562838,2333_126
D0562838,2422_29
D0562838,531_114
D0562838,679_39
D0562838,892_137
D056285185,1108_97
D056285185,1305_48
D056285185,1564_89
D056285185,2172_47
D056285185,2185_103
D056285185,2423_107
D056285185,2475_134
D056285185,844_28
D056285185,872_96
D056285185,93_118
D0562852,1068_51
D0562852,1242_108
D0562852,1582_144
D0562852,1602_147
D0562852,1895_156
D0562852,2218_56
D0562852,836_44
D0562862,1144_44
D0562862,1390_67
D0562862,1759_42
D0562862,1884_66
D0562862,1977_56
D0562862,2464_57
D0562862,266_124
D0562862,863_73
D056290776,1427_62
D056290776,1881_160
D056290776,787_174
D0562919,1179_86
D0562919,1923_122
D0562919,19_106
D0562919,2070_53
D0562919,308_105
D0562939,1005_130
D0562939,1102_66
D0562939,1108_69
D0562939,1315_145
D0562939,1326_104
D0562939,1924_5
D0562939,758_135
D056295412,1101_8
D056295412,1145_123
D056295412,1213_69
D056295412,1736_45
D056295412,1974_44
D056295412,2297_63
D056295412,2370_180
D056295412,41_19
D056295412,531_175
D056295412,822_85
D0562968,1035_172
D0562968,1396_118
D0562968,1691_128
D0562968,1731_163
D0562968,1774_142
D0562968,1856_168
D0562968,245_42
D0562968,772_2
D0562968,861_47
D0562976,1130_46
D0562976,1238_102
D0562976,1285_40
D0562976,1414_175
D0562976,1772_134
D0562976,2412_3
D0562976,406_50
D0562976,815_146
D056297690,1540_125
D056297690,407_72
D056297690,602_97
D0562982,1693_83
D0562982,1724_131
D0562982,1950_45
D0562982,1980_11
D0562982,2341_175
D0562982,267_159
D0562982,325_152
D0562982,404_57
D0562982,732_53
D0562991,1091_136
D0562991,120_173
D0562991,148_20
D0562991,1504_88
D0562991,1723_12
D0562997,1196_108
D0562997,1383_40
D0562997,1641_126
D0562997,1795_156
D0562997,1903_81
D0562997,2145_36
D0562997,2304_138
D0562997,2364_139
D0562997,723_187
D056299960,1195_88
D056299960,1522_105
D056299960,2283_9
D056299960,2353_166
D056299960,539_136
D056299960,564_16
D056300987,1744_96
D056300987,2348_47
D056300987,537_151
D056300987,555_105
D056301014,1022_149
D056301014,1079_1
D056301014,1097_97
D056301014,120_172
D056301014,1326_173
D056301014,1462_92
D056301014,1514_103
D056301014,1677_165
D056301014,168_80
D056301014,2345_142
D056301014,2356_164
D056301014,2433_83
D056302585,1322_109
D056302585,1640_125
D056302585,1862_146
D056302585,2031_155
D056302585,2261_118
D056302585,2267_161
D056302585,2268_177
D056302585,2464_182
D056302585,347_78
D056302585,639_157
D0563034,1019_2
D0563034,1078_6
D0563034,1274_135
D0563034,1422_73
D0563034,1468_69
D0563034,1968_166
D0563034,2465_40
D0563034,2474_87
D0563034,666_154
D056305197,1042_117
D056305197,1453_50
D056305197,1766_166
D056305197,1800_33
D056305197,2005_50
D056305197,503_111
D0563053,1074_143
D0563053,1255_179
D0563053,1374_93
D0563053,1703_181
D0563053,2175_145
D0563053,337_162
D0563053,583_60
D0563053,624_47
D056309539,1957_161
D056309539,2150_148
D056309539,2413_12
D056309539,4_180
D056309539,844_175
D056310764,1091_139
D056310764,1110_116
D056310764,1373_124
D056310764,2059_187
D056310764,2212_99
D056310764,2248_79
D056310764,2432_160
D056310764,2445_81
D056310764,292_88
D056310764,550_174
D056310764,850_99
D056310764,880_124
D056310764,89_111
D056311600,1000_96
D056311600,1051_117
D056311600,2278_149
D056311600,407_111
D056311600,897_82
D056311600,957_140
D0563122,1025_44
D0563122,1747_120
D0563122,2282_3
D0563122,2361_40
D0563122,769_8
D056314328,122_191
D056314328,1239_85
D056314328,1452_165
D056314328,1558_56
D056314328,1586_151
D056314328,1625_154
D056314328,1645_51
D056314328,180_125
D056314328,523_164
D056314328,559_118
D056314328,749_134
D0563163,430_32
D0563163,607_189
D0563163,96_9
D0563186,1506_119
D0563186,1510_158
D0563186,1596_138
D0563186,1927_122
D0563186,30_44
D0563186,454_21
D0563186,599_144
D0563186,750_178
D0563201,1708_112
D0563201,170_153
D0563201,1984_98
D0563201,2047_38
D0563201,2398_10
D0563201,457_136
D0563201,729_25
D056322590,1019_99
D056322590,1836_18
D056322590,2071_134
D056322590,2257_91
D056322590,2419_110
D056322590,2462_93
D056322590,522_129
D056322590,71_79
D056322590,785_170
D056323382,1206_124
D056323382,1377_71
