D037875336,868_6
D037875763,1160_41
D037875763,1310_79
D037875763,1649_118
D037875763,979_55
D037877002,1897_115
D037877002,424_14
D037877002,523_135
D037877002,760_87
D037879884,1409_38
D037879884,1545_24
D037879884,1723_145
D037879884,1980_73
D037879884,1996_97
D037879884,270_76
D037879884,336_130
D037879884,740_107
D037879884,886_104
D037879884,938_130
D037886400,1185_188
D037886400,1217_148
D037886400,1762_80
D037886400,1991_139
D037886400,2256_161
D037886400,2315_40
D037886400,608_0
D037886400,946_162
D037886400,983_56
D037886578,1101_105
D037886578,1286_131
D037886578,160_109
D037886578,1643_64
D037886578,1894_12
D037886578,2213_112
D037886578,519_167
D037886578,710_138
D037887759,1185_185
D037887759,1612_65
D037887759,2100_137
D037887759,2106_104
D037887759,233_89
D037887759,2475_65
D037887759,938_149
D037893422,1071_86
D037893422,1243_133
D037893422,1430_137
D037893422,1463_30
D037893422,1659_149
D037893422,1688_81
D037893422,2054_141
D037893422,724_57
D037893422,773_69
D037896966,1100_27
D037896966,1532_67
D037896966,1765_55
D037896966,1864_164
D037896966,2305_160
D037896966,426_152
D037896966,478_57
D037896966,932_4
D037901950,1082_11
D037901950,1200_131
D037901950,1267_114
D037901950,1752_133
D037901950,1897_142
D037901950,2044_34
D037906207,1013_95
D037906207,1118_68
D037906207,1218_176
D037906207,129_167
D037906207,1358_152
D037906207,1859_148
D037906207,2254_147
D037906207,2387_89
D037906207,276_103
D037906207,548_143
D037906207,938_102
D037907587,1500_150
D037907587,2122_128
D037907587,2430_90
D037907587,412_8
D037912987,1074_151
D037912987,1691_138
D037912987,2009_131
D037912987,2047_166
D037912987,2393_66
D037912987,858_54
D037914493,1130_100
D037914493,1282_87
D037914493,1432_43
D037914493,2287_157
D037914493,2314_90
D037914493,57_178
D037914943,2310_122
D037914943,782_0
D037914943,792_136
D037916268,1355_161
D037916268,1824_142
D037916268,603_23
D037921323,1029_18
D037921323,1102_150
D037921323,1123_1
D037921323,1455_45
D037921323,1495_137
D037921323,2204_112
D037921323,2334_123
D037921323,2464_73
D037921323,572_4
D037921323,845_169
D037921651,1113_160
D037921651,1315_160
D037921651,1356_177
D037921651,1862_1
D037921651,1868_95
D037921651,205_114
D037921651,349_50
D037921651,457_121
D037921651,513_128
D037921651,68_153
D037921651,89_178
D037921651,8_125
D037923327,1484_145
D037923327,1528_86
D037923327,2125_101
D037923327,447_33
D037923327,705_140
D037923327,739_44
D037925161,1176_163
D037925161,1270_0
D037925161,134_75
D037925161,1760_179
D037925161,1807_144
D037925161,1985_54
D037925161,2475_91
D037925161,294_17
D037925161,591_125
D037925161,711_58
D037925161,769_38
D037925161,803_143
D037925161,814_0
D037925253,1026_21
D037925253,1502_46
D037925253,1861_113
D037925253,1936_45
D037925253,2066_186
D037925253,2119_11
D037925253,2160_148
D037925253,2231_48
