D0795138,447_60
D0795139,1710_152
D0795139,2428_52
D0795139,448_182
D0795139,766_144
D0795139,893_172
D0795159,1171_37
D0795159,1222_46
D0795159,2141_14
D0795159,2343_36
D0795159,403_27
D079516556,1229_88
D079516556,1551_74
D079516556,1674_93
D079516556,1855_159
D079516556,1999_166
D079516556,2465_165
D079516556,322_59
D079516556,601_107
D079516556,865_70
D0795180,1167_88
D0795180,178_52
D0795180,240_176
D0795180,434_5
D0795180,673_160
D079520157,1074_100
D079520157,176_142
D079520157,329_137
D079520157,365_53
D079520157,493_95
D079520157,681_75
D079520508,1180_0
D079520508,1991_130
D079520508,2363_98
D079520508,341_184
D079520508,991_111
D0795209,1110_121
D0795209,1146_95
D0795209,1585_28
D0795209,1926_20
D0795209,488_166
D0795218,1278_61
D0795218,1500_95
D0795218,1635_4
D0795218,2198_122
D0795218,2233_181
D0795218,417_184
D0795218,495_15
D0795218,773_127
D0795218,880_137
D0795218,913_57
D0795228,1318_174
D0795228,1550_80
D0795228,15_68
D0795228,1653_184
D0795228,1724_8
D0795228,2170_87
D0795228,2209_178
D0795228,369_85
D0795228,56_122
D0795240,1112_98
D0795240,1538_180
D0795240,1669_116
D0795240,1670_2
D0795240,779_156
D0795266,1458_163
D0795266,1577_67
D0795266,1606_22
D0795266,2185_109
D0795266,2263_125
D0795266,38_38
D0795266,616_150
D0795266,770_164
D0795267,1334_28
D0795267,2047_59
D0795267,2211_35
D0795267,439_111
D0795267,671_117
D079526739,1010_0
D079526739,1488_61
D079526739,1725_43
D079526739,2148_3
D079526739,648_108
D079526739,868_156
D0795272,1415_116
D0795272,1527_164
D0795272,1542_44
D0795272,1683_37
D0795272,1734_110
D0795272,175_134
D0795272,19_126
D0795272,69_22
D0795272,802_165
D079529815,1209_114
D079529815,1844_20
D079529815,2027_105
D079529815,325_149
D079529815,479_54
D079529815,480_137
D079529815,590_6
D079530194,2235_33
D079530194,22_81
D079530194,2415_60
D079530194,295_179
D079530194,550_50
D079530194,554_150
D079530194,568_21
D079530194,883_122
D079530194,897_15
D079531054,1202_98
D079531054,1925_68
D079531054,2103_145
D079531054,2455_175
D079531054,565_53
D079531054,650_170
D079531306,1331_72
D079531306,1427_32
D079531306,1723_35
D079531306,1800_166
D079531306,2148_6
D079531306,2424_173
D079531528,1819_20
D079531528,2059_45
D079531528,2449_8
D079531528,306_129
D079531528,31_93
D079531528,433_8
D079531528,831_100
D0795324,1020_60
D0795324,1587_71
D0795324,1779_21
D0795324,1810_119
D0795324,1885_22
D0795324,1890_67
D0795324,2152_4
D0795324,2389_99
D0795324,649_101
D0795330,3_168
D0795330,466_180
D0795330,577_100
D0795330,578_43
D0795330,895_140
D0795336,1065_56
D0795336,1367_95
D0795336,1728_144
D0795336,1777_149
D0795336,2181_42
D0795336,2460_123
D0795336,265_14
D0795336,783_57
D0795336,888_99
D079534550,1380_65
D079534550,1564_98
D079534550,1733_22
D079534550,555_36
D079534550,836_8
D079534550,952_120
D0795371,104_37
D0795371,1402_9
D0795371,206_163
D0795371,835_122
D0795376,1284_181
D0795376,1468_180
D0795376,1587_73
D0795376,1658_18
D0795376,2077_62
D0795376,2427_178
D0795376,590_175
D0795376,832_37
D0795385,1091_83
D0795385,1222_166
D0795385,1269_50
D0795385,1522_91
D0795385,157_5
D0795385,1933_130
D0795385,29_125
D0795385,743_51
D079539951,1033_98
D079539951,103_120
D079539951,1051_166
D079539951,1105_149
D079539951,1525_118
D079539951,1650_138
D079539951,1930_61
D079539951,2215_8
D079539951,2350_98
D079539951,2438_172
D079539951,303_157
D079544245,1236_102
D079544245,1409_88
D079544245,1460_85
D079544245,1503_65
D079544245,1915_187
D079544245,2214_82
D079544245,2260_150
D079544245,486_129
D079544245,749_114
D079544887,1006_45
D079544887,126_176
D079544887,1919_28
D079544887,2086_71
D079544887,237_42
D079544887,2430_84
D079545280,714_101
D079545280,746_80
D079545280,949_101
D0795467,1205_161
D0795467,1345_127
