D029512799,844_180
D029513086,1102_174
D029513086,1263_181
D029513086,1469_11
D029513086,1525_178
D029513086,1751_78
D029513086,2046_42
D029513086,273_14
D029513086,286_94
D029513086,488_89
D029513086,721_169
D029513086,951_131
D029516834,135_105
D029516834,1746_69
D029516834,2144_134
D029516834,2153_102
D029516834,272_70
D029516834,298_110
D029516834,335_140
D029516834,766_168
D029516971,1436_36
D029516971,2142_4
D029516971,845_137
D029516995,1279_13
D029516995,1301_1
D029516995,1693_141
D029516995,2188_42
D029516995,2225_4
D029516995,2244_105
D029516995,394_115
D029516995,442_12
D029516995,462_176
D029516995,688_128
D029518678,1319_103
D029518678,1957_30
D029518678,2075_114
D029518678,545_120
D029518678,77_24
D029519286,1209_58
D029519286,159_76
D029519286,2313_124
D029519286,398_68
D029519286,510_57
D029519286,55_93
D029519286,996_54
D029522323,108_149
D029522323,1096_151
D029522323,1124_79
D029522323,2279_132
D029522323,2308_41
D029522323,2437_114
D029527908,1132_74
D029527908,1371_23
D029527908,1605_102
D029527908,1723_115
D029527908,2308_130
D029527908,383_164
D029527908,639_129
D029528790,1787_93
D029528790,2238_152
D029528790,844_93
D029528790,874_112
D029530090,449_150
D029530090,759_44
D029530090,774_62
D029534166,1147_119
D029534166,1481_7
D029534166,1543_8
D029534166,1569_116
D029534166,1801_3
D029534166,1847_167
D029534166,314_14
D029534166,401_173
D029534166,521_23
D029534166,919_186
D029534166,945_186
D029534166,967_131
D029545186,1377_85
D029545186,147_11
D029545186,1584_109
D029545186,2036_31
D029545186,7_12
D029545186,834_1
D029545186,955_166
D029546817,1295_68
D029546817,1355_60
D029546817,2356_92
D029546817,353_26
D029546817,48_134
D029546817,722_85
D029546817,88_47
D029546817,8_161
D029546817,971_23
D029563067,1018_176
D029563067,133_18
D029563067,2058_157
D029563067,33_93
D029563067,660_100
D029563272,1032_182
D029563272,1487_30
D029563272,1745_8
D029563272,1950_177
D029563272,2110_154
D029563272,2246_156
D029563272,455_91
D029563272,477_86
D029563272,848_42
D029564453,1226_118
D029564453,1469_111
D029564453,1749_118
D029564453,2052_37
D029564453,2345_117
D029564453,2376_75
D029564453,36_135
D029564453,557_138
D029564453,680_99
D029564453,765_76
D029564453,777_41
D029564453,955_118
D029567355,1602_81
D029567355,1975_85
D029567355,1981_172
D029567355,2167_25
D029567355,486_136
D029567355,941_130
D029570201,1021_77
D029570201,1144_182
D029570201,148_174
D029570201,1683_38
D029570201,223_31
D029570201,335_44
D029570201,908_122
D029571123,1051_185
D029571123,1126_6
D029571123,1271_110
D029571123,1276_11
D029571123,1575_43
D029571123,1754_43
D029571123,546_71
D029571567,164_166
D029571567,1681_3
D029571567,195_150
D029571567,2418_112
D029571567,500_71
D029571567,557_39
D029571567,878_25
D029572045,1060_14
D029572045,1096_78
D029572045,1672_105
D029572045,2006_27
D029572045,2160_9
D029572618,1059_99
D029572618,2155_94
D029572618,2312_118
D029572618,272_163
D029572618,519_110
D029572618,744_134
D029572618,753_128
D029572618,867_104
D029572618,997_43
D029575619,1982_136
D029575619,2074_148
D029575619,2236_88
D029575619,242_8
D029575619,287_122
D029575619,318_23
D029575619,444_21
D029575619,779_59
D029575619,973_93
D029578061,100_82
D029578061,1443_101
D029578061,1486_102
D029578061,1558_178
D029578993,1356_6
D029578993,1650_144
D029578993,1663_172
D029578993,1674_170
D029578993,2436_134
D029578993,746_5
D029579365,1009_104
D029579365,1196_39
D029579365,143_70
D029579365,1501_148
D029579365,2048_119
D029579396,1320_58
D029579396,1632_131
D029579396,1666_142
D029579396,173_94
D029579396,1752_179
D029579396,2284_67
D029579396,2463_158
D029581931,1003_77
D029581931,1388_137
D029581931,1444_176
D029581931,1593_109
D029581931,1855_61
D029581931,230_24
D029581931,641_104
D029588473,1386_126
D029588473,16_22
D029588473,1882_126
D029588473,2140_89
D029588473,2156_74
D029588473,2260_164
D029589562,1109_178
D029589562,1629_25
D029589562,2111_73
D029589562,2473_129
D029589562,736_14
D029589562,973_87
D029600236,115_81
D029600236,1185_66
D029600236,159_45
D029600236,1898_84
D029600236,590_60
D029600236,640_97
D029605392,1033_136
D029605392,1273_66
D029605392,1301_43
D029605392,2242_117
D029605392,254_150
D029605392,867_90
D029610242,1031_150
D029610242,1287_69
D029610242,169_51
D029610990,131_54
D029610990,1895_162
D029610990,2239_182
D029615827,180_57
D029615827,2275_101
D029615827,314_123
D029615827,545_16
D029615827,901_109
D029615827,962_60
D029616220,1535_125
D029616220,1800_52
D029616220,2098_171
D029616220,2119_50
D029616220,2289_53
D029616220,2327_86
D029616220,584_180
D029616220,824_4
D029619153,1176_22
D029619153,1908_106
D029619153,1920_162
D029619153,358_3
D029619153,53_152
D029619153,762_149
D029619153,779_182
D029620180,1561_6
D029620180,1954_93
D029620180,2172_135
D029620180,2217_118
D029620180,355_60
D029620180,935_175
D029627639,1692_92
D029627639,1761_0
D029627639,1883_31
D029627639,2139_153
D029632282,1741_107
D029632282,234_92
D029632282,376_51
D029634729,1575_63
D029634729,1668_82
D029634729,38_168
D029634729,669_19
D029634729,713_111
D029634965,1048_161
D029634965,1527_142
D029634965,1693_14
D029634965,563_39
D029634965,842_187
D029635467,1591_11
D029635467,1744_119
D029635467,1856_126
D029635467,2228_0
D029635467,2232_87
D029635467,2423_78
D029635467,419_177
D029635467,482_67
D029635467,787_141
D029635467,890_7
D029640836,1183_182
D029640836,1303_125
D029640836,1606_143
D029640836,1846_67
D029640836,2412_167
D029640836,379_100
D029640836,773_13
D029641154,1221_86
D029641154,1264_24
D029641154,1682_16
D029641154,1721_102
D029641154,462_112
D029641154,529_176
D029641154,546_36
D029641154,997_124
D029642762,116_60
D029642762,1200_129
D029642762,2320_120
D029642762,2458_25
D029642762,960_122
D029643080,1670_109
D029643080,184_161
D029643080,19_78
D029643080,214_9
D029643080,286_188
D029644636,1050_182
D029644636,1105_143
D029644636,1198_0
D029644636,1802_47
D029644636,2048_48
D029644636,2093_111
D029644636,2196_56
D029644636,267_162
D029644636,468_44
D029648771,1341_4
D029648771,1395_168
D029648771,1440_179
D029648771,1594_163
D029648771,1892_18
D029648771,2281_21
D029648771,2456_82
D029648771,343_90
D029648771,379_69
D029648771,714_98
D029648771,813_65
D029648771,918_185
D029649846,1170_82
