D064105703,41_116
D0641065,1407_39
D0641065,1825_96
D0641065,221_25
D0641065,2265_25
D0641065,235_185
D0641065,417_40
D0641065,736_27
D064107493,1638_62
D064107493,2416_168
D064107493,377_23
D064107493,955_91
D064107493,997_185
D064109565,1762_156
D064109565,1824_133
D064109565,281_182
D064109565,637_33
D064110875,1834_80
D064110875,2135_78
D064110875,2173_6
D064110875,2211_118
D0641110,1108_22
D0641110,1207_160
D0641110,1365_139
D0641110,1687_97
D0641110,2176_189
D0641110,359_123
D0641110,688_133
D064111636,1129_158
D064111636,1463_86
D064111636,1638_7
D064111636,190_47
D064111636,2199_133
D064111636,233_15
D064111636,811_34
D064113838,1106_157
D064113838,158_9
D064113838,36_123
D064113838,525_85
D064113838,929_150
D064113838,938_105
D0641149,1660_91
D0641149,1705_182
D0641149,1743_51
D0641149,198_96
D0641149,2181_4
D0641149,2387_99
D0641149,69_155
D0641149,784_121
D0641154,0_166
D0641154,1082_46
D0641154,1171_75
D0641154,1371_5
D0641154,1869_124
D0641154,224_96
D0641154,778_136
D0641154,840_55
D0641158,1090_79
D0641158,1226_170
D0641158,2432_10
D0641158,506_40
D0641158,562_120
D064116327,159_181
D064116327,1609_109
D064116327,1609_113
D064116327,1756_89
D064116327,2298_112
D064116327,2406_72
D064116327,628_86
D064116327,769_57
D064116488,1057_68
D064116488,1371_88
D064116488,137_136
D064116488,1665_16
D064116488,2041_145
D064116488,2218_28
D064116488,829_8
D0641176,1226_65
D0641176,1286_148
D0641176,2012_91
D0641176,2289_185
D0641176,2417_42
D0641176,705_179
D0641176,732_42
D0641176,805_57
D064118055,398_29
D064118055,462_128
D064118055,791_50
D064118055,824_21
D064118055,985_139
D064118680,1081_146
D064118680,1112_96
D064118680,1481_162
D064118680,1640_73
D064118680,2061_151
D064118680,2123_56
D064118680,2429_14
D064118680,245_2
D064118680,334_82
D064118680,474_73
D0641204,1076_182
D0641204,2136_166
D0641204,2319_120
D0641204,368_184
D0641204,671_91
D0641207,1377_44
D0641207,146_101
D0641207,1642_71
D0641207,2274_154
D0641207,524_58
D0641207,744_63
D0641207,92_1
D064120898,1016_107
D064120898,1484_72
D064120898,885_30
D064120898,925_152
D064121956,1131_155
D064121956,1177_37
D064121956,120_87
D064121956,124_14
D064121956,128_128
