D071938080,948_62
D0719398,1238_146
D0719398,1959_34
D0719398,2172_146
D0719398,2320_125
D0719398,654_179
D0719398,658_178
D0719398,708_144
D0719398,932_12
D071940960,1167_87
D071940960,1580_120
D071940960,1847_53
D071940960,2077_37
D071940960,2161_44
D071940960,2192_16
D071940960,2406_63
D071940960,315_13
D071940960,398_166
D071940960,790_31
D071940960,908_69
D071943091,1371_92
D071943091,1748_101
D071943091,1881_72
D071943091,2010_44
D071943091,2026_68
D071943091,2137_5
D0719448,1016_173
D0719448,1285_27
D0719448,1348_7
D0719448,1375_122
D0719448,1455_147
D0719448,1507_84
D0719448,1772_16
D0719448,2422_88
D0719448,2444_146
D0719448,612_57
D071945163,1462_14
D071945163,1841_49
D071945163,1847_146
D071945163,815_98
D0719460,120_163
D0719460,1444_136
D0719460,1972_112
D0719460,270_146
D0719460,996_114
D071947600,1098_114
D071947600,1185_182
D071947600,1215_64
D071947600,1752_37
D071947600,2267_33
D071947600,2365_3
D071947600,2433_27
D071947600,531_109
D071950327,1079_89
D071950327,1792_161
D071950327,218_20
D071950327,311_42
D071950327,363_70
D071950327,547_147
D0719504,1006_142
D0719504,1395_21
D0719504,1548_46
D0719504,2017_147
D0719504,2018_152
D0719504,2_165
D0719504,317_125
D0719504,42_4
D0719504,577_21
D0719504,852_137
D0719512,1209_145
D0719512,139_28
D0719512,1533_59
D0719512,1861_50
D0719512,2167_77
D0719512,2301_130
D0719512,776_129
D0719512,805_49
D071951232,1168_161
D071951232,1303_138
D071951232,1864_154
D071951232,2307_162
D071951324,118_41
D071951324,1611_65
D071951324,1918_83
D071951324,2029_54
D071951324,2172_59
D071951324,218_92
D071951324,2438_134
D071951324,418_28
D071951324,541_131
D071951324,777_10
D071951324,851_80
D0719519,1028_157
D0719519,1262_120
D0719519,1850_121
D0719519,1858_110
D0719519,2187_177
D0719519,2471_157
D0719519,51_108
D0719519,671_67
D0719519,814_57
D0719539,1187_146
D0719539,1236_1
D0719539,1658_100
D0719539,1892_64
D0719539,2076_92
D0719539,2081_121
D0719539,2210_80
D0719539,2234_20
D0719539,586_95
D0719542,1202_82
D0719542,363_181
D0719542,837_49
D0719548,1554_111
D0719548,386_106
D0719548,440_1
D0719548,542_64
D0719548,578_161
D071955261,1809_136
D071955261,1908_78
D071955261,2250_177
D071955261,2317_44
D071955261,247_4
D071955261,314_175
D071955261,326_40
D071955261,387_60
D071955261,739_71
D071955261,761_48
D071955261,772_180
D071955261,968_140
D071955261,975_102
D0719561,1683_73
D0719561,2151_45
D0719561,2233_68
D0719561,2332_98
D0719561,315_31
D0719561,337_82
D0719561,379_42
D0719561,452_7
D0719561,949_104
D071957180,1217_114
D071957180,130_100
D071957180,1880_114
D071957180,2362_25
D071957180,252_39
D071957180,401_69
D0719573,1111_14
D0719573,1677_173
D0719573,2194_182
D0719573,2346_10
D0719573,2422_90
D0719573,379_20
D0719573,491_90
D0719573,634_92
D0719573,709_152
D0719573,837_158
D071957395,1579_146
D071957395,2192_98
D071957395,270_68
D071957395,416_72
D071959931,107_76
D071959931,1261_43
D071959931,1292_125
D071959931,1419_138
D071959931,1822_3
D071959931,197_153
D071959931,5_9
D071959931,790_163
D071959931,829_171
D0719601,2020_23
D0719601,2262_20
D0719601,2443_140
D0719601,544_38
D0719601,548_64
D0719616,1367_159
D0719616,1533_43
D0719616,1555_132
D0719616,1851_183
D0719616,2314_168
D0719617,1262_100
D0719617,1278_142
D0719617,136_93
D0719617,1682_97
D0719617,22_30
D0719617,2380_67
D0719617,799_110
D0719636,1181_160
D0719636,1368_68
D0719636,1369_166
D0719636,1526_140
D0719636,1741_40
D0719636,2050_7
D0719636,2390_177
D0719636,2411_139
D0719636,271_91
D0719636,571_71
D0719636,637_94
D0719636,670_168
D071965604,131_56
D071965604,1341_90
D071965604,2098_188
D071965604,508_126
D071965604,961_24
D071966007,1548_61
D071966007,1811_18
D071966007,2434_78
D071966007,708_150
D071966007,950_51
D0719732,1442_166
D0719732,1461_98
D0719732,1541_27
D0719732,1994_70
D0719732,408_108
D0719732,593_84
D0719732,666_144
D0719750,1137_8
D0719750,1183_48
D0719750,1552_94
D0719750,1760_140
D0719750,1860_50
