D059687719,1019_111
D059687719,1219_88
D059687719,139_73
D059687719,1501_122
D059687719,1876_18
D059687719,2069_123
D059687719,2279_50
D059687719,2328_106
D059687719,2346_169
D059687719,251_118
D059689331,1323_5
D059689331,1434_106
D059689331,1440_163
D059689331,1459_68
D059689331,1475_149
D059689331,1566_86
D059689331,1658_90
D059689331,1907_61
D059689331,490_112
D059689331,539_151
D059689331,633_32
D0596902,1029_181
D0596902,11_65
D0596902,1323_73
D0596902,1778_180
D0596902,1827_11
D0596911,1634_50
D0596911,1996_0
D0596911,2017_106
D0596911,2133_97
D0596911,2284_154
D0596911,330_172
D0596911,607_170
D0596911,65_155
D0596911,90_186
D059694120,1380_158
D059694120,1691_79
D059694120,1717_122
D059694120,188_155
D059694120,2330_3
D059694892,1424_173
D059694892,1824_91
D059694892,2000_153
D059694892,2371_11
D059694892,815_61
D059694892,913_62
D0596974,221_15
D0596974,2327_103
D0596974,2327_174
D0596974,27_127
D0596974,376_139
D059704188,1314_4
D059704188,1340_19
D059704188,1390_28
D059704188,2204_45
D059704188,2267_80
D059704188,2302_38
D059704188,2440_27
D059704188,2472_50
D059704188,789_189
D059704188,88_92
D059708117,1235_147
D059708117,1253_166
D059708117,1374_157
D059708117,171_52
D059708117,1752_121
D059708117,2150_102
D059708117,2402_30
D059708117,491_68
D059708117,497_105
D059708117,706_96
D059708117,839_78
D0597093,1522_182
D0597093,1784_17
D0597093,2241_60
D0597093,227_94
D0597093,2402_94
D0597093,2463_46
D0597093,318_71
D0597093,360_15
D0597103,1012_183
D0597103,1311_98
D0597103,1336_86
D0597103,1450_82
D0597103,2321_4
D0597103,2433_93
D0597103,588_177
D0597114,1317_96
D0597114,1477_12
D0597114,1789_9
D0597114,1866_30
D0597114,2175_94
D0597114,3_138
D0597114,426_16
D0597123,106_183
D0597123,1169_93
D0597123,1172_56
D0597123,1634_24
D0597123,288_33
D0597123,561_98
D0597123,636_113
D0597123,744_39
D0597144,1144_58
D0597144,1375_114
D0597144,1532_108
D0597144,1812_76
D0597144,203_143
D0597144,2294_59
D0597144,591_110
D059715658,1053_122
D059715658,1164_26
D059715658,1481_37
D059715658,1762_86
D059715658,1898_3
D059715658,2040_142
D059715658,2439_87
D0597160,1525_184
D0597160,1881_161
D0597160,2189_128
D0597160,2234_148
D0597160,353_152
D0597160,719_32
D0597160,853_174
D0597163,155_9
D0597163,1657_42
D0597163,2006_68
D0597163,2236_120
D0597163,2298_2
D0597163,497_114
D0597163,6_50
D059717225,1511_141
D059717225,1632_43
D059717225,1638_79
D059717225,1785_23
D059717225,2207_65
D059717225,258_96
D059717225,603_21
D059717225,631_141
D059717225,830_115
D059717225,963_188
D059717225,983_148
D059717225,983_23
D0597180,1748_63
D0597180,2083_58
D0597180,2245_146
D0597180,2366_87
D0597180,2407_110
D0597180,2444_10
D0597180,486_153
D0597180,5_144
D0597180,624_54
D059719380,1473_75
D059719380,1633_55
D059719380,191_13
D059719380,664_110
D059719380,748_182
D059719946,1180_114
D059719946,1194_68
D059719946,1930_182
D059719946,2285_178
D059719946,534_1
D059719946,883_88
D059719946,954_51
D059719946,999_26
D0597236,1135_9
D0597236,1529_27
D0597236,1577_148
D0597236,1762_43
D0597236,1876_100
D059724506,1099_152
D059724506,1289_18
D059724506,1890_148
D059724506,1976_62
D059724506,2417_78
D059724506,316_174
D059724506,815_171
D059724612,1173_90
D059724612,1739_90
D059724612,2343_182
D059724612,372_182
D059724612,402_178
D059724612,90_86
D059725107,1378_118
D059725107,1495_70
D059725107,194_33
D059725107,2065_164
D059725107,2413_21
D059725107,2438_108
D059725107,775_94
D059725107,962_26
D059726050,1064_104
D059726050,1358_160
D059726050,48_148
D059726050,69_23
D059726050,804_26
D0597261,1169_187
D0597261,1354_128
D0597261,1458_175
D0597261,1665_131
D0597261,2184_142
D0597261,365_160
D0597261,669_119
D059728870,1157_85
D059728870,1216_175
D059728870,153_64
D059728870,1810_64
D059728870,1842_77
D059728870,1941_175
D059728870,2009_128
D059728870,2355_127
D059728870,244_31
D059728870,491_120
D059728870,904_149
D059728870,968_151
D0597301,1024_37
D0597301,10_143
D0597301,1184_154
D0597301,1600_106
D0597301,1757_180
D0597301,1938_83
D0597301,1942_165
D0597301,2234_1
D0597301,2420_178
D0597301,2455_34
D0597301,329_27
D0597301,484_124
D0597301,937_131
D0597307,1246_117
D0597307,1504_169
D0597307,1963_183
D0597307,2095_139
D0597307,2215_99
D0597307,234_42
D0597307,773_41
D0597307,890_28
D0597307,987_3
D0597338,1047_130
D0597338,1477_148
D0597338,1510_169
D0597338,1850_127
D0597338,37_46
D0597338,511_98
D0597338,724_158
D0597338,746_124
D0597338,947_26
D059735335,1558_33
D059735335,1808_38
D059735335,264_105
D059735335,431_83
D059735335,438_92
D059735335,552_171
D059735335,652_9
D059735335,891_116
D059735335,917_148
D059737698,1352_121
D059737698,1764_10
D059737698,1869_119
D059737698,2386_79
D059737698,726_92
D059737698,856_143
D059737698,939_63
D0597387,1050_176
D0597387,1376_44
D0597387,1613_67
D0597387,508_171
D0597387,736_68
D0597387,857_22
D059741268,1244_9
D059741268,1322_60
D059741268,233_25
D059741268,33_36
D059744740,101_106
D059744740,1787_167
D059744740,1857_104
D059744740,364_76
D0597450,1771_49
D0597450,1917_121
D0597450,2163_63
D0597450,2412_78
D0597450,2419_7
D0597450,53_88
D0597450,70_22
D0597453,1493_119
D0597453,1754_97
D0597453,2151_150
D0597453,2180_157
D0597453,333_64
D0597453,381_167
D0597453,469_101
D0597453,511_41
D0597491,1227_95
D0597491,1773_185
D0597491,2062_124
D0597491,2331_69
D0597491,287_149
D0597491,305_62
D0597491,65_150
D059749622,1156_95
D059749622,130_154
D059749622,150_174
D059749622,1582_119
D059749622,2040_159
D059749622,2114_55
D059749622,2120_180
D059749622,2233_115
D059749622,2246_55
D059749622,2352_42
D059749622,2436_40
D059749622,294_161
D059749622,741_76
D059749721,1078_29
D059749721,133_64
D059749721,2337_33
D059749721,302_26
D059749721,556_96
D059749721,683_185
D059750161,1067_31
D059750161,1141_24
D059750161,1496_150
D059750161,1591_56
D059750161,2265_52
D059750161,504_139
D059750161,615_28
D0597504,1156_160
D0597504,1810_16
D0597504,1967_176
D0597504,2211_103
D0597504,2247_122
D0597504,56_131
D0597504,613_183
D0597504,858_89
D0597504,89_37
D059750529,1194_140
D059750529,1797_25
D059750529,1889_108
D059750529,1992_140
D059750529,2390_65
D0597510,1402_103
D0597510,1986_114
D0597510,2135_42
D0597510,2338_3
D0597510,43_90
