D035006312,901_170
D035011736,102_26
D035011736,1345_169
D035011736,137_10
D035011736,1660_80
D035011736,85_171
D035011736,905_66
D035013839,1402_131
D035013839,1752_103
D035013839,1794_135
D035013839,1879_137
D035013839,2004_92
D035013839,390_102
D035013839,498_105
D035013839,717_113
D035017042,128_40
D035017042,1308_21
D035017042,1324_154
D035017042,1336_26
D035017042,1339_36
D035017042,1408_27
D035017042,1942_65
D035017042,260_1
D035017042,2_31
D035017042,323_137
D035017042,591_135
D035017042,983_169
D035017042,989_158
D035017097,1125_155
D035017097,1583_90
D035017097,2214_122
D035017097,2440_33
D035017097,534_118
D035017097,871_92
D035017530,1199_132
D035017530,1614_88
D035017530,2006_26
D035017530,2011_36
D035017530,2085_164
D035017530,219_169
D035017530,338_95
D035017530,598_7
D035018070,1049_101
D035018070,125_62
D035018070,1457_33
D035018070,1628_14
D035018070,2305_137
D035018070,482_184
D035018070,744_108
D035018926,1126_12
D035018926,1347_183
D035018926,617_85
D035018926,696_71
D035018926,95_142
D035018926,971_13
D035022763,1148_50
D035022763,1464_43
D035022763,1970_86
D035022763,1972_17
D035022763,2033_146
D035022763,213_170
D035022763,77_110
D035022763,939_9
D035025993,1395_70
D035025993,1526_164
D035025993,327_132
D035025993,511_61
D035025993,906_13
D035030188,1568_24
D035030188,1932_98
D035030188,738_7
D035034414,1061_127
D035034414,120_26
D035034414,1489_145
D035034414,1561_153
D035034414,1826_154
D035034414,256_53
D035034414,346_168
D035034414,395_110
D035034414,479_9
D035034414,666_32
D035034414,712_108
D035034414,74_147
D035037934,1187_30
D035037934,1199_48
D035037934,1391_144
D035037934,1452_109
D035037934,1559_93
D035037934,1560_184
D035037934,157_135
D035037934,1599_102
D035037934,353_39
D035037934,603_25
D035037934,926_46
D035042686,1059_94
D035042686,1205_8
D035042686,1738_4
D035042686,179_137
D035042686,194_165
D035042686,2125_20
D035042686,496_114
D035042686,723_16
D035048930,118_93
D035048930,2080_73
D035048930,376_147
D035049548,1570_189
D035049548,1772_90
D035049548,1825_179
D035049548,1932_71
D035049548,2254_67
D035049548,413_173
D035049548,531_116
D035049548,610_151
D035049548,62_82
D035049630,1023_179
D035049630,1224_16
D035049630,1583_119
D035049630,1630_26
D035049630,1796_173
D035049630,1983_51
D035049630,2065_31
D035049630,2437_126
D035049630,295_63
D035049630,590_132
D035055143,1051_119
D035055143,1054_151
D035055143,148_120
D035055143,1755_70
D035055143,202_57
D035055143,2296_131
D035055143,331_13
D035055143,677_175
D035056720,1580_126
D035056720,1897_45
D035056720,2256_124
D035056720,2475_156
D035056720,708_168
D035057611,2034_50
