D095399843,753_110
D095400105,100_38
D095400105,514_157
D095400105,736_88
D0954029,1645_30
D0954029,1790_146
D0954029,2183_51
D0954029,506_98
D0954029,525_159
D0954029,681_182
D0954029,74_139
D095403489,1099_142
D095403489,1234_21
D095403489,1877_43
D095403489,700_100
D0954044,1508_130
D0954044,1737_17
D0954044,2289_139
D0954044,501_186
D0954044,938_185
D095406343,1179_24
D095406343,1484_4
D095406343,1732_15
D095406343,1899_166
D095406343,2230_59
D095406343,2292_137
D095406343,2349_109
D095406343,38_31
D095406343,582_164
D095406343,60_88
D095406343,727_31
D095406343,799_81
D095406343,97_3
D0954077,1091_81
D0954077,1349_119
D0954077,1369_66
D0954077,2089_167
D0954077,2139_80
D0954077,230_20
D0954077,49_60
D095411347,1235_152
D095411347,1259_112
D095411347,132_118
D095411347,2084_62
D095411347,552_89
D095411347,664_146
D095411347,730_87
D0954121,1245_2
D0954121,1248_166
D0954121,1541_50
D0954121,1882_20
D0954121,440_176
D0954121,556_7
D0954121,826_75
D0954121,934_23
D0954154,1206_58
D0954154,13_122
D0954154,1426_138
D0954154,1627_111
D0954154,1760_74
D0954154,1903_4
D0954154,2070_66
D0954154,2446_188
D0954154,2476_114
D0954171,1220_98
D0954171,1322_141
D0954171,1817_170
D0954171,197_58
D0954171,2325_134
D0954171,237_154
D0954171,689_137
D0954171,817_117
D0954171,832_137
D0954206,139_110
D0954206,1524_163
D0954206,1639_38
D0954206,484_161
D0954206,616_162
D0954206,722_33
D0954206,821_56
D0954206,919_137
D0954238,1012_19
D0954238,1095_155
D0954238,178_29
D0954238,2119_112
D0954238,2166_95
D0954238,2189_14
D0954238,2433_63
D0954238,25_3
D095423975,1233_81
D095423975,144_118
D095423975,1573_71
D095423975,1983_153
D095423975,880_102
D095423975,924_108
D095424347,1041_144
D095424347,1073_66
D095424347,1108_110
D095424347,133_87
D095424347,1677_147
D095424347,1784_156
D095424347,210_54
D095424347,2321_171
D095424347,317_18
D095424347,768_78
D095424347,818_40
D0954304,1337_70
D0954304,1378_112
D0954304,1396_73
D0954304,1443_45
D0954304,1667_160
D0954304,1817_58
D0954304,193_52
D0954304,2236_20
D0954304,918_42
D0954309,1038_53
D0954309,1044_118
D0954309,1541_53
D0954309,1561_118
D0954309,183_154
D0954309,1908_19
D0954309,1968_80
D0954309,2372_128
D0954309,436_47
D0954309,731_145
D095431598,1190_96
D095431598,1215_121
D095431598,1307_3
D095431598,1590_63
D095431598,1647_127
D095431598,485_19
D095431598,622_70
D095431598,817_134
D095431598,833_38
D0954319,1416_13
D0954319,2013_83
D0954319,210_50
D0954319,2317_53
D0954319,24_158
D0954319,850_165
D0954319,963_156
D0954327,1135_40
D0954327,118_77
D0954327,1271_45
D0954327,1275_166
D0954327,1556_99
D0954327,2223_56
D0954327,953_43
D095434131,2202_161
D095434131,2391_100
D095434131,2407_160
D095434131,553_169
D0954347,1105_124
D0954347,1358_135
D0954347,1467_137
D0954347,2112_49
D0954347,215_86
D0954347,2383_114
D0954347,2386_48
D0954347,606_172
D0954351,1356_156
D0954351,1461_65
D0954351,1932_54
D0954351,2106_29
D0954351,2138_88
D0954351,2370_129
D0954351,2395_25
D0954351,387_89
D0954351,738_129
D0954362,1022_183
D0954362,1026_79
D0954362,1194_24
D0954362,1819_173
D0954362,1968_96
D0954362,1979_110
D0954362,326_163
D0954362,528_90
D0954362,774_176
D0954362,952_20
D095438887,1144_153
D095438887,1353_26
D095438887,1772_53
D095438887,1937_16
D095438887,2227_2
D095438887,530_67
D095438887,587_164
D095438887,733_43
D095438887,99_117
D095441122,1416_106
D095441122,152_151
D095441122,1570_149
D095441122,2113_98
D095441122,473_104
D095441122,555_92
D095441122,681_159
