D029029655,2959,生涯規劃
D0543420,1972,軟體品質保證與軟體測試
D0741696,3024,全球暖化與綠色環境設計
D0658893,1316,資料庫系統
D099337827,2967,婚姻與家庭
D000987486,2159,統計學(二)實習
D054550049,2992,聲音表達與訓練
D069320552,1323,物件導向設計實習
D009623491,1280,微積分(二)
D079413374,1320,機率論
D097388777,3007,科技與藝術
D0587130,2869,佛家思想
D0600366,3029,3D城市與數位校園
D0688941,1291,線性代數
D069052972,2195,作業管理
D0686528,2174,國際企業管理
D045162077,2870,詩詞欣賞
D067541645,2137,經濟學(二)實習
D033375243,1301,線性代數
D057976884,2172,企業倫理與社會責任
D036264070,1286,程式設計(III)
D044367640,1286,程式設計(III)
D024317214,1337,計算機結構學
D0909784,1315,系統程式
D0932593,2884,古典小說
D0970833,2871,詩詞欣賞
D021658587,2175,管理資訊系統
D013732486,2195,作業管理
D080580607,1314,UNIX應用與實務
D054771864,2153,統計學(二)實習
D0640925,3037,民法實用
D0807752,2135,會計學(二)實習
D0587236,3026,綠能與環境
D077220851,2986,藝術、心靈與創造力
D076427237,2140,班級活動
D091365040,2896,音樂與人生
D053395627,2913,世界音樂賞析
D0912055,3889,春雨講堂-生活的奧義
D033329314,1299,微積分(二)實習
D036055906,2996,劇場服裝設計及製作
D046913043,1335,計算機演算法
D0584693,2868,中國文物欣賞
D0952006,2906,批判思考
D0813599,2196,財務管理
D063458428,1334,計算機結構學
D0810764,2151,組織行為
D050116805,1282,邏輯設計
D0649883,2875,世界音樂文化
D0715793,1308,資料庫系統
D002640877,1973,人工智慧概論與實務
D0569227,3036,社會學與生活體驗
D033260846,2134,會計學(二)
D000012553,1330,數位信號處理導論
D008077042,2871,詩詞欣賞
D0867043,2863,人生哲學
D028807728,2915,音樂行旅 - 巡訪古典音樂大師
D0633703,2921,皮膚保養醫學
D044310226,2868,中國文物欣賞
D045145896,1346,文獻研討(二)
D0731501,2987,專利撰寫實務
D0518286,1340,計算機結構學
D015878144,2162,休閒事業管理
D025988178,1283,邏輯設計實習
D0558199,2871,詩詞欣賞
D0878956,2961,住宅問題研究
D0688948,2943,模擬亞太經合會
D033572086,2137,經濟學(二)實習
D044447038,1303,邏輯設計實習
D0588066,1278,普通物理-電、磁、光實驗
D0505151,2134,會計學(二)
D0665272,3018,旅遊與多元學習
D012668182,2180,投資組合管理
D001581744,2871,詩詞欣賞
D0602249,1330,數位信號處理導論
D029444786,2885,台灣民間信仰
D051610036,2172,企業倫理與社會責任
D074511532,1350,型樣識別
D049908381,2143,會計學(二)實習
D0866341,2958,民法實用
D0656787,2170,國際企業管理
D010983836,1308,資料庫系統
D0949442,2967,婚姻與家庭
D059892700,1346,文獻研討(二)
D049146264,2137,經濟學(二)實習
D0891591,2184,職場英文
D0655073,2170,國際企業管理
D0585586,1312,物件導向設計實習
D015083302,2138,管理學
D032220681,2930,認識天然災害
D071161518,2968,心理劇與自我成長
D036797912,1307,系統程式
D030750937,1288,普通物理-電、磁、光實驗
D0770119,2997,舞台道具製作
D0735726,2157,組織行為
D076903113,2136,經濟學(二)
D086261593,1317,機率論
D072327555,2158,統計學(二)
D063295252,2979,觀光美儀與國際禮儀
D052009044,2163,行銷管理個案研究
D055465748,1319,資料庫系統
D0869976,2877,日本歷史與文化
D0721586,3827,Android Apps創意程式設計
D0816284,1288,普通物理-電、磁、光實驗
D094923124,2914,鋼琴音樂萬花筒
D0610218,2157,組織行為
D032551457,2870,詩詞欣賞
D022422569,2137,經濟學(二)實習
D0978357,2961,住宅問題研究
D094508895,1294,班級活動
D039846747,2132,班級活動
D036651771,1279,微積分(二)實習
D0943635,3811,讀劇表演
D032124569,2996,劇場服裝設計及製作
D092834330,1306,機率論
D015888082,2160,管理科學
D025628470,1278,普通物理-電、磁、光實驗
D025885125,1972,軟體品質保證與軟體測試
D0873959,1319,資料庫系統
D041918302,1305,資料庫系統
D0928609,1307,系統程式
D0998460,3828,Android Apps創意程式設計
D050035458,2171,管理資訊系統
D049601732,2924,現代軍事學
D036076789,1289,微積分(二)實習
D046644480,1334,計算機結構學
D0855333,2972,行政領導與人脈經營
D021086991,1310,系統分析與設計
D0980614,1278,普通物理-電、磁、光實驗
D0747445,2192,綠色企業與創業
D017620031,1278,普通物理-電、磁、光實驗
D045108303,2999,介紹台灣
D0615644,1304,系統程式
D005775514,2902,應用文
D042506256,1341,計算機演算法
D064091457,3828,Android Apps創意程式設計
D059985327,2915,音樂行旅 - 巡訪古典音樂大師
D010873410,1335,計算機演算法
D000312677,2870,詩詞欣賞
D001181401,1281,線性代數
D098737451,2154,管理科學
D060721655,2979,觀光美儀與國際禮儀
D0870773,2185,產業與競爭分析
D021256493,2175,管理資訊系統
D0739976,2887,台灣民間信仰
D0858175,1301,線性代數
D050535781,1310,系統分析與設計
D043945771,2875,世界音樂文化
D047294325,2154,管理科學
D057365442,3780,全民國防教育軍事訓練(二)
D0878023,2170,國際企業管理
D018349566,2941,環境教育
D042581437,1301,線性代數
D073404552,3780,全民國防教育軍事訓練(二)
D037820626,2138,管理學
D0918475,2935,醫學與人生
D066417958,2942,音樂、語言與大腦
D091580443,2901,應用文
D066601784,2144,經濟學(二)
D0567747,2973,行政領導與人脈經營
D0768773,3037,民法實用
D0758061,2955,經濟與生活
D058819340,1318,系統程式
D0591047,2953,教育的理論與實踐
D089451083,2973,行政領導與人脈經營
D078147546,2142,會計學(二)
D0715921,2950,智慧財產之保護與實務
D092502659,2918,土地關懷之旅
D098233236,2952,心理學整合與發展
D0666239,1354,無線隨意與感測網路技術與應用
D0839067,2965,社會形象創造專題
D054107014,1288,普通物理-電、磁、光實驗
D027422854,2979,觀光美儀與國際禮儀
D0936417,3808,英文科學導讀(二)
D0624089,1292,邏輯設計
D0508002,3820,體育玩很大：創意運動課程設計
D071699721,2176,人力資源發展
D0549001,2140,班級活動
D080026730,1284,班級活動
D077377838,1324,資訊與網路安全
D025399745,1292,邏輯設計
D0649943,1291,線性代數
D074420117,2958,民法實用
D0934107,1308,資料庫系統
D0507789,2145,經濟學(二)實習
D018833430,2191,期貨與選擇權
D048234733,2903,應用文
D067364695,1319,資料庫系統
