D0650414,760_102
D065041895,1336_134
D065041895,1427_154
D065041895,2047_29
D065041895,731_96
D0650424,136_40
D0650424,1952_39
D0650424,219_32
D0650424,268_178
D0650424,635_83
D0650443,1131_173
D0650443,1339_16
D0650443,1592_22
D0650464,1118_70
D0650464,1172_158
D0650464,1543_176
D0650464,2274_98
D0650464,472_143
D0650464,4_130
D0650464,962_150
D0650472,1381_134
D0650472,1957_121
D0650472,350_74
D0650472,588_108
D0650472,651_147
D065049365,1234_123
D065049365,1755_81
D065049365,2188_137
D065049426,1046_99
D065049426,1120_94
D065049426,1778_138
D065049426,1848_140
D065049426,2090_15
D065049426,438_103
D065049426,849_119
D0650505,1156_150
D0650505,1258_65
D0650505,131_125
D0650505,1335_10
D0650505,1518_66
D0650505,159_92
D0650505,1869_8
D0650505,2358_143
D0650505,408_29
D0650510,1220_182
D0650510,1792_124
D0650510,1964_132
D0650510,2024_130
D0650510,2150_75
D0650510,2426_145
D0650510,691_183
D0650510,708_134
D0650510,823_94
D065054314,1638_56
D065054314,2331_110
D065054314,514_9
D065054314,564_31
D065054314,892_102
D065058213,1034_173
D065058213,1403_31
D065058213,1408_107
D065058213,1416_49
D065058213,1447_0
D065058213,1917_27
D065058213,2080_1
D065058213,260_32
D065058213,381_138
D065058213,579_53
D065058213,680_117
D065059067,128_64
D065059067,1872_59
D065059067,356_68
D065059067,429_129
D065059432,1466_5
D065059432,2169_42
D065059432,2411_48
D065059432,2423_151
D065059432,584_158
D065059432,694_107
D065059432,850_123
D065060704,189_186
D065060704,2043_27
D065060704,2167_110
D065060704,2314_25
D065060919,1714_158
D065060919,2025_31
D065060919,331_81
D065060919,726_123
D0650650,1038_94
D0650650,1349_139
D0650650,1462_55
D0650650,1676_127
D0650650,2354_70
D0650650,2451_119
D0650650,2468_50
D0650650,492_177
D0650650,810_80
D0650651,1203_179
D0650651,2317_107
D0650651,291_69
D0650651,299_73
D0650651,834_18
D0650653,1439_109
D0650653,1993_130
D0650653,2102_89
D0650653,2117_123
D0650653,2242_29
D0650653,2401_109
D0650653,2403_106
D0650653,67_55
D0650653,940_46
D0650654,1527_157
D0650654,2211_180
D0650654,967_29
D0650667,1005_4
D0650667,1221_53
D0650667,1261_97
D0650667,1572_150
D0650667,1796_140
D0650667,2207_21
D0650667,2251_72
D0650667,2330_37
D0650667,2373_121
D0650667,2418_55
D0650667,317_141
D0650667,459_115
D0650667,736_93
D065067826,1156_173
D065067826,1470_113
D065067826,2064_158
D065067826,2160_154
D065067826,288_57
D065067826,543_93
D065068847,1170_63
