D092502659,701_65
D0925031,1083_107
D0925031,1260_18
D0925031,2012_85
D0925031,344_33
D0925031,44_93
D0925031,495_112
D0925031,581_0
D0925031,720_170
D0925044,1759_85
D0925044,1877_39
D0925044,2249_135
D0925044,2354_103
D0925044,251_44
D0925044,312_71
D0925044,447_91
D0925044,718_33
D0925044,780_79
D0925050,1069_131
D0925050,1231_109
D0925050,1596_186
D0925050,2034_85
D0925050,2472_20
D0925050,29_25
D0925050,430_171
D0925050,548_13
D0925053,1010_136
D0925053,1723_132
D0925053,2329_40
D092506633,1150_175
D092506633,1228_28
D092506633,1303_71
D092506633,1561_22
D092506633,1641_18
D092506633,2357_39
D092506633,945_133
D092507401,1287_186
D092507401,1315_52
D092507401,2105_74
D092507401,887_66
D092508309,1225_125
D092508309,1423_48
D092508309,1815_173
D092508309,1846_113
D092508309,2323_113
D092508309,2423_111
D092508309,2471_51
D092510586,1080_122
D092510586,1249_62
D092510586,1517_161
D092510586,1638_70
D092510586,1_159
D092510586,2083_172
D092510586,2391_130
D092510586,510_178
D092510586,791_172
D0925147,1624_158
D0925147,1717_63
D0925147,1758_146
D0925147,179_116
D0925147,600_186
D0925147,810_49
D0925147,812_53
D0925160,113_164
D0925160,1782_3
D0925160,384_126
D0925160,462_16
D0925160,553_27
D0925183,1038_178
D0925183,1707_125
D0925183,2236_49
D092518421,1310_4
D092518421,1939_93
D092518421,2044_11
D092518421,2294_48
D092518421,2428_174
D0925203,1520_109
D0925203,1828_2
D0925203,2013_75
D0925203,2267_102
D0925203,292_144
D0925203,476_117
D0925203,667_147
D0925203,786_121
D0925203,84_53
D092521575,1234_50
D092521575,2090_166
D092521575,2137_115
D092521575,2370_5
D092521575,669_147
D092522374,109_124
D092522374,1380_63
D092522374,1657_7
D092522374,1760_160
D092522374,2086_160
D092522374,2394_21
D092522374,599_177
D092523487,1256_110
D092523487,1369_188
D092523487,1388_44
D092523487,2020_156
D092523487,2273_93
D092523487,623_116
D092523487,75_58
D092523487,940_117
D0925243,1382_164
D0925243,1515_181
D0925243,1630_182
D0925243,1751_142
D0925243,1960_30
D0925243,2022_176
D0925243,226_15
D0925243,388_183
D0925243,415_8
D092525672,1163_45
D092525672,1204_107
D092525672,1352_15
D092525672,1364_143
D092525672,1525_84
D092525672,1609_64
D092525672,1950_99
D092525672,2008_94
D092525672,2255_161
D092525672,2442_105
D092525672,508_90
D092525672,984_39
D092526396,1296_185
D092526396,1323_162
D092526396,1534_62
D092526396,1612_132
D092526396,1936_181
D092526396,324_168
D0925266,1006_154
D0925266,1074_17
D0925266,1146_165
D0925266,1757_9
D0925266,2361_90
D0925266,331_159
D0925266,465_144
D0925266,622_104
D0925266,686_13
D0925267,1525_19
D0925267,173_163
D0925267,1922_118
D0925267,1980_171
D0925267,2040_137
D0925267,2277_65
D0925267,2404_59
D0925267,558_141
D0925267,864_117
D0925267,994_96
D092526969,1068_118
D092526969,1875_97
D092526969,93_129
D0925275,1093_70
D0925275,2085_6
D0925275,2399_1
D0925275,430_185
D0925275,682_145
D0925275,690_98
D0925275,812_71
D0925338,1094_184
D0925338,425_53
D0925338,90_128
D0925339,1495_64
D0925339,1950_71
D0925339,2210_65
D0925339,2449_35
D0925339,334_75
D092534254,1375_10
D092534254,2148_103
D092534254,299_166
D092534254,487_39
D092537644,1487_2
D092537644,1513_139
D092537644,2145_64
D092537644,393_9
D092537644,875_57
D0925417,1362_132
D0925417,15_133
D0925417,1675_51
D0925417,1715_109
D0925417,1729_160
D0925417,2264_96
D0925417,844_26
D0925433,1009_48
D0925433,1099_128
D0925433,1335_145
D0925433,1449_169
D0925433,1456_127
D0925433,1809_123
D0925433,1922_148
D0925433,2409_71
D0925433,623_74
D0925433,651_62
D0925434,1155_105
D0925434,1496_22
D0925434,166_1
D0925434,2062_96
D0925434,2106_48
D0925434,2375_110
D0925434,483_68
D0925434,619_77
D0925439,1020_99
D0925439,1052_54
D0925439,1272_100
D0925439,1381_121
D0925439,1760_57
D0925439,232_138
D0925439,269_154
D0925439,272_86
D0925439,325_68
D0925439,37_75
D0925439,494_188
D0925444,1008_114
D0925444,1023_169
D0925444,1056_183
D0925444,1074_10
D0925444,1219_90
D0925444,1483_138
D0925444,1779_33
D0925444,2387_117
D0925444,2444_125
D0925444,375_180
D0925444,594_134
D0925444,630_159
D0925444,838_90
D0925470,1054_46
D0925470,1264_132
D0925470,1851_49
D0925470,735_176
D0925470,783_183
D0925482,1013_169
D0925482,1385_128
D0925482,1487_149
D0925482,2186_49
D0925482,2341_138
D0925483,1265_78
D0925483,2188_15
D0925483,2383_116
D0925483,537_24
D0925483,685_100
D0925486,2105_73
D0925486,327_57
D0925486,531_32
D0925486,649_28
D0925492,1762_87
D0925492,2161_46
D0925492,2252_126
D0925492,552_36
D0925492,581_145
D092549722,1323_177
D092549722,1342_156
D092549722,1532_104
D092549722,2129_187
D092549722,43_111
D092549722,464_129
D092549722,901_160
D0925504,1126_75
D0925504,1329_172
D0925504,1447_95
D0925504,2181_158
D0925504,743_78
D0925515,109_112
D0925515,1483_183
D0925515,178_10
D0925515,1923_135
D0925515,1948_184
D0925515,223_50
D0925515,2316_144
D0925515,797_50
D0925515,824_109
D092553378,1380_85
D092553378,1857_98
D092553378,208_34
D092553378,2151_15
D092553378,2152_28
D092553378,2432_3
D092553378,320_110
D092553378,344_170
D092553378,506_109
D092553378,86_82
D092553378,997_30
D092555488,1113_36
D092555488,1293_153
D092555488,1798_143
D092555488,406_18
D092555488,424_1
D092556522,1163_150
D092556522,1282_135
D092556522,1486_130
D092556522,1612_66
D092556522,1720_146
D092556522,1720_152
D092556522,885_171
D0925571,125_101
D0925571,1346_13
D0925571,146_118
D0925571,1773_45
D0925571,285_8
D0925571,562_84
D0925571,893_66
D0925597,2154_94
D0925597,2424_179
D0925597,716_123
D0925597,842_33
D0925597,932_163
D0925608,1139_136
D0925608,120_55
D0925608,1290_27
D0925608,1711_15
D0925608,2363_184
D0925608,336_163
D0925608,511_9
D0925608,685_25
D0925608,893_159
D0925624,134_101
D0925624,1975_181
D0925624,1989_29
D0925624,2195_158
D0925624,574_167
D0925624,628_25
D0925624,953_14
D092564343,1800_70
D092564343,1844_80
D092564343,1865_183
D092564343,2173_100
D092564343,354_145
D092564343,534_115
D092564343,564_68
D0925658,1069_80
D0925658,1628_123
D0925658,2139_78
D0925658,254_164
D0925658,390_76
D0925662,1027_115
D0925662,1682_119
D0925662,1951_77
D0925662,1963_90
D0925662,2317_60
D0925662,233_147
D0925662,651_143
D0925662,79_128
D0925667,1234_82
D0925667,1719_117
D0925667,2250_149
