D032685282,839_124
D032685770,1426_6
D032685770,1752_154
D032685770,1776_149
D032685770,1812_162
D032685770,2347_64
D032685770,379_3
D032685770,419_180
D032685770,661_165
D032685770,672_104
D032685770,948_34
D032689440,1012_83
D032689440,1271_179
D032689440,1660_2
D032689440,2377_166
D032689440,286_86
D032689440,443_174
D032695717,1406_92
D032695717,1491_131
D032695717,1540_76
D032695717,1736_77
D032695717,1914_33
D032695717,2081_151
D032695717,2093_159
D032695717,2127_142
D032695717,240_49
D032695717,2465_99
D032696127,1089_172
D032696127,1221_186
D032696127,1580_46
D032696127,1999_59
D032696127,2008_54
D032696127,2174_39
D032696127,2251_119
D032696127,2319_132
D032696127,2354_89
D032696127,661_175
D032696127,916_162
D032698794,1565_19
D032698794,1849_133
D032698794,1968_118
D032698794,2319_181
D032698794,316_36
D032699364,1337_27
D032699364,1386_57
D032699364,168_34
D032699364,2259_26
D032699364,349_113
D032699364,873_2
D032705577,1320_94
D032705577,1591_14
D032705577,1634_110
D032705577,1966_164
D032705577,406_108
D032705577,413_10
D032706086,1036_82
D032706086,2119_27
D032706086,215_141
D032706086,2299_45
D032711059,1281_72
D032711059,1811_182
D032711059,1838_177
D032711059,1952_100
D032711059,20_1
D032711059,2299_161
D032711059,2310_65
D032711059,2426_24
D032711059,901_94
D032713541,1677_127
D032713541,2015_143
D032713541,757_30
D032713541,943_72
D032715699,108_101
D032715699,1155_129
D032715699,1542_175
D032715699,1651_164
D032715699,1775_79
D032715699,1927_186
D032715699,477_183
D032715699,59_82
D032715699,640_48
D032717273,1064_136
D032717273,1427_150
D032717273,152_158
D032717273,153_61
D032717273,1579_99
D032717273,719_114
D032717976,1178_134
D032717976,180_137
D032717976,1959_164
D032717976,2374_174
D032717976,325_3
D032717976,412_176
D032717976,571_81
D032719420,110_63
D032719420,1144_81
D032719420,1880_73
D032719420,1937_118
D032719420,1971_72
D032719420,2011_134
D032719420,2067_160
D032719420,357_105
D032719420,565_139
D032719420,660_187
D032719420,98_76
D032722048,1283_101
D032722048,1335_5
D032722048,1397_114
D032722048,1718_35
D032722048,1949_118
D032722048,2329_85
D032722048,381_3
D032725377,1314_184
D032725377,1938_134
D032725377,2137_111
D032725377,2299_103
D032725377,501_151
D032725377,97_81
D032727104,1230_98
D032727104,1285_152
D032727104,1361_94
D032727104,1411_144
D032727104,2078_100
D032727104,2131_53
D032727104,276_167
D032727104,642_154
D032727104,682_95
D032727425,1096_86
D032727425,158_53
D032727425,1822_21
D032727425,1858_172
D032727425,2261_106
D032727425,465_102
D032731415,386_149
D032731415,539_102
D032731415,964_64
D032731415,99_47
D032732467,1581_99
D032732467,1940_134
D032732467,2303_180
D032732467,2435_5
D032732467,354_97
D032732467,365_65
D032732467,913_81
D032739831,1299_139
D032739831,1372_112
D032739831,1507_22
D032739831,1896_143
D032739831,2154_112
D032739831,650_21
D032739831,895_9
D032739855,1420_83
D032739855,382_45
D032739855,612_142
D032740219,1470_127
D032740219,1609_99
D032740219,1782_55
D032740219,2225_140
D032740219,270_65
D032740219,744_101
D032741605,200_123
D032741605,2024_145
D032741605,922_182
D032743616,1176_183
D032743616,1204_159
D032743616,1255_21
D032743616,1603_73
D032743616,170_40
D032743616,1822_6
D032743616,2201_30
D032743616,2216_16
D032743616,2387_58
D032743616,2464_83
D032743616,38_66
D032743616,406_99
D032744002,1133_129
D032744002,1456_18
D032744002,1559_40
D032744002,1769_174
D032744002,473_121
D032744002,502_171
D032745542,1476_97
D032745542,2066_27
D032745542,468_73
D032745542,825_163
D032745627,1263_23
D032745627,1325_75
D032745627,1520_173
D032745627,412_171
D032745627,853_90
D032745627,934_1
D032750843,108_63
D032750843,1214_45
D032750843,1446_65
D032750843,1658_54
D032750843,178_171
D032750843,2336_132
D032750843,2448_29
D032750843,526_13
D032750881,2231_8
D032750881,2343_151
D032750881,2434_37
D032750881,27_37
D032750881,487_11
D032750881,570_8
D032750881,635_38
D032753363,1203_119
D032753363,126_120
D032753363,144_137
D032753363,153_36
D032753363,1713_141
D032753363,810_130
D032754247,1138_175
D032754247,1324_34
D032754247,996_16
D032755299,1210_120
D032755299,1210_33
D032755299,1661_90
D032755299,1798_93
D032755299,2233_25
D032755299,2473_29
D032755299,425_58
D032755299,611_124
D032755299,697_116
D032755299,858_64
D032760644,1391_138
D032760644,2026_14
D032760644,2032_59
D032760644,2124_46
D032767810,1135_6
D032767810,1372_180
D032767810,1396_4
D032767810,151_56
D032767810,1970_126
D032767810,280_180
D032767810,763_66
D032773651,1209_92
D032773651,2116_83
D032773651,2139_70
D032773651,2289_19
D032773651,548_148
D032773651,673_22
D032773651,78_45
D032773903,1361_91
