D0613631,566_17
D0613633,1242_119
D0613633,1715_106
D0613633,1838_18
D0613633,1992_18
D0613633,2321_111
D0613633,617_129
D0613633,624_76
D061364318,1080_70
D061364318,1876_169
D061364318,1938_181
D061364318,2124_108
D061364318,804_12
D0613645,1340_121
D0613645,1657_156
D0613645,1680_136
D0613645,2355_180
D0613645,764_54
D061364868,1058_179
D061364868,13_175
D061364868,606_89
D061364868,697_126
D061364868,911_93
D061365414,1031_177
D061365414,1321_150
D061365414,135_55
D061365414,1391_153
D061365414,1450_114
D061365414,1947_79
D061365414,2184_41
D061365414,583_163
D061365414,795_76
D061365414,959_4
D0613662,1004_146
D0613662,1035_149
D0613662,1331_131
D0613662,13_73
D0613662,166_32
D0613662,1670_138
D0613662,1717_52
D0613662,212_186
D0613662,2369_63
D0613662,2439_8
D0613662,788_175
D0613662,964_134
D061366572,1019_16
D061366572,1206_177
D061366572,152_47
D061366572,2424_113
D061366572,28_32
D061366572,573_49
D061366572,657_135
D0613670,1013_124
D0613670,1017_165
D0613670,1172_133
D0613670,179_143
D0613670,1802_150
D0613670,196_85
D0613670,2174_174
D0613670,2443_109
D0613670,884_148
D0613676,1714_119
D0613676,2389_121
D0613676,2418_39
D0613676,2433_95
D0613676,373_149
D061369757,1192_122
D061369757,221_39
D061369757,2356_73
D061369757,847_130
D0613699,1336_84
D0613699,1451_6
D0613699,1691_56
D0613699,1704_54
D0613699,2110_45
D0613699,2129_126
D0613699,453_162
D0613699,504_169
D0613699,612_56
D061370869,100_116
D061370869,1100_70
D061370869,1541_18
D061370869,2256_44
D061370869,656_36
D061370869,983_153
D061371088,1004_124
D061371088,1188_97
D061371088,1208_33
D061371088,1270_56
D061371088,133_109
D061371088,1866_61
D061371088,2032_120
D061371088,2325_16
D061371088,2356_61
D061371088,333_71
D061371088,400_69
D061371088,668_1
D061371088,797_17
D061371231,1906_21
D061371231,214_180
D061371231,2166_37
D061371231,2306_30
D061371231,2400_96
D061371231,2406_182
D061371231,522_92
D061371231,5_141
D061372078,1014_120
D061372078,1190_44
D061372078,1279_102
D061372078,132_105
D061372078,1486_119
D061372078,1679_183
D061372078,1692_91
D061372078,1966_99
D061372078,723_188
D061372849,1283_42
D061372849,1403_78
D061372849,1457_95
D061372849,1507_114
D061372849,1724_91
D061372849,1938_68
D061372849,2058_19
D061372849,2439_109
D061372849,34_170
D061372849,395_84
D061372849,971_38
D0613735,2073_162
D0613735,2141_127
D0613735,422_85
D0613735,472_170
D0613735,854_90
D0613751,1401_116
D0613751,1555_47
D0613751,162_41
D0613751,1968_38
D0613751,2153_8
D0613751,2293_20
D0613751,2448_49
D0613751,470_141
D0613751,652_104
D0613768,1230_132
D0613768,1364_142
D0613768,1568_12
D0613768,2045_79
D0613768,2168_70
D0613768,2386_117
D0613768,482_64
