D0902524,924_130
D090253164,1037_153
D090253164,1056_140
D090253164,1602_49
D090253164,2337_36
D090253164,263_177
D090253164,419_150
D090253553,1024_33
D090253553,1046_160
D090253553,109_28
D090253553,1378_172
D090253553,1511_163
D090253553,1912_57
D090253553,2107_56
D090253553,331_129
D090253553,591_102
D090253553,691_71
D090253553,841_15
D090253553,991_106
D0902555,1480_116
D0902555,1551_108
D0902555,1726_177
D0902555,1810_101
D0902555,2290_18
D0902555,233_154
D0902555,2370_95
D0902555,732_51
D0902555,782_177
D0902562,1616_5
D0902562,2177_122
D0902562,417_36
D0902562,779_73
D0902562,827_90
D0902570,1208_69
D0902570,1293_152
D0902570,140_53
D0902570,147_0
D0902570,1537_4
D0902570,1959_68
D0902570,2050_116
D0902570,2228_60
D0902570,574_176
D0902570,720_109
D0902570,969_182
D0902579,0_172
D0902579,1142_92
D0902579,132_38
D0902579,1721_75
D0902579,1939_180
D090258763,1418_134
D090258763,1494_37
D090258763,1611_97
D090258763,2288_173
D090258763,2390_132
D090258763,249_31
D090258763,38_37
D090258763,671_153
D090258763,942_94
D090258855,1024_116
D090258855,108_136
D090258855,1134_131
D090258855,1393_69
D090258855,1615_149
D090258855,2107_47
D090258855,2168_20
D090258855,2169_22
D090258855,2304_75
D090258855,234_114
D090258855,458_4
D090258855,520_184
D090258855,921_115
D0902596,1072_82
D0902596,1182_181
D0902596,1455_41
D0902596,162_67
D0902596,1897_138
D0902596,1973_13
D0902596,270_161
D0902596,917_61
D0902604,1005_1
D0902604,1109_114
D0902604,1484_146
D0902604,1569_154
D0902604,190_72
D0902604,235_48
D0902604,682_50
D0902604,928_99
D090262654,1094_76
D090262654,1172_75
D090262654,1393_152
D090262654,1653_163
D090262654,50_73
D090262654,568_24
D090262654,774_10
D090262654,827_179
D0902631,1092_70
D0902631,1099_123
D0902631,124_69
D0902631,2347_25
D0902631,2419_156
D0902631,38_162
D0902631,406_156
D0902631,465_170
D0902631,934_44
D0902631,99_113
D090263477,1214_32
D090263477,1454_25
D090263477,1512_167
D090263477,1544_76
D090263477,1856_183
D090263477,1912_20
D090263477,2119_103
D090263477,2304_4
D090263477,966_166
D090266508,1153_88
D090266508,1231_28
D090266508,157_168
D090266508,1592_114
D090266508,2367_138
D090266508,468_148
D090266669,1284_133
D090266669,144_29
D090266669,1565_7
D090266669,1826_79
D090266669,2217_38
D090266669,672_24
D090267567,141_6
D090267567,1638_128
D090267567,1976_29
D090267567,2443_45
D090267567,320_17
D090267567,562_10
D0902688,1694_180
D0902688,18_99
D0902688,2404_104
D0902688,664_164
D0902688,669_116
D090268946,1061_75
D090268946,1130_133
D090268946,677_15
D090268946,915_97
D090270123,1079_103
D090270123,1099_27
D090270123,1273_176
D090270123,2111_93
D090270123,2342_96
D090270123,44_80
D090270123,593_68
D090270123,652_103
D090270123,910_45
D090270123,984_95
D090270406,1216_72
D090270406,1546_21
D090270406,1736_118
D090270406,1944_114
D090270406,341_96
D090270406,714_58
D090270406,900_45
D090272660,11_116
D090272660,1317_66
D090272660,1785_177
D090272660,2_104
D090272660,375_123
D090272660,559_116
D090272660,576_86
D090272660,680_138
D090273315,1145_58
D090273315,1188_48
D090273315,1275_76
D090273315,1558_43
D090273315,1660_78
D090273315,189_151
D090273315,1901_14
D090273315,2020_157
D090273315,344_120
D090273315,55_55
D0902752,1053_0
D0902752,1246_56
D0902752,2058_98
D0902752,2400_169
D0902752,930_181
D090275517,13_14
D090275517,1666_136
D090275517,2196_134
D090275517,679_55
D090275562,1513_76
D090275562,167_69
D090275562,2088_45
D090275562,2343_29
D090275562,550_175
D090275562,598_119
D090275562,988_76
D090276439,1071_151
D090276439,1227_81
D090276439,1672_47
D090276439,1824_163
D090276439,1939_162
D090276439,2439_52
D0902780,1102_3
D0902780,1347_140
D0902780,1790_13
D0902780,1801_41
D0902780,1804_116
D0902780,1958_33
D0902780,2058_134
D0902780,2310_161
D0902780,810_148
D0902781,1025_118
D0902781,1453_63
D0902781,2071_34
D0902781,528_87
D0902781,552_11
D0902781,650_95
D0902781,762_153
D0902811,129_39
D0902811,1330_37
D0902811,1403_39
D0902811,1530_76
D0902811,1960_177
D0902811,1975_139
D0902811,2076_128
D0902811,394_134
D0902811,447_184
D090283994,1197_73
D090283994,1272_172
D090283994,1425_8
D090283994,1937_163
D090283994,1962_39
D090283994,2007_158
D090283994,2015_27
D090283994,264_176
D090283994,299_140
D090283994,340_158
D090283994,669_176
D090283994,6_186
D0902852,1051_79
D0902852,1212_128
D0902852,1238_164
D0902852,2032_154
D0902852,745_118
D090285301,1255_58
D090285301,133_167
D090285301,1352_182
D090285301,147_109
D090285301,2059_76
D090285301,440_109
D090285301,983_48
D0902861,1196_76
D0902861,1370_133
D0902861,1476_141
D0902861,1761_168
D0902861,1929_182
D0902861,2073_114
D0902861,298_180
D0902861,50_98
D0902861,545_168
D0902863,1006_136
D0902863,1049_40
D0902863,1407_111
D0902863,1537_13
D0902863,2429_34
D0902863,398_66
D0902863,630_25
D0902863,811_25
D0902863,971_168
D090286766,1288_89
D090286766,1422_158
D090286766,743_58
D090286766,944_43
D0902873,1013_107
D0902873,1242_28
D0902873,1245_31
D0902873,1940_117
D0902873,2061_26
D0902873,2066_181
D0902873,220_80
D0902873,2388_98
D0902873,2408_28
D0902873,524_72
D0902873,601_67
D0902873,609_133
D0902873,614_77
D090288142,1289_79
D090288142,201_96
D090288142,2097_113
D090288142,2207_167
D0902895,1058_27
D0902895,1353_2
D0902895,1845_159
D0902895,2068_45
D0902895,379_139
D0902895,530_117
D0902895,948_172
D090292712,125_93
D090292712,1828_174
D090292712,1864_1
D090292712,1976_167
D090292712,2052_110
D090292712,397_70
D090292712,92_48
D090298196,1266_169
D090298196,1666_25
D090298196,1768_114
D090298196,2270_22
D090298196,235_63
D090301001,176_48
D090301001,1976_27
D090301001,742_153
D090301001,853_139
D0903020,1640_96
D0903020,18_58
D0903020,2040_41
D0903020,2079_30
D0903020,242_25
D0903020,289_48
D0903020,712_76
D0903031,1103_46
D0903031,1286_22
D0903031,1596_123
D0903031,1619_162
D0903031,2238_177
D0903031,2366_51
D0903031,287_142
D0903048,139_77
D0903048,1586_62
D0903048,1737_137
D0903048,1840_44
D0903048,2091_187
D0903048,215_71
D0903048,503_74
D0903048,53_140
D0903048,825_54
D090310584,1095_127
D090310584,1531_2
D090310584,156_59
D090310584,2179_125
D090310584,2326_183
D090310584,313_62
D090310584,924_46
D0903128,1105_17
D0903128,1154_117
D0903128,1517_145
