D0780331,947_5
D078033115,1846_99
D078033115,2358_83
D078033115,283_115
D078033115,299_83
D078033115,36_141
D078033115,460_5
D078033115,560_108
D0780354,153_92
D0780354,199_23
D0780354,2414_11
D0780354,675_187
D0780354,824_113
D078035720,1347_162
D078035720,1725_68
D078035720,1917_87
D078035720,2268_101
D078035720,2320_57
D078035720,2420_139
D078035720,2475_39
D078035720,28_161
D078035720,339_90
D078035720,609_14
D078035720,668_33
D078035720,802_15
D078035720,97_89
D0780374,1047_56
D0780374,1084_90
D0780374,1111_141
D0780374,1647_107
D0780374,1706_141
D0780374,1854_80
D0780374,1858_64
D0780374,2257_41
D0780374,229_33
D0780374,2392_129
D0780374,400_171
D0780374,915_10
D0780383,1474_124
D0780383,1848_116
D0780383,1949_74
D0780383,62_30
D0780383,825_5
D0780388,1362_30
D0780388,1386_118
D0780388,1438_22
D0780388,1478_164
D0780388,1541_147
D0780388,2155_153
D0780388,937_169
D078040694,1093_67
D078040694,133_121
D078040694,1769_129
D078040694,1794_48
D078040694,1861_142
D078040694,2002_45
D078040694,210_71
D078040694,2382_141
D078040694,615_31
D0780407,12_103
D0780407,2235_124
D0780407,2365_149
D078042490,1159_156
D078042490,146_141
D078042490,1831_140
D078042490,1833_70
D078042490,1919_9
D078042490,1959_61
D078042490,2435_157
D078042490,789_161
D078043213,1078_43
D078043213,1348_81
D078043213,154_76
D078043213,1716_126
D078043213,2096_161
D078043213,8_95
D078047600,1162_1
D078047600,1463_24
D078047600,1575_52
D078047600,1883_10
D078047600,2022_116
D078047600,2099_152
D078047600,2132_121
D078047600,2435_39
D078047600,36_142
D078047600,483_166
D078047600,686_49
D078047600,698_126
D078047600,748_41
D078047990,1105_11
D078047990,1163_96
D078047990,1173_116
D078047990,1260_144
D078047990,1548_15
D078047990,196_184
D078047990,2193_64
D078047990,232_103
D0780485,198_4
D0780485,2301_52
D0780485,2477_83
D0780485,782_185
D0780485,905_51
D0780486,1045_134
D0780486,1066_23
D0780486,1653_57
D0780486,2346_93
D0780486,746_126
D0780486,828_52
D0780486,909_126
D0780491,1672_92
D0780491,2402_149
D0780491,284_92
D0780491,419_90
D0780491,825_40
D078049505,1217_32
D078049505,164_141
D078049505,1902_111
D078049505,223_156
D078049505,320_101
D078049505,794_109
D078049505,851_92
D078050242,1163_156
D078050242,1179_88
D078050242,1272_157
D078050242,1431_49
D078050242,1940_144
D078050242,2045_89
D078050242,2169_168
D078050242,45_105
D078050242,650_160
D078051041,2231_45
D078051041,2236_159
D078051041,365_166
D078051041,640_68
D078051041,790_48
D078051041,861_41
D078051041,890_113
D078051041,913_152
D0780513,148_176
D0780513,1569_146
D0780513,198_64
D0780513,2048_46
D0780513,219_150
D0780513,2371_15
D0780513,353_18
D0780513,752_19
D0780513,840_48
D078051652,1100_13
D078051652,1673_90
D078051652,2228_150
D078051652,2404_181
D078051652,491_32
D078051652,538_86
D078051652,704_164
D078051652,72_23
D0780519,1012_129
D0780519,1034_12
D0780519,1210_188
D0780519,1444_113
D0780519,1480_110
D0780519,1596_183
D0780519,2148_29
D0780519,2183_111
D0780519,2277_22
D078052192,1104_80
D078052192,2160_105
D078052192,2299_70
D078052192,648_186
D0780526,195_178
D0780526,2044_39
D0780526,292_99
D0780526,771_102
D0780526,96_44
D0780530,1476_37
D0780530,1623_158
D0780530,473_59
D0780530,493_33
D0780530,55_64
D0780530,627_77
D0780530,678_36
D0780530,794_82
D0780530,864_171
D0780543,1247_14
D0780543,14_9
D0780543,1757_149
D0780543,1790_119
D0780543,1833_99
D0780543,2133_105
D0780543,584_111
D0780543,606_49
D0780596,1224_137
D0780596,1259_148
D0780596,1804_81
D0780596,2215_95
D0780596,2236_35
D078062368,1157_55
D078062368,1264_47
D078062368,1441_71
D078062368,150_57
D078062368,1754_146
D078062368,2092_116
D078062368,594_40
D078062368,734_111
D078062368,789_149
D078062368,944_181
D078063136,1374_149
D078063136,1764_0
D078063136,2224_61
D078063136,2381_111
D078063136,95_45
D078064058,125_59
D078064058,129_78
D078064058,1687_38
D078064058,1745_3
D078064058,178_180
D078064058,1915_21
D078064058,2287_134
D078064058,2324_41
D078064058,560_97
D078064058,74_90
D078064058,765_141
D078064058,774_159
D078064058,84_136
D0780676,1434_84
D0780676,1548_153
D0780676,1966_175
D0780676,2360_129
D0780676,2373_32
D0780676,733_70
D0780676,874_84
D0780676,901_181
D0780676,987_145
D0780681,1225_36
D0780681,1240_179
D0780681,1522_107
D0780681,1629_174
D0780681,2248_74
D0780681,237_128
D0780681,516_78
D0780681,585_3
D0780681,694_164
D0780681,823_173
D0780681,887_157
D0780681,938_108
D0780681,978_89
D0780682,134_172
