D0621695,2297_124
D0621715,108_21
D0621715,210_46
D0621715,2121_1
D0621715,2350_184
D0621715,449_37
D0621715,459_133
D0621715,466_39
D0621715,709_108
D0621715,813_125
D0621728,1508_65
D0621728,1614_99
D0621728,2050_91
D0621728,2233_74
D0621728,240_95
D0621728,353_141
D0621728,471_116
D0621730,1182_19
D0621730,1285_167
D0621730,1652_59
D0621730,1760_67
D0621730,1783_152
D0621730,1933_75
D0621730,2053_79
D0621730,278_33
D0621730,42_93
D0621730,613_37
D0621750,1043_45
D0621750,1139_179
D0621750,1405_89
D0621750,1922_48
D0621750,2323_62
D0621750,2381_45
D0621750,579_60
D062176743,1136_76
D062176743,1205_108
D062176743,1387_173
D062176743,1550_165
D062176743,158_149
D062176743,1821_184
D062176743,1875_178
D062176743,1979_183
D062176743,232_17
D062176743,526_19
D062176743,668_165
D062176743,759_6
D0621777,1263_95
D0621777,175_167
D0621777,2099_158
D0621777,234_178
D0621777,773_49
D0621792,1330_9
D0621792,1817_14
D0621792,2178_23
D0621792,886_48
D0621792,964_179
D0621797,1255_126
D0621797,1404_127
D0621797,1608_144
D0621797,179_127
D0621797,2339_80
D0621834,1815_63
D0621834,1842_155
D0621834,2417_124
D0621834,289_56
D0621834,522_14
D0621834,617_132
D0621834,763_58
D0621834,922_169
D0621834,975_7
D0621850,1437_184
D0621850,179_5
D0621850,2220_133
D0621850,2474_1
D0621850,292_106
D0621854,1051_165
D0621854,1132_61
D0621854,1362_143
D0621854,1968_135
D0621854,2089_65
D0621854,514_105
D0621854,823_10
D0621854,917_101
D0621854,973_109
D062185707,1022_113
D062185707,2134_0
D062185707,2344_139
D062185707,2457_5
D062185707,569_1
D062185707,925_134
D062185707,960_12
D062189200,1211_184
D062189200,1483_63
D062189200,159_38
D062189200,2430_157
D062189200,2476_108
D062189200,591_60
D062189200,875_181
D0621909,1902_108
D0621909,2023_170
D0621909,2296_21
D0621909,568_168
D0621909,667_29
D0621909,75_65
D062192491,184_110
D062192491,2042_87
D062192491,2088_150
D062192491,2390_185
D062192491,53_76
D062192491,738_75
D062192491,770_53
D062192491,978_158
D062192514,1054_94
D062192514,1278_157
D062192514,1632_94
D0621931,1129_55
D0621931,128_69
D0621931,1739_160
D0621931,1746_13
D0621931,941_4
D0621940,1145_110
D0621940,1395_136
D0621940,1491_135
D0621940,1541_6
D0621940,1620_61
D0621940,1973_0
D0621940,2020_134
D0621940,2372_125
D0621940,661_59
D062194563,1819_39
D062194563,2050_75
D062194563,2208_29
D062194563,2453_31
D062194563,340_146
D062194563,813_138
D062194815,1040_104
D062194815,104_28
D062194815,1292_16
D062194815,1759_116
D062194815,2111_42
D062194815,2274_94
D062194815,2425_98
