D082876609,943_62
D082876883,1108_25
D082876883,1317_85
D082876883,1721_58
D082876883,1828_6
D082876883,2097_63
D082876883,270_178
D082876883,382_46
D082877170,203_62
D082877170,2043_134
D082877170,447_139
D082877170,693_15
D082878436,1267_84
D082878436,1663_23
D082878436,167_141
D082878436,1928_82
D082878436,2036_151
D082878436,2054_27
D082878436,2164_60
D082878436,2170_81
D082878436,2393_85
D0828799,105_55
D0828799,1146_162
D0828799,1245_163
D0828799,300_130
D0828799,558_176
D082880101,1165_103
D082880101,169_53
D082880101,1769_18
D082880101,1905_108
D082880101,311_131
D082880101,505_113
D082882853,1255_67
D082882853,1266_183
D082882853,1458_174
D082882853,1965_61
D082882853,2235_41
D082882853,712_121
D0828829,1268_137
D0828829,137_28
D0828829,16_51
D0828829,2209_58
D0828829,359_34
D0828829,552_144
D0828829,634_167
D0828829,94_178
D082883942,1077_183
D082883942,130_142
D082883942,1631_55
D082883942,1671_179
D082883942,1721_181
D082886950,139_75
D082886950,1873_18
D082886950,411_100
D0828874,1025_155
D0828874,1181_39
D0828874,1412_26
D0828874,1634_134
D0828874,1962_176
D0828874,618_49
D0828874,671_30
D0828874,695_37
D0828874,937_68
D082890636,1209_157
D082890636,254_153
D082890636,260_161
D082890636,613_167
D082890636,646_145
D082890636,968_145
D082892616,1760_10
D082892616,2241_29
D082892616,2388_68
D082892616,2457_133
D082892616,2469_73
D082892616,423_110
D082892616,499_157
D0828931,1181_144
D0828931,2028_87
D0828931,2451_81
D0828931,5_22
D0828931,912_62
D0828941,1012_127
D0828941,1272_139
D0828941,1494_126
D0828941,1936_40
D0828941,769_68
D0828947,103_145
D0828947,1426_28
D0828947,1443_42
D0828947,1477_145
D0828947,1747_113
D0828947,179_170
D0828947,2466_114
D0828947,401_33
D0828947,578_156
D0828957,1226_48
D0828957,1333_98
D0828957,1952_158
D0828957,2171_26
D0828957,2425_73
D0828957,255_126
D0828957,322_39
D0828957,970_113
D082896881,1169_34
D082896881,1242_146
D082896881,1470_108
D082896881,2361_184
D082896881,286_88
D082896904,1232_39
D082896904,1261_95
D082896904,1529_177
D082896904,677_83
D082896904,747_139
D082896904,83_144
D0828974,1392_137
D0828974,1523_120
D0828974,682_64
D0828974,684_65
D0828974,689_60
D0828974,858_92
D0828974,960_86
D0828974,968_130
D0828977,1048_12
D0828977,1354_172
D0828977,1507_15
D0828977,1984_69
D0828977,2343_87
D0828977,2395_168
D0828977,2398_152
D0828977,546_138
D0828977,759_33
D0828983,1319_126
D0828983,1340_139
D0828983,1561_161
D0828983,1721_88
D0828983,293_26
D0828983,680_23
D0828983,91_82
D0828983,959_149
D082898793,1314_127
D082898793,1663_65
D082898793,166_11
D082898793,1791_16
D082898793,21_30
D082898793,377_74
D082898793,92_52
D082901349,1207_0
D082901349,1217_168
D082901349,125_22
D082901349,1412_149
D082901349,176_0
D082901349,1808_168
D082901349,1913_35
D082901349,1928_95
D082901349,2059_185
D082901349,37_183
D082901349,535_83
D082902704,1426_142
D082902704,2011_149
D082902704,638_21
D082905613,1074_49
D082905613,1211_54
D082905613,1269_8
D082905613,2325_146
D082905613,76_18
D082908720,1036_155
D082908720,1289_81
D082908720,1950_114
D082908720,37_177
D082908720,767_105
D0829098,1012_175
D0829098,1716_117
D0829098,1855_0
D0829098,1890_126
D0829098,1896_56
D0829098,564_51
D0829098,565_73
D0829098,821_4
D082910013,1814_167
D082910013,1956_78
D082910013,2235_112
D082910013,236_61
D082910013,306_183
D082910013,975_157
D0829101,1634_58
D0829101,2003_148
D0829101,2185_115
D0829101,416_129
D0829101,602_141
D082911065,1362_173
D082911065,1488_184
D082911065,2124_157
D082911065,411_28
D082911065,645_100
D082911331,1573_6
D082911331,2394_164
D082911331,66_25
D0829117,1217_53
D0829117,1387_33
D0829117,1814_137
D0829117,3_23
D0829117,3_75
D0829117,408_127
D0829117,460_30
D0829117,765_159
D082914097,1042_171
D082914097,2408_2
D082914097,356_4
D082914097,390_65
D082914097,975_112
D0829154,1425_151
D0829154,1971_45
D0829154,2469_176
D0829154,680_172
D0829154,915_103
D0829192,1131_87
D0829192,1149_168
D0829192,2188_72
D0829192,2467_2
D0829192,479_133
D0829192,4_175
D0829192,691_99
D0829192,707_70
D0829192,759_107
D0829193,1048_144
D0829193,1180_53
D0829193,1276_113
D0829193,1426_43
D0829193,339_168
D082919320,1550_172
D082919320,1935_71
D082919320,2033_109
D082919320,2049_17
D082919320,2255_59
D082919320,283_147
D082919320,528_57
D082919320,818_153
