D024674829,1625_185
D024674829,1644_183
D024674829,1723_44
D024674829,1794_57
D024674829,231_11
D024674829,68_135
D024675499,1274_69
D024675499,1615_86
D024675499,1672_35
D024675499,1951_136
D024675499,1952_23
D024675499,2012_84
D024675499,2209_28
D024675499,2210_94
D024675499,2218_170
D024675499,325_107
D024675499,43_93
D024675499,678_181
D024675499,724_123
D024675703,1010_57
D024675703,1479_188
D024675703,1735_123
D024675703,420_80
D024675703,51_144
D024675703,701_171
D024675703,748_157
D024675949,1667_151
D024675949,1750_147
D024675949,503_168
D024681384,1173_55
D024681384,2297_86
D024681384,457_127
D024681384,537_18
D024682251,1281_19
D024682251,1417_108
D024682251,1428_34
D024682251,1508_97
D024682251,1860_18
D024682251,1968_87
D024682251,2077_88
D024682251,798_51
D024682909,1033_84
D024682909,1125_68
D024682909,1379_155
D024682909,156_88
D024682909,2285_92
D024682909,646_29
D024682909,843_139
D024682909,898_67
D024682909,942_44
D024682909,980_62
D024683517,1184_38
D024683517,1282_6
D024683517,1693_170
D024683517,1711_88
D024683517,181_60
D024683517,2093_145
D024683517,2108_5
D024683517,687_145
D024688994,1037_140
D024688994,2068_47
D024688994,2295_177
D024688994,553_171
D024688994,888_151
D024694117,1365_118
D024694117,160_71
D024694117,1710_168
D024694117,1957_47
D024694117,2026_129
D024694117,2152_74
D024694117,296_97
D024694117,869_117
D024695701,1061_169
D024695701,1121_122
D024695701,1253_69
D024695701,1326_94
D024695701,1662_54
D024695701,2045_78
D024695701,219_82
D024695701,2346_76
D024695701,269_167
D024695701,415_184
D024695701,500_46
D024695701,733_11
D024695756,1075_143
D024695756,1642_154
D024695756,1680_87
D024695756,1852_65
D024695756,2151_164
D024695756,268_129
D024695756,614_116
D024695756,851_70
D024695756,980_169
D024696920,1840_160
D024696920,2382_180
D024696920,469_5
D024696920,488_110
D024696920,868_3
D024698764,101_90
D024698764,1310_3
D024698764,619_175
D024698764,66_92
D024698764,977_129
D024699013,1007_148
D024699013,1048_167
