D0579702,951_124
D057970356,1424_19
D057970356,1466_149
D057970356,1708_34
D057970356,1955_48
D057970356,2035_182
D057970356,2087_6
D057970356,2424_62
D057970356,382_187
D057970356,617_101
D057970356,661_99
D057970356,715_9
D057970356,82_46
D057970356,935_170
D0579712,1506_99
D0579712,2066_137
D0579712,2388_130
D0579712,265_39
D0579712,274_181
D0579712,465_77
D0579712,922_31
D057973845,1362_37
D057973845,1411_112
D057973845,1590_9
D057973845,1640_152
D057973845,1925_137
D057973845,206_37
D057973845,2089_36
D057973845,2362_57
D057973845,244_24
D057973845,671_110
D057973845,839_90
D0579743,11_19
D0579743,1667_123
D0579743,2092_128
D0579743,2171_48
D0579743,2237_99
D0579743,2371_180
D0579743,2406_177
D0579743,2419_103
D0579743,324_67
D0579743,361_170
D0579743,478_165
D0579743,821_141
D0579743,881_7
D0579750,1730_19
D0579750,220_51
D0579750,2228_35
D0579750,608_89
D0579750,844_183
D0579758,1025_169
D0579758,1330_144
D0579758,1491_97
D0579758,1644_171
D0579758,2008_50
D0579758,2266_94
D0579758,25_73
D0579758,509_75
D0579758,565_160
D0579767,1181_33
D0579767,1192_27
D0579767,1905_26
D0579767,2053_133
D0579767,652_112
D057976884,1180_58
D057976884,1418_172
D057976884,1640_80
D057976884,1959_163
D057976884,2276_19
D057977089,115_184
D057977089,1177_64
D057977089,1213_67
D057977089,1479_146
D057977089,214_21
D057977089,865_121
D057977362,130_46
D057977362,1819_164
D057977362,2231_104
D057977362,225_20
D057977362,2338_1
D057977362,2366_182
D057977362,2474_56
D057977362,386_173
D057977362,497_60
D057977362,500_99
D057977362,593_14
D057977362,659_14
D057977362,87_170
D057978109,1331_95
D057978109,1939_170
D057978109,1968_155
D057978109,2042_4
D057978109,738_35
D0579783,1222_18
D0579783,1601_126
D0579783,1724_87
D0579783,545_29
D0579783,618_149
D0579783,968_59
D057979328,1243_147
D057979328,1930_82
D057979328,692_15
D057979328,794_10
D0579799,1038_47
D0579799,1250_114
D0579799,1337_17
D0579799,1868_14
D0579799,2231_172
D0579799,2260_184
D0579799,2348_169
D0579800,1391_21
D0579800,1832_183
D0579800,2144_14
D0579800,2153_113
D0579800,47_154
D057980300,1044_117
D057980300,1105_69
D057980300,1168_119
D057980300,1261_146
D057980300,1560_175
D057980300,1717_164
D057980300,1910_57
D057980300,765_21
D057980683,1368_87
D057980683,1818_116
D057980683,459_86
D057980683,473_13
D057980683,485_177
D057980683,821_61
D057981918,172_149
D057981918,1949_148
D057981918,2234_28
D057981918,274_9
D057981918,293_58
D057981918,49_123
D057981918,954_59
D057982458,1461_41
D057982458,153_105
D057982458,1982_77
D057982458,2460_186
D057982458,261_68
D057982458,324_87
D057982458,431_153
D057982984,1167_13
D057982984,1253_154
D057982984,1393_93
D057982984,1626_165
D057982984,1674_79
D057982984,1810_122
D057982984,2031_172
D057982984,2195_118
D057982984,2321_48
D057982984,2391_24
D057982984,275_60
D057982984,415_76
D057983318,1596_45
D057983318,1909_109
D057983318,1994_77
D057983318,677_170
D057983318,677_47
D0579840,1288_78
D0579840,189_177
D0579840,2247_136
D0579840,351_15
D0579840,612_93
D0579840,657_41
D0579840,715_143
D0579868,1308_107
D0579868,1359_118
D0579868,1589_123
D0579868,265_110
D0579868,780_58
D0579885,1071_12
D0579885,118_185
D0579885,1539_40
D0579885,1854_153
D0579885,2066_2
D0579885,674_66
D057989068,1227_172
D057989068,1387_87
D057989068,1442_174
D057989068,1943_140
D057989068,2073_43
D057989068,232_162
D057989068,924_101
D0579891,1287_71
D0579891,1733_2
D0579891,1984_52
D0579891,2136_153
D0579891,96_91
D057989778,1133_160
D057989778,1214_66
D057989778,1732_151
D057989778,1893_128
D057989778,1935_97
D057989778,2211_134
D057989778,2213_157
D057989778,547_112
D057989778,584_164
D057989778,846_137
D057989778,892_151
D057989778,905_92
D057989945,1479_176
D057989945,17_159
D057989945,1880_80
D057989945,2334_30
D057989945,240_12
D057989945,362_128
D057989945,69_77
D0579926,1123_44
D0579926,1130_96
D0579926,1525_4
D0579926,1731_14
D0579926,1924_0
D057993003,104_129
D057993003,1363_180
D057993003,1691_54
D057993003,2039_125
D057993003,2200_142
D057993003,312_50
D057993003,498_170
D057993003,631_68
D057993003,764_185
D0579955,1524_171
D0579955,1933_108
D0579955,2422_186
D0579955,439_92
D0579955,520_110
D0579955,812_3
D0579955,81_178
D0579955,871_79
D0579965,1301_128
D0579965,1513_19
D0579965,1883_14
D0579965,1937_172
D0579965,440_175
D0579965,494_110
D0579965,537_127
D057997155,2280_30
D057997155,2458_48
D057997155,336_46
D057997155,483_109
D057997155,486_70
D057997155,834_105
D0579979,1342_82
