D017322485,935_129
D017323048,1124_163
D017323048,1705_61
D017323048,2020_35
D017323048,2373_42
D017323048,2409_114
D017323048,272_100
D017323048,435_33
D017323048,653_3
D017324038,1357_34
D017324038,1728_139
D017324038,2170_138
D017324038,2423_176
D017324038,423_65
D017324038,728_63
D017324908,1354_174
D017324908,1359_114
D017324908,2207_10
D017324908,2301_86
D017324908,31_133
D017324908,554_24
D017324908,649_84
D017328180,1040_102
D017328180,1302_0
D017328180,1483_10
D017328180,1979_134
D017328180,328_76
D017328180,721_58
D017332439,1501_12
D017332439,1792_148
D017332439,1874_125
D017332439,2277_164
D017332439,2361_13
D017332439,251_52
D017332439,417_144
D017332439,504_152
D017332439,780_0
D017338479,1105_105
D017338479,1119_151
D017338479,1346_111
D017338479,2048_112
D017338479,57_146
D017338479,807_154
D017339162,1257_165
D017339162,1753_102
D017339162,1773_66
D017339162,2048_11
D017339551,1188_169
D017339551,1289_154
D017339551,1379_114
D017339551,1649_186
D017339551,2080_174
D017339551,2086_125
D017339551,2109_54
D017339551,2425_110
D017339551,2457_73
D017339551,273_135
D017339551,482_43
D017339551,875_12
D017340847,1205_159
D017340847,1219_28
D017340847,1438_106
D017340847,1558_137
D017340847,1712_34
D017340847,1851_146
D017340847,224_20
D017340847,2258_31
D017340847,2307_104
D017340847,2330_91
D017340847,391_16
D017340847,62_38
D017340847,68_106
D017341172,1060_132
D017341172,1608_68
D017341172,1919_47
D017341172,2368_164
D017341172,2469_31
D017341172,333_110
D017341172,333_140
D017341172,627_31
D017341172,683_138
D017341172,883_27
D017346801,1050_53
D017346801,1198_179
D017346801,149_16
D017346801,170_91
D017346801,1814_76
D017346801,1969_185
D017346801,2144_155
D017346801,2245_39
D017346801,31_111
D017346801,454_97
D017346801,768_96
D017346801,94_110
D017350662,1199_122
D017350662,1586_77
D017350662,265_137
D017351720,1077_32
D017351720,1350_74
D017351720,1762_158
D017351720,1793_41
D017351720,2202_68
D017351720,315_123
D017351720,406_65
D017351720,663_174
D017351720,750_186
D017357708,1162_82
D017357708,1295_176
D017357708,129_121
D017357708,1630_160
D017357708,1711_127
D017357708,2323_71
D017357708,524_127
D017357708,604_60
D017357708,754_67
D017357708,795_170
D017359320,146_178
D017359320,1781_3
D017359320,2101_117
D017359320,2118_135
D017359320,513_65
D017359320,822_18
D017359320,915_84
D017359320,980_6
D017359320,992_108
D017360623,1138_99
D017360623,1567_55
D017360623,1764_23
D017360623,1898_145
D017360623,1966_172
D017360623,2046_97
D017360623,2047_85
D017360623,2234_130
D017360623,322_71
D017375207,1443_118
D017375207,1501_75
D017375207,2021_45
D017375207,2152_129
D017375757,1210_68
D017375757,1304_7
D017375757,1356_98
D017375757,1488_67
D017375757,1514_5
D017375757,1578_39
D017375757,187_170
D017375757,2368_28
D017375757,467_97
D017380416,122_115
D017380416,1354_138
D017380416,1540_12
D017380416,1774_166
D017380416,2198_47
D017380416,2366_122
D017380416,954_26
D017389396,1431_172
D017389396,1456_70
D017389396,1751_98
D017389396,1758_58
D017389396,697_138
D017389396,698_47
D017394772,1190_170
