D082755881,943_50
D0827570,1112_114
D0827570,131_0
D0827570,1569_55
D0827570,1948_39
D0827570,31_103
D0827570,333_23
D0827570,398_165
D0827570,410_87
D0827571,1333_180
D0827571,1463_163
D0827571,153_60
D0827571,1829_83
D0827571,2037_101
D082760403,1191_94
D082760403,141_59
D082760403,1598_141
D082760403,1643_25
D082760403,2330_66
D082760403,2348_105
D082760403,280_67
D082760403,694_68
D082760403,896_174
D0827624,1038_107
D0827624,1604_33
D0827624,173_68
D0827624,1874_157
D0827624,2035_184
D0827624,2357_136
D0827624,327_174
D0827624,475_143
D0827624,764_26
D0827634,206_177
D0827634,2464_44
D0827634,303_150
D0827634,409_157
D0827634,593_127
D0827647,1006_10
D0827647,166_133
D0827647,1953_148
D0827647,2008_115
D0827647,2450_102
D0827647,684_123
D0827647,922_71
D082766498,1198_63
D082766498,2296_63
D082766498,2434_29
D082766498,262_53
D082766498,520_48
D0827679,1353_16
D0827679,2345_109
D0827679,530_130
D0827679,579_80
D0827679,802_127
D082771171,1716_93
D082771171,1938_171
D082771171,210_12
D082771171,691_132
D082771171,883_98
D082772642,1443_10
D082772642,1690_101
D082772642,847_177
D0827727,1159_166
D0827727,1373_157
D0827727,1570_58
D0827727,1673_118
D0827727,1777_151
D0827727,1901_119
D0827727,2022_117
D0827727,2111_127
D0827727,2154_81
D0827727,2413_134
D0827727,418_14
D0827727,689_72
D0827727,95_50
D082773601,1104_106
D082773601,1864_185
D082773601,2111_174
D0827744,1069_182
D0827744,1291_35
D0827744,1590_101
D0827744,2136_8
D0827744,213_64
D0827744,2405_70
D0827744,244_142
D0827744,857_47
D0827744,882_176
D0827744,930_16
D0827753,1196_94
D0827753,2239_106
D0827753,2382_125
D0827753,264_14
D0827753,733_40
D082775889,1057_122
D082775889,1521_85
D082775889,1658_75
D082775889,1939_127
D082775889,20_5
D082775889,2458_131
D082775889,668_166
D082775889,762_24
D0827763,1295_26
D0827763,130_15
D0827763,1318_162
D0827763,1821_54
D0827763,2017_153
D0827763,2056_114
D0827763,2291_162
D0827763,310_13
D0827763,321_178
D0827763,526_130
D082776763,1056_5
D082776763,1245_143
D082776763,1323_54
D082776763,1425_159
D082776763,2064_18
D082776763,2234_19
