D029153121,893_141
D029153640,104_138
D029153640,134_79
D029153640,1564_146
D029153640,1738_45
D029153640,2439_133
D029153640,275_101
D029154500,1035_47
D029154500,1207_121
D029154500,1775_22
D029154500,1782_162
D029154500,703_82
D029156863,1137_85
D029156863,1345_20
D029156863,1591_70
D029156863,1835_70
D029156863,1985_147
D029156863,2087_81
D029156863,293_81
D029156863,369_169
D029156863,682_102
D029158911,1013_116
D029158911,1582_30
D029158911,2169_131
D029158911,608_106
D029159321,1092_25
D029159321,1204_50
D029159321,1389_115
D029159321,1474_136
D029159321,1618_107
D029159321,162_128
D029159321,1642_69
D029159321,1702_45
D029159321,1712_181
D029159321,2051_186
D029159321,2306_161
D029159482,1034_67
D029159482,1242_145
D029159482,1712_185
D029159482,1907_30
D029159482,2034_74
D029159482,2109_101
D029159482,413_66
D029160570,1053_163
D029160570,1167_102
D029160570,1960_65
D029160570,2157_112
D029160570,2288_149
D029160570,680_7
D029161423,1197_153
D029161423,1519_30
D029161423,392_167
D029161423,968_100
D029163670,172_69
D029163670,1856_158
D029163670,1935_99
D029163670,2051_102
D029163670,218_24
D029163670,22_104
D029163670,2388_30
D029163670,2440_175
D029163670,2450_5
D029163670,971_146
D029165445,1351_46
D029165445,1488_143
D029165445,1705_23
D029165445,1947_29
D029165445,661_54
D029165445,997_121
D029176786,1059_105
D029176786,1391_109
D029176786,1901_184
D029176786,190_84
D029176786,1994_94
D029176786,2224_35
D029176786,246_186
D029176786,417_24
D029176786,780_101
D029176786,887_63
D029176786,939_81
D029176854,1168_82
D029176854,1762_57
D029176854,1961_155
D029176854,2124_130
D029176854,2326_17
D029176854,279_86
D029176854,347_128
D029176854,581_128
D029176854,750_144
D029181087,1906_97
D029181087,2124_30
D029181087,632_7
D029181087,77_164
D029181087,919_41
D029186181,2122_2
D029186181,559_142
D029186181,684_105
D029186181,765_122
D029186181,766_6
D029186181,959_62
D029186181,99_81
D029186907,1149_32
D029186907,1304_84
D029186907,1642_150
D029186907,1662_131
D029186907,2083_38
D029186907,82_181
D029186907,930_100
D029189885,1335_35
D029189885,1560_105
D029189885,231_131
D029189885,2321_96
D029189885,2384_82
D029189885,244_185
D029189885,400_90
D029192427,1225_171
D029192427,1409_100
D029192427,1599_98
D029192427,186_39
D029192427,1878_37
D029192427,1932_101
D029192427,616_190
D029192427,740_113
D029196203,1707_132
D029196203,1757_92
D029196203,1853_32
D029196203,1999_121
D029196203,939_35
D029199044,1103_43
D029199044,1174_182
D029199044,1383_160
D029199044,1403_138
D029199044,1463_39
D029199044,205_72
D029199044,359_63
D029199044,671_118
D029199044,819_96
D029199235,1058_49
D029199235,1548_102
D029199235,2278_7
D029199235,263_69
D029199235,674_25
D029202621,1218_48
D029202621,1241_37
D029202621,1593_171
D029202621,1896_6
D029202621,2176_186
D029202621,455_89
D029207169,1091_15
D029207169,1360_146
D029207169,1503_61
D029207169,1533_163
D029207169,1685_61
D029207169,1744_141
D029207169,1994_114
D029207169,2076_104
D029207169,2306_125
D029207169,502_122
D029207169,541_146
D029212286,1360_83
D029212286,1380_151
D029212286,2138_148
D029212286,2302_172
D029212286,542_71
D029212286,706_60
D029212286,919_102
D029213993,1554_74
D029213993,1581_143
D029213993,175_150
D029213993,2016_89
D029213993,2094_115
D029213993,2462_168
D029213993,2465_89
D029213993,275_48
D029213993,300_122
D029213993,536_133
D029213993,638_114
D029213993,776_66
D029213993,996_157
D029214587,1125_62
D029214587,1393_130
D029214587,1433_155
D029214587,1496_164
D029214587,1880_163
D029214587,306_81
D029215041,1265_43
D029215041,1505_13
D029215041,1685_66
D029215041,1718_136
D029215041,1852_8
D029215041,1936_182
D029215041,1982_14
D029215041,2196_101
D029215041,2292_125
D029215041,384_110
D029215041,501_135
D029217182,136_78
D029217182,1819_139
D029217182,32_151
D029217182,703_186
D029217182,954_56
D029217182,998_63
D029226368,1634_102
D029226368,1641_58
D029226368,1789_96
D029226368,1793_65
D029226368,1874_83
D029226368,2002_19
D029226368,2403_70
D029227990,1342_70
D029227990,1537_175
D029227990,1643_112
D029227990,1994_142
D029227990,2315_182
D029227990,614_10
D029227990,645_35
D029228805,1082_134
D029228805,1087_60
D029228805,1304_88
D029228805,1764_136
D029228805,2021_132
D029228805,2_122
D029228805,328_149
D029228805,348_78
D029228805,692_138
D029228805,785_136
D029229185,1371_137
D029229185,14_95
D029229185,1604_27
D029229185,1718_147
D029229185,1870_98
D029229185,1889_23
D029229185,1962_10
D029229185,1963_110
D029229185,2134_27
D029229185,2374_100
D029229185,331_146
D029231713,1275_175
D029231713,2163_34
D029231713,2333_27
D029231713,323_172
D029231713,401_142
D029231713,603_137
D029231713,626_122
D029232772,1797_133
D029232772,1840_22
D029232772,2221_90
D029232772,22_43
D029232772,2344_19
D029232772,2370_29
D029232772,832_99
D029233151,1154_154
D029233151,1409_133
D029233151,1490_188
D029233151,1635_118
D029235896,1529_118
D029235896,1938_120
D029235896,1956_99
D029235896,210_95
D029235896,2368_27
D029235896,286_16
D029235896,388_96
D029235896,70_70
D029235896,81_99
D029237241,1513_125
D029237241,1551_148
D029237241,170_43
D029237241,2149_164
D029237241,990_63
D029237333,1031_131
D029237333,1460_75
D029237333,1570_112
D029237333,1723_151
D029237333,2181_6
D029237333,2341_32
D029237333,2349_77
D029237333,2398_64
D029237333,585_89
D029245352,1396_8
D029245352,1562_45
D029245352,1888_119
D029245352,2091_66
D029245352,2145_57
D029245352,2370_91
D029245352,415_7
D029245352,507_157
D029245352,539_115
D029245352,898_177
D029247530,1619_100
D029247530,1696_12
D029247530,195_154
D029247530,2329_31
D029247530,670_81
D029247530,706_64
D029252107,1008_167
D029252107,1386_47
D029252107,1732_101
D029252107,1991_158
D029252107,2215_75
D029252107,671_75
D029252107,744_112
D029253562,1386_150
D029253562,1466_27
D029253562,2011_45
D029253562,2046_161
D029253562,2170_88
D029253562,2353_29
D029253562,45_51
D029253722,107_133
D029253722,1155_27
D029253722,1831_125
D029253722,1858_138
D029253722,1874_146
D029253722,2177_183
D029253722,2206_131
D029253722,2413_137
D029253722,563_10
D029253722,785_65
D029253722,791_129
D029253722,81_56
D029253722,826_43
D029255009,1746_92
D029255009,249_187
D029255009,265_167
D029255009,38_34
D029255009,433_75
D029255009,912_27
