D0679903,523_28
D067990436,1299_127
D067990436,1519_173
D067990436,1871_11
D067990436,1994_22
D067990436,2008_124
D067990436,2285_12
D067990436,2305_153
D0679910,1034_57
D0679910,1324_29
D0679910,1493_138
D0679910,1764_125
D0679910,1915_58
D0679910,2018_104
D0679910,2396_186
D0679910,375_67
D0679910,858_45
D0679923,1216_117
D0679923,1509_49
D0679923,1549_159
D0679923,170_119
D0679923,1852_187
D0679923,1907_55
D0679923,2425_45
D0679931,10_163
D0679931,1651_153
D0679931,1784_146
D0679931,1863_116
D0679931,1963_141
D0679931,515_38
D0679931,562_5
D0679931,850_33
D0679934,1418_161
D0679934,1732_73
D0679934,1983_49
D0679934,1988_47
D0679934,85_30
D0679937,1617_85
D0679937,2174_37
D0679937,624_67
D067994977,1670_80
D067994977,1855_133
D067994977,185_163
D067994977,2120_55
D067994977,379_95
D067994977,394_33
D067994977,85_73
D0679950,1072_85
D0679950,2186_149
D0679950,2230_44
D0679950,2446_34
D0679950,473_84
D067999491,1132_19
D067999491,1244_66
D067999491,1818_32
D067999491,1904_134
D067999491,2089_51
D067999491,23_35
D067999491,87_110
D0679998,1048_113
D0679998,1072_39
D0679998,1748_159
D0679998,2227_108
D0679998,39_125
D0679998,520_1
D0679998,552_141
D0679998,799_30
D0679998,825_171
D068000837,1683_150
D068000837,1757_157
D068000837,2140_152
D068000837,2207_101
D068000837,2327_177
D068000837,2386_36
D068000837,308_129
D068000837,386_71
D068000837,389_66
D068000837,820_74
D068000837,911_131
D0680013,1308_120
D0680013,2170_49
D0680013,2453_120
D0680013,2457_64
D0680013,436_10
D0680013,939_73
D0680013,972_151
D0680013,990_3
D0680015,1202_67
D0680015,207_10
D0680015,2208_33
D0680015,26_177
D0680015,395_34
D0680015,731_23
D0680015,778_73
D0680021,1528_89
D0680021,1705_3
D0680021,2026_104
D0680021,2404_114
D0680021,2434_67
D0680021,243_59
D0680021,2472_9
D0680021,347_170
D0680021,598_132
D068002725,1015_15
D068002725,1051_126
D068002725,1200_148
D068002725,1674_104
D068002725,1676_75
D068002725,1839_56
D068002725,1869_57
D068002725,1944_0
D068002725,2048_59
D068002725,2397_144
D068002725,2434_18
D068002725,918_21
D068002725,959_178
D0680033,1037_180
D0680033,164_154
D0680033,1980_151
D0680033,2253_20
D0680033,447_51
D0680033,471_141
D0680033,787_42
D0680033,792_36
D0680033,845_183
D0680034,1359_68
D0680034,1526_183
D0680034,1527_154
D0680034,1846_137
D0680034,1906_152
D0680034,2264_26
D0680034,672_53
D0680034,754_5
D0680034,851_5
D0680065,1070_161
D0680065,1329_51
D0680065,1389_182
D0680065,1692_24
D0680065,1772_63
D0680065,1900_6
D0680065,684_13
D0680065,881_153
D068008796,1532_114
D068008796,1643_95
D068008796,1881_82
D0680100,1416_83
D0680100,1449_71
D0680100,1482_134
D0680100,1584_41
D0680100,2102_125
D0680100,2410_2
D0680100,435_108
D0680100,483_125
D068013202,1320_82
D068013202,1749_171
D068013202,750_141
D068013202,817_162
D0680146,1344_77
D0680146,1443_157
D0680146,1651_101
D0680146,86_124
D0680146,912_7
D0680146,977_28
D0680146,989_164
D0680184,1093_65
D0680184,1347_110
D0680184,1663_25
D0680184,1762_182
D0680184,1774_169
D0680184,179_180
D0680184,2355_139
D0680184,2369_109
D0680184,2397_96
D0680192,1072_32
D0680192,122_39
D0680192,124_142
D0680192,1710_33
D0680192,2319_95
D0680192,308_16
D0680192,509_26
D0680192,785_76
D0680197,1054_144
D0680197,1636_74
D0680197,1755_95
D0680197,1981_34
D0680197,2213_118
D0680197,2427_122
D0680197,636_100
D0680197,892_83
D0680197,927_54
D068020088,1917_60
D068020088,1_38
D068020088,2014_182
D068020088,2021_143
D068020088,993_2
D068026097,1300_134
D068026097,1700_120
D068026097,1894_91
D068026097,2336_95
D068026097,2350_143
D068026097,326_34
D068026097,438_175
D068026097,862_135
D0680284,2306_54
D0680284,2414_99
D0680284,426_102
D0680284,784_29
D0680284,928_170
D068029470,1161_63
D068029470,2202_126
D068029470,2255_47
D068029470,283_165
D068029470,316_47
D068029470,667_59
D068029470,696_88
D068031039,1112_118
D068031039,1155_180
D068031039,1281_58
D068031039,1453_169
D068031039,1516_43
D068031039,2312_115
D068031039,649_102
D068031718,1121_164
D068031718,1679_165
D068031718,2056_98
D068031718,636_41
D068031718,747_82
D068031718,933_26
D0680331,1394_75
D0680331,1821_65
D0680331,31_62
D0680331,644_59
D0680331,810_107
D0680332,1323_184
D0680332,1456_185
D0680332,1853_91
D0680332,2453_186
D0680332,2471_16
D0680332,402_150
D0680332,43_130
D0680332,500_174
D0680333,1478_184
D0680333,1624_174
D0680333,1904_111
D0680333,2009_12
D0680333,2197_121
D0680333,2417_123
D0680333,45_96
D0680333,916_87
D068034429,1211_55
D068034429,1343_41
