D033213200,394_102
D033216621,1265_142
D033216621,158_11
D033216621,1746_88
D033216621,1883_78
D033216621,226_181
D033216621,666_92
D033218670,1299_186
D033218670,1498_56
D033218670,1741_48
D033218670,1881_112
D033218670,2423_180
D033218670,947_186
D033220307,1350_185
D033220307,1488_32
D033220307,197_26
D033220307,2346_118
D033220307,2379_35
D033220307,3_136
D033221069,1014_3
D033221069,1073_191
D033221069,2097_136
D033221069,611_142
D033221472,1048_145
D033221472,1128_37
D033221472,1351_92
D033221472,1358_12
D033221472,1464_36
D033221472,1865_82
D033221472,2012_14
D033221472,2140_104
D033221472,2353_114
D033221472,312_46
D033221472,369_65
D033221472,610_38
D033221472,947_85
D033222363,1432_101
D033222363,1901_185
D033222363,762_96
D033222363,817_171
D033222516,1272_108
D033222516,1672_104
D033222516,2335_105
D033222516,267_142
D033222516,456_150
D033224909,1007_4
D033224909,1221_18
D033224909,1452_65
D033224909,1793_173
D033224909,2179_89
D033224909,522_175
D033224909,539_182
D033227313,1015_110
D033227313,1086_132
D033227313,1226_99
D033227313,1254_156
D033227313,1548_146
D033227313,2187_93
D033227313,2402_146
D033227313,2460_109
D033227313,350_142
D033227313,720_101
D033229904,1117_15
D033229904,1533_52
D033229904,1732_146
D033229904,1786_14
D033229904,1897_33
D033229904,2317_103
D033229904,364_24
D033229904,614_89
D033229904,662_107
D033230511,1553_75
D033230511,1724_82
D033230511,2179_40
D033230511,65_63
D033230511,6_154
D033230511,804_31
D033231969,1673_60
D033231969,1740_47
D033231969,1784_91
D033231969,1966_170
D033231969,1968_18
D033231969,1977_32
D033231969,350_174
D033231969,519_176
D033231969,533_87
D033231969,825_91
D033231969,85_135
D033234069,1115_112
D033234069,1233_93
D033234069,1748_36
D033234069,1926_134
D033234069,2015_95
D033234069,2396_53
D033234069,597_68
D033234755,1161_176
D033234755,1609_117
D033234755,1659_163
D033234755,222_15
D033234755,300_106
D033234755,923_141
D033238531,1222_174
D033238531,1441_142
D033238531,1482_187
D033238531,1846_4
D033238531,199_122
D033238531,2351_5
D033238531,879_82
D033239828,1187_6
D033239828,1253_70
D033239828,1348_185
D033239828,1699_19
D033239828,2307_145
D033239828,351_47
D033239828,380_125
D033239828,568_63
D033239828,772_139
D033239828,875_146
D033239828,981_65
D033240466,107_61
D033240466,1473_186
D033240466,1869_41
D033240466,2119_158
D033240466,569_97
D033240466,589_89
D033240466,608_75
D033242682,1039_167
D033242682,1840_49
D033242682,1927_108
D033242682,192_53
D033242682,220_25
D033242682,2303_75
D033246581,1401_154
D033246581,1540_110
D033246581,1841_175
D033246581,2014_184
D033246581,2016_136
D033246581,456_83
D033246581,865_127
D033247748,1346_147
D033247748,1625_77
D033247748,185_61
D033247748,1871_155
D033247748,208_45
D033247748,297_78
D033248851,119_101
D033248851,1225_129
D033248851,1311_119
D033248851,1415_89
D033248851,911_36
D033249209,1336_109
D033249209,2287_114
D033249209,240_133
D033249209,546_174
D033249209,557_180
D033250618,1655_71
D033250618,549_76
D033250618,613_34
D033250618,851_88
D033256160,1314_109
D033256160,1620_156
D033256160,1647_179
D033256160,2181_75
D033256160,2348_134
D033256160,2374_175
D033256160,60_132
D033256481,111_55
D033256481,149_10
D033256481,1790_50
D033256481,2308_24
D033256481,283_176
D033256481,742_185
D033260846,1573_133
D033260846,2033_82
D033260846,2097_80
D033260846,2276_51
D033260846,2468_116
D033260846,256_69
D033260846,413_41
D033260846,471_95
D033260846,624_20
D033260846,891_36
D033260846,984_1
D033262734,106_96
D033262734,1413_0
D033262734,1574_63
D033262734,1829_106
D033262734,2113_79
D033262734,2417_164
D033262734,67_154
D033262734,759_63
D033262734,80_162
D033266879,113_96
D033266879,1176_175
D033266879,1907_107
D033266879,210_31
D033266879,2134_62
D033266879,321_64
D033266879,361_15
D033266879,604_102
D033266879,945_119
D033267036,1247_53
D033267036,1459_1
D033267036,1548_16
D033267036,1632_147
D033267036,1742_76
D033267036,1825_55
D033267036,1872_149
D033267036,2008_159
D033267036,2097_93
D033267036,2126_57
D033267036,2369_37
D033267036,645_148
D033267036,727_38
D033270340,1731_51
D033270340,1921_50
D033270340,2151_98
D033270340,240_97
D033270340,312_132
D033270340,397_13
D033270340,973_60
D033277363,385_130
D033277363,420_112
D033277363,653_68
D033277363,768_20
D033283067,1159_107
D033283067,1666_41
D033283067,1868_91
D033283067,201_33
D033283067,2241_6
D033283067,2348_126
D033283067,2424_119
D033283067,563_164
D033283067,704_160
D033283067,867_21
D033283630,1895_110
D033283630,44_88
D033283630,696_144
D033284439,1147_37
D033284439,1213_138
D033284439,1323_165
D033284439,1363_40
D033284439,1728_29
D033284439,1968_180
D033284439,315_71
D033284439,762_30
D033295497,1700_39
D033295497,1768_163
D033295497,232_18
D033295497,260_159
D033295497,559_11
D033295497,596_130
D033295497,696_8
D033295497,74_100
D033296760,1521_162
D033296760,1875_108
D033296760,2037_171
D033296760,2293_75
D033296760,230_173
D033296760,970_70
D033297187,1002_47
D033297187,1332_183
D033297187,1443_25
D033297187,1547_94
D033297187,1608_129
D033297187,2055_64
D033297187,2261_52
D033297187,2445_44
D033297187,307_36
D033297187,374_34
D033297187,466_54
D033297187,50_32
D033297187,911_116
