D077128751,306_104
D0771288,1314_107
D0771288,2033_69
D0771288,2326_33
D0771288,42_84
D0771288,442_180
D0771288,589_41
D0771288,68_16
D0771288,967_126
D0771288,977_100
D0771288,98_54
D0771295,1113_0
D0771295,1761_143
D0771295,893_64
D0771311,1263_148
D0771311,1323_32
D0771311,1755_2
D0771311,1910_145
D0771311,2153_93
D0771311,535_48
D0771311,69_25
D0771311,731_28
D077131331,1222_29
D077131331,1431_153
D077131331,2149_107
D077131331,555_119
D077132284,1146_27
D077132284,1576_46
D077132284,1679_81
D077132284,1717_36
D077132284,2284_117
D077132284,345_180
D077132284,378_54
D0771330,1381_158
D0771330,1387_32
D0771330,1519_124
D0771330,1709_169
D0771330,2125_16
D0771330,2295_116
D0771330,2419_46
D0771330,531_102
D077133243,1106_78
D077133243,139_154
D077133243,1431_120
D077133243,182_149
D077133243,2200_102
D077133243,2357_116
D077133243,2472_107
D077133243,552_143
D077133243,638_16
D077133243,875_75
D077134486,1863_134
D077134486,2405_35
D077134486,813_132
D077134783,1093_171
D077134783,1769_82
D077134783,195_1
D077134783,2058_150
D077134783,2475_165
D077134783,252_86
D077134783,545_158
D077134783,68_90
D0771350,1171_22
D0771350,1404_37
D0771350,1494_51
D0771350,2244_33
D0771350,57_63
D0771350,785_99
D0771350,905_108
D0771350,954_32
D0771353,1376_89
D0771353,1446_34
D0771353,2030_66
D0771353,2125_6
D0771353,2315_20
D0771353,2443_23
D0771353,512_14
D0771353,78_126
D077139436,2118_121
D077139436,2155_10
D077139436,2313_187
D077139436,306_185
D077139436,41_142
D0771406,172_148
D0771406,2123_152
D0771406,2378_62
D0771406,249_73
D0771406,469_118
D077141477,1096_0
D077141477,21_138
D077141477,350_150
D077141477,371_181
D077141637,107_38
D077141637,1186_17
D077141637,1186_89
D077141637,1205_121
D077141637,121_100
D077141637,1670_95
D077141637,1981_63
D077141637,217_170
D077141637,488_3
D077143624,1295_1
D077143624,1386_15
D077143624,140_148
D077143624,2174_139
D077143624,274_159
D077143624,54_63
D0771458,1559_150
D0771458,1589_185
D0771458,1797_38
D0771458,1876_173
D0771458,1931_123
D0771458,618_115
D0771458,784_91
D0771464,2055_130
D0771464,2092_152
D0771464,2170_43
D0771464,417_1
D0771464,481_84
D0771467,1025_114
D0771467,1132_129
D0771467,1460_19
D0771467,1888_115
D0771467,1990_138
D0771467,2228_44
D0771467,277_53
D0771467,301_7
D0771467,782_158
D077147196,1014_78
D077147196,113_72
D077147196,1196_82
D077147196,1504_112
D077147196,1596_8
D077147196,161_145
D077147196,1644_46
D077147196,1841_114
D077147196,2034_115
D077147196,2062_91
