D0773987,784_153
D0773989,1032_82
D0773989,1471_10
D0773989,1571_38
D0773989,2295_117
D0773989,318_126
D0773989,399_79
D0773989,550_131
D0773989,918_53
D0773989,953_110
D0773994,1497_76
D0773994,1563_148
D0773994,1679_98
D0773994,1745_87
D0773994,468_109
D077399564,1575_32
D077399564,1963_29
D077399564,1981_41
D077399564,2003_45
D077399564,2049_165
D077399564,2075_69
D077399564,2174_60
D077399564,2231_132
D077399564,2416_90
D077399564,261_181
D077399564,570_43
D077399564,822_130
D0774003,139_186
D0774003,1503_41
D0774003,51_63
D0774009,1030_73
D0774009,1063_20
D0774009,126_67
D0774009,1348_107
D0774009,1387_149
D0774009,1792_4
D0774009,179_70
D0774009,2169_88
D0774009,25_188
D0774009,457_69
D0774009,974_152
D0774012,1141_91
D0774012,1188_182
D0774012,1476_89
D0774012,1699_34
D0774012,389_160
D0774012,452_66
D0774012,870_148
D0774012,993_61
D0774027,1223_176
D0774027,1286_101
D0774027,1343_89
D0774027,1993_47
D0774027,953_9
D077405678,1417_35
D077405678,1476_172
D077405678,1772_57
D077405678,1781_161
D077405678,1859_97
D077405678,398_4
D077405678,445_104
D077405678,471_29
D077405678,688_13
D077405678,716_43
D077405678,799_174
D077405678,806_92
D0774070,1452_125
D0774070,1814_8
D0774070,1981_85
D0774070,1991_7
D0774070,2031_116
D0774070,2279_69
D0774070,2454_168
D0774070,595_53
D0774070,646_2
D077407221,1188_4
D077407221,1791_68
D077407221,2010_23
D0774080,1370_24
D0774080,1373_113
D0774080,1684_93
D0774080,2291_110
D0774080,2325_121
D0774080,2413_127
D0774080,414_154
D0774080,415_158
D0774080,761_6
D0774091,1091_181
D0774091,1376_1
D0774091,1748_40
D0774091,1792_26
D0774091,2129_46
D0774091,2421_29
D0774091,70_158
D0774091,735_30
D0774091,879_67
D0774115,1016_118
D0774115,1098_34
D0774115,1293_136
D0774115,1380_115
D0774115,1585_75
D0774115,1911_124
D0774115,2037_38
D0774115,280_165
D0774115,614_48
D0774115,850_17
D077412072,1656_136
D077412072,1976_166
D077412072,2133_183
D077412072,942_8
D0774125,1201_24
D0774125,1679_140
D0774125,1796_168
D0774125,2173_9
D0774125,2440_53
D0774125,390_35
D0774125,752_89
D077414878,1402_133
D077414878,1716_184
D077414878,1945_3
D077414878,2143_37
D077414878,386_146
D077414878,487_175
D077417367,1308_85
D077417367,1715_31
D077417367,1923_69
D077417367,2067_91
D077417367,2241_123
D077417367,2324_73
D077417367,588_94
D077417367,825_134
D077417367,875_49
D077417367,899_53
D077417367,926_174
D077417367,989_107
D0774211,1105_86
D0774211,1225_53
D0774211,1430_9
D0774211,1940_158
D0774211,2164_89
D0774211,2275_84
D0774211,558_26
D0774211,671_140
D0774211,905_183
D077425539,1176_105
D077425539,1635_53
D077425539,801_142
D077425539,944_184
D0774257,1443_56
D0774257,2055_42
D0774257,2065_24
D0774257,283_96
D0774257,73_127
D0774276,1092_127
D0774276,1742_155
D0774276,2447_131
D0774276,2469_169
D0774276,516_77
D0774276,667_18
D0774276,679_10
D0774276,835_184
D0774289,1560_67
D0774289,1638_152
D0774289,2249_126
D0774289,260_145
D0774289,270_175
D0774289,320_27
D0774289,743_5
D077430182,1123_101
D077430182,1214_155
D077430182,1515_18
D077431141,1115_25
D077431141,1119_92
D077431141,1434_24
D077431141,1575_27
D077431141,1689_75
D077431141,1870_142
D077431141,1899_126
D077431141,1954_162
D077431141,341_110
D077431141,368_152
D0774320,1499_158
D0774320,2060_61
D0774320,2241_126
D0774320,2251_76
D0774320,329_128
D0774320,330_106
D0774320,456_154
D0774320,49_152
D0774320,827_159
D077432100,1251_31
D077432100,1295_87
D077432100,130_82
D077432100,14_17
D077432100,1558_23
D077432100,2152_173
D077432100,2310_22
D077432100,367_31
D077432100,439_112
D077432100,572_129
D077432100,897_40
D077432100,975_32
D077432568,1094_66
D077432568,1195_60
D077432568,1219_111
D077432568,1359_176
D077432568,1948_113
D077432568,2300_91
D077432568,826_109
D077432568,835_153
D077432568,951_89
D077433107,12_27
D077433107,1402_158
D077433107,1740_64
D077433107,1936_120
D077433107,2258_166
D077433107,343_5
D077433107,988_159
D0774332,1092_1
D0774332,1319_34
D0774332,1514_16
D0774332,1522_75
D0774332,1770_182
D0774332,2263_2
D0774332,2294_135
D0774332,267_129
D0774332,316_121
D0774351,1112_165
D0774351,1572_64
D0774351,257_44
D0774351,525_61
D0774351,889_31
D0774355,1617_54
D0774355,1985_182
D0774355,461_58
D0774355,558_5
D0774355,792_52
D077435774,1205_134
D077435774,1423_0
D077435774,152_94
D077435774,1704_182
D077435774,1919_126
D077435774,1998_154
D077435774,2099_167
D077435774,2116_79
D077435774,2338_48
D077435774,2411_66
D077435774,289_64
D077435774,641_32
D077435774,987_154
D077436528,1085_23
D077436528,1349_83
D077436528,2245_80
D077436528,2415_148
D077436528,29_104
D077436528,596_76
D077436528,644_148
D077436528,909_134
D0774387,1046_41
D0774387,1177_179
D0774387,1324_35
D0774387,2071_73
D0774387,2145_169
D0774387,28_164
D0774387,432_170
D0774387,788_146
D0774387,903_155
D0774394,1132_106
D0774394,1215_158
D0774394,1568_181
D0774394,1881_20
D0774394,1976_91
D0774394,629_1
D0774394,678_163
D077440365,1173_44
D077440365,1227_70
D077440365,1248_1
D077440365,158_164
D077440365,1739_93
D077440365,2396_20
D077440365,398_84
D077440365,53_92
D077440365,98_52
D0774408,1010_142
D0774408,1033_164
D0774408,1201_122
D0774408,1392_40
D0774408,162_22
D0774408,2093_52
D0774408,2313_186
D0774408,529_119
D0774408,869_79
D0774416,1025_25
D0774416,1181_55
D0774416,1617_172
D0774416,1679_113
D0774416,1750_150
D0774416,1823_46
D0774416,2014_107
D0774416,201_177
D0774416,230_151
D0774416,2453_95
D0774416,378_144
D0774416,772_140
D0774416,828_111
D077442598,1239_54
D077442598,1403_71
D077442598,2091_159
D077442598,2120_91
D077442598,379_140
D077442598,691_101
D0774441,1517_61
D0774441,1736_147
D0774441,2470_154
D0774441,281_63
D0774441,600_141
D0774441,810_181
D0774441,89_154
D077448422,1154_68
D077448422,125_103
D077448422,1319_48
D077448422,1725_113
D077448422,1810_62
D077448422,191_56
D077448422,2089_178
D077448422,2297_4
D077448422,2462_16
D077448422,369_111
D077448422,634_110
D077448422,969_153
D077448422,990_173
D0774498,1345_47
D0774498,1698_30
D0774498,1874_152
D0774498,2011_39
D0774498,2073_55
D0774498,2195_127
D0774498,2316_3
D0774498,2471_145
D0774498,685_15
D0774532,1077_52
D0774532,581_34
D0774532,644_142
D0774532,780_24
D0774532,816_181
