D095889979,693_69
D0958902,1443_100
D0958902,1607_29
D0958902,1718_40
D0958902,1790_65
D0958902,2170_120
D0958902,322_8
D0958902,76_89
D0958902,822_72
D0958904,1006_49
D0958904,1531_124
D0958904,1628_26
D0958904,203_68
D0958904,2314_92
D0958904,2374_14
D0958904,881_107
D095891729,1699_32
D095891729,203_90
D095891729,2127_9
D095891729,2282_59
D095891729,2449_9
D095891729,328_144
D095891729,493_6
D0958921,1079_173
D0958921,142_132
D0958921,1443_47
D0958921,1879_160
D0958921,571_141
D095893082,1064_175
D095893082,1672_109
D095893082,332_92
D095893082,551_181
D095893082,890_71
D095893662,1167_190
D095893662,1685_103
D095893662,1920_153
D095893662,2035_130
D095893662,2156_181
D095893662,2264_47
D095893662,2432_164
D095893662,649_118
D095893662,766_43
D095893662,890_130
D0958943,1020_150
D0958943,1094_79
D0958943,1394_158
D0958943,1920_139
D0958943,2187_95
D0958943,2300_6
D0958943,2307_34
D0958943,704_74
D0958943,735_110
D095894317,1035_146
D095894317,1373_149
D095894317,1374_12
D095894317,1601_43
D095894317,1632_29
D095894317,456_117
D095894317,506_146
D095894317,58_182
D095894317,83_154
D0958960,1216_35
D0958960,1693_152
D0958960,169_144
D0958960,1761_37
D0958960,2160_181
D0958960,2234_127
D0958960,53_49
D0958960,808_174
D0958960,871_14
D0958996,1087_2
D0958996,1352_83
D0958996,1643_55
D0958996,1664_37
D0958996,688_32
D0958996,783_120
D095902043,118_112
D095902043,1430_27
D095902043,1599_137
D095902043,1954_143
D095902043,283_188
D095902043,595_62
D095902043,860_105
D095902180,1111_47
D095902180,1361_58
D095902180,1451_133
D095902180,150_43
D095902180,1705_152
D095902180,178_157
D095902180,1990_31
D095902180,2010_40
D095902180,2110_93
D095902180,26_123
D095902180,526_50
D095902180,639_102
D0959039,1128_142
D0959039,1300_27
D0959039,2093_71
D0959039,2219_66
D0959039,454_101
D0959039,478_50
D0959039,492_75
D0959039,857_97
D0959039,926_83
D095904986,1887_41
D095904986,2240_168
D095904986,550_188
D095904986,552_181
D095904986,714_72
D095904986,774_19
D095905938,1084_3
D095905938,1357_134
D095905938,2347_179
D095905938,329_139
D095905938,752_60
D095906348,1294_128
D095906348,198_20
D095906348,537_79
D095906348,650_133
D095906348,850_136
D0959078,1338_30
D0959078,1354_27
D0959078,1617_82
D0959078,1772_113
D0959078,1798_6
D0959078,2385_24
D0959078,419_102
D0959078,717_65
D095908199,1749_0
D095908199,1839_160
D095908199,1871_187
D095908199,39_43
D095908199,587_165
D095908649,1017_83
D095908649,142_158
D095908649,1685_31
D095908649,2084_107
D095908649,2452_23
D095908649,249_94
D0959120,1128_14
D0959120,1382_100
D0959120,2087_69
D0959120,2201_6
D0959120,2445_99
D0959120,404_105
D0959120,888_62
D0959133,1132_184
D0959133,1465_20
D0959133,1525_102
D0959133,2165_7
D0959133,226_104
D0959165,1014_60
D0959165,1540_23
D0959165,1738_52
D0959165,2005_62
D0959165,2016_38
D0959165,2472_70
D0959165,709_47
D0959169,1118_164
D0959169,1682_94
D0959169,2426_170
D0959169,476_15
D0959169,833_50
D095916996,1026_139
D095916996,1233_40
D095916996,1486_121
D095916996,2004_16
D095916996,378_125
D095920085,1173_170
D095920085,1243_35
D095920085,1614_189
D095920085,1631_33
D095920085,1698_136
D095920085,2051_119
D095920085,2111_43
D095920085,368_17
D095920085,841_123
D0959211,1184_141
D0959211,1313_94
D0959211,1646_20
D0959211,1705_108
D0959211,1899_3
D0959211,1945_58
D0959211,1957_181
D0959211,2337_166
D0959211,2371_124
D0959211,62_184
D095922218,1129_178
D095922218,1159_142
D095922218,1733_76
D095922218,1839_63
D095922218,1932_99
D095922218,2172_26
D095922218,2188_92
D095922218,2224_188
D095922218,834_93
D0959226,203_63
D0959226,2172_70
D0959226,2255_78
D0959226,384_84
D0959226,605_117
D0959230,1251_148
D0959230,1512_183
D0959230,1765_171
D0959230,1872_127
D0959230,2017_181
D0959230,2100_73
D0959230,521_171
D0959230,961_126
D095924403,1608_118
D095924403,2137_138
D095924403,2176_62
D095924403,28_58
D0959246,1397_165
D0959246,1400_134
D0959246,1573_186
D0959246,1911_20
D0959246,715_118
D095928043,1500_129
D095928043,1648_161
D095928043,18_45
D095928043,280_175
D095928043,320_88
D095928043,326_135
D095928043,906_59
D095928821,1407_122
D095928821,2201_46
D095928821,85_3
D095928821,871_21
D095928821,960_144
D0959318,1279_188
D0959318,1723_43
D0959318,2275_95
D0959318,48_37
D0959318,540_29
D0959318,564_40
D0959318,797_139
D0959318,815_113
D0959318,889_64
D095931876,1129_13
D095931876,1530_164
D095931876,1747_162
D095931876,1818_118
D095931876,1891_59
D095931876,1993_96
D095931876,2165_71
D095931876,939_67
D0959322,1287_136
D0959322,1773_84
D0959322,1846_179
D0959322,1930_133
D0959322,2346_134
D095932460,1868_49
D095932460,1973_40
D095932460,209_146
D095932460,2201_142
D095932460,325_129
D0959338,2144_130
D0959338,30_98
D0959338,394_158
D0959352,1546_176
D0959352,1808_10
D0959352,1918_148
D0959352,1987_67
D0959352,69_132
D0959352,781_159
D0959352,789_151
D0959352,861_10
D0959366,1018_71
D0959366,1519_22
D0959366,1601_107
D0959366,2120_129
D0959387,1294_161
D0959387,1551_27
D0959387,1985_83
D0959387,2367_112
D0959387,502_88
D0959387,812_130
D0959387,875_24
D095939148,1172_95
D095939148,1326_30
D095939148,1431_137
D095939148,2023_73
D095939148,2199_173
D095939148,2286_168
D095939148,533_7
D095939148,769_150
D095939148,785_133
D0959396,1032_18
D0959396,1074_85
D0959396,10_89
D0959396,1529_62
D0959396,1675_124
D0959396,1786_24
D0959396,387_101
D0959396,400_138
D095940250,1155_153
D095940250,1219_33
D095940250,1341_29
D095940250,1518_41
D095940250,1522_73
D095940250,1785_87
D095940250,1816_55
D095940250,2129_175
D095940250,905_119
D095940250,91_171
D0959410,1043_29
D0959410,1981_10
D0959410,542_104
D0959410,604_142
D0959410,758_39
D0959427,1289_91
D0959427,1461_104
D0959427,1521_13
D0959427,2059_74
D0959427,2411_133
D0959427,2455_72
D0959427,470_113
D0959427,765_90
D0959427,769_84
D0959427,962_23
D095944371,1400_32
D095944371,1435_47
D095944371,1687_42
D095944371,503_97
D095944371,857_50
D095944883,1066_111
D095944883,1176_55
D095944883,117_13
D095944883,1266_14
D095944883,146_40
D095944883,1563_113
D095944883,1619_52
D095944883,1766_25
D095944883,1880_168
D095944883,1975_131
D095944883,788_27
D095949413,1037_93
D095949413,2094_83
D095949413,368_178
D095949413,525_152
D095949413,753_94
