D046719379,914_72
D046722386,1243_130
D046722386,1489_130
D046722386,1611_90
D046722386,1772_3
D046722386,2089_41
D046722386,2212_125
D046722386,36_51
D046722386,396_104
D046722386,585_32
D046735768,1015_55
D046735768,1017_127
D046735768,1315_43
D046735768,1320_136
D046735768,2130_58
D046735768,2253_161
D046735768,2294_8
D046735768,2329_6
D046735768,2377_137
D046735768,534_2
D046735768,987_160
D046736048,1717_30
D046736048,187_181
D046736048,1959_73
D046736048,2288_40
D046736048,26_125
D046736048,326_154
D046736048,806_65
D046736543,1074_167
D046736543,1103_184
D046736543,1943_4
D046736543,2095_180
D046736543,53_26
D046738141,1282_13
D046738141,1374_76
D046738141,1433_134
D046738141,1775_104
D046738141,2358_169
D046739322,150_172
D046739322,1669_137
D046739322,2310_94
D046739322,283_102
D046739322,313_173
D046739322,851_172
D046739322,945_57
D046743275,1594_108
D046743275,1799_49
D046743275,1993_53
D046743275,2080_127
D046743275,388_40
D046743275,580_2
D046743275,96_141
D046744555,1272_10
D046744555,1460_3
D046744555,1461_146
D046744555,1581_56
D046744555,1989_144
D046744555,2378_149
D046744555,681_50
D046750952,1348_128
D046750952,1927_33
D046750952,204_93
D046750952,731_18
D046751201,1300_95
D046751201,1500_113
D046751201,1648_187
D046751201,1708_146
D046751201,20_85
D046752703,1100_92
D046752703,1227_173
D046752703,153_41
D046752703,1688_56
D046752703,170_60
D046752703,1786_112
D046752703,464_119
D046752703,528_94
D046752703,530_181
D046753144,1220_50
D046753144,1433_163
D046753144,1811_87
D046753144,2217_168
D046753144,436_99
D046753144,518_112
D046753144,569_153
D046753144,868_32
D046753519,1298_141
D046753519,1379_112
D046753519,196_55
D046753519,696_173
D046753519,698_114
D046753625,1000_55
D046753625,1438_98
D046753625,1785_55
D046753625,191_129
D046753625,2319_119
D046753625,2371_74
D046753625,250_87
D046753625,294_184
D046753625,53_59
D046753625,778_54
D046755070,1015_98
D046755070,1117_142
D046755070,1175_135
D046755070,1556_6
D046755070,2091_11
D046755070,230_30
D046755070,2311_94
D046755070,464_143
D046755070,686_155
D046758309,1536_120
D046758309,1671_46
D046758309,27_45
D046758309,593_46
D046758309,684_20
D046758309,892_19
D046772626,1443_55
D046772626,179_164
D046772626,2414_64
D046772626,497_70
D046772626,82_85
D046773616,1428_97
D046773616,1664_175
D046773616,2064_141
D046773616,597_183
D046773616,764_186
D046776105,1445_32
D046776105,1536_125
D046776105,1567_12
D046776105,1991_10
D046776105,2147_100
D046776105,2265_156
D046776105,2474_147
D046780195,1050_65
D046780195,162_95
D046780195,2024_168
D046780195,2081_97
D046780195,385_24
D046780195,577_46
D046784704,1158_72
D046784704,1544_165
D046784704,1839_66
D046784704,2356_177
D046784704,964_136
D046801135,1067_74
D046801135,1485_55
D046801135,1911_144
D046801135,2172_55
D046801135,357_137
D046801135,517_130
D046801135,942_83
D046801135,990_42
D046802453,1099_61
D046802453,1498_112
D046802453,1746_24
D046802453,1849_85
D046802453,196_60
D046802453,2145_32
D046802453,316_25
D046802453,443_105
D046802453,575_77
D046802453,775_150
D046805133,133_6
D046805133,1749_131
D046805133,1824_167
D046805133,2144_33
D046805133,442_10
D046805133,897_9
D046805133,8_71
D046805133,990_123
D046805133,997_91
D046812537,1021_50
D046812537,1119_123
D046812537,142_24
D046812537,1552_29
D046812537,1735_0
D046812537,1745_112
D046812537,1904_8
D046812537,2304_128
D046812537,368_26
D046812537,500_130
D046812537,695_171
D046812537,793_185
D046813695,1093_72
D046813695,110_179
D046813695,1451_173
D046813695,1628_172
D046813695,1719_123
D046813695,178_32
D046813695,191_151
D046813695,2042_51
D046813695,2074_98
D046813695,2451_138
D046813695,480_80
D046813695,723_0
D046817655,1195_130
D046817655,1455_32
D046817655,1807_2
D046817655,21_181
D046817655,23_30
D046817655,2466_44
D046817655,808_102
D046817938,1579_133
D046817938,1951_43
D046817938,2397_177
D046817938,357_155
D046818737,1048_105
D046818737,1346_35
D046818737,1600_4
D046818737,1907_62
D046820372,1008_180
D046820372,1015_102
D046820372,1413_174
D046820372,1579_119
D046820372,2006_143
D046820372,2274_118
D046820372,233_35
D046820372,282_16
D046820372,479_8
D046824233,1188_68
D046824233,184_117
D046824233,2003_116
D046824233,2049_181
D046824233,31_5
D046824233,62_177
D046826442,1543_158
D046826442,1748_147
D046826442,2314_67
D046826442,2337_120
D046826442,580_31
D046826442,740_173
D046826442,964_60
D046829610,1610_54
D046829610,1614_154
D046829610,2258_33
D046829610,362_175
D046829610,676_24
D046831361,1031_124
D046831361,1257_158
D046831361,1949_156
D046831361,2046_19
D046831361,2333_141
D046831361,2425_87
D046831361,806_151
D046831361,809_153
D046831361,991_123
D046835239,1207_86
D046835239,1800_20
D046835239,1947_134
D046835239,2254_155
D046835239,2313_148
D046835239,399_48
D046835239,645_17
D046841094,1305_74
D046841094,1435_104
D046841094,1524_164
D046841094,1546_128
D046842817,115_89
D046842817,1290_86
D046842817,185_109
D046842817,1913_31
D046842817,2028_136
D046842817,2168_156
D046842817,806_94
D046842817,990_167
D046844064,1812_17
D046844064,2089_9
D046844064,2332_172
D046844064,233_34
D046844064,561_34
D046844064,587_72
D046844064,743_124
D046845832,1131_96
D046845832,2053_77
D046845832,2081_26
D046845832,2150_4
D046845832,436_30
D046845832,453_163
D046848574,1514_141
D046848574,1910_38
D046848574,2072_64
D046848574,2135_9
D046848574,2452_1
D046848574,339_99
D046848574,697_69
D046852809,1451_39
D046852809,1817_163
D046852809,1875_78
D046852809,2383_149
D046852809,2402_127
D046852809,390_79
D046856159,1037_137
D046856159,1078_94
D046856159,1095_43
D046856159,1367_134
D046856159,1904_23
D046856159,507_148
D046858863,109_178
D046858863,1987_42
D046858863,2216_158
D046858863,339_14
D046858894,1028_47
D046858894,1105_56
D046858894,1746_168
D046858894,292_136
D046858894,540_147
D046858894,591_1
D046858894,606_147
D046859020,1221_127
D046859020,1277_89
D046859020,1799_125
D046859020,337_118
D046859020,38_115
D046859020,830_171
D046859020,842_63
D046859211,1231_113
D046859211,1454_63
D046859211,1482_121
D046859211,1805_107
D046859211,1929_172
D046859211,2048_24
D046859211,2337_58
D046863119,1229_33
D046863119,1448_76
D046863119,1473_38
D046863119,1637_124
D046863119,2428_125
D046863119,594_86
D046863119,659_23
D046863492,1003_6
