D0735149,2059_14
D0735149,232_72
D0735149,2442_117
D0735149,62_61
D0735159,1274_186
D0735159,1379_176
D0735159,1647_169
D0735159,167_92
D0735159,1743_105
D0735159,1812_96
D0735159,2234_97
D0735159,245_57
D0735159,674_79
D073516279,134_112
D073516279,1471_18
D073516279,1848_186
D073516279,1908_85
D073516279,2310_59
D073516279,310_15
D073516279,348_173
D073516279,650_88
D073516279,984_27
D0735169,1239_69
D0735169,1243_176
D0735169,1265_65
D0735169,1387_54
D0735169,1754_45
D0735169,1759_173
D0735169,1772_149
D0735169,1898_180
D0735169,2371_150
D0735169,330_121
D0735169,671_2
D0735169,864_70
D073517597,1364_101
D073517597,1379_84
D073517597,2070_93
D073517597,697_36
D0735206,1013_13
D0735206,1585_127
D0735206,1648_44
D0735206,1824_128
D0735206,2001_6
D0735206,2085_64
D0735206,2343_28
D0735206,2455_9
D0735206,663_38
D073520993,1055_154
D073520993,1170_169
D073520993,1588_173
D073520993,1833_101
D073520993,1980_135
D073520993,2251_102
D073520993,251_81
D073520993,339_84
D073520993,439_78
D073520993,533_149
D073520993,722_8
D0735215,1714_79
D0735215,1850_11
D0735215,291_73
D073522034,1103_114
D073522034,1152_178
D073522034,1234_151
D073522034,1561_43
D073522034,2133_147
D073522034,2188_24
D073522034,2226_71
D073522034,2395_65
D073522034,381_71
D073522034,438_99
D073522034,569_18
D073522034,673_98
D0735223,1526_13
D0735223,1813_88
D0735223,359_158
D0735223,818_41
D0735223,869_47
D073522744,1069_57
D073522744,1078_51
D073522744,1184_21
D073522744,1482_136
D073522744,1586_47
D073522744,1734_104
D073522744,1782_121
D073522744,2413_104
D073522744,631_171
D073522744,777_105
D073524991,1231_122
D073524991,1468_56
D073524991,1894_21
D073524991,1896_165
D073524991,906_34
D073524991,922_141
D0735253,1846_119
D0735253,2399_139
D0735253,2455_178
D0735253,548_39
D0735253,774_169
D0735253,873_167
D0735253,958_107
D073525585,1046_116
D073525585,131_183
D073525585,289_46
D073525585,569_51
D073525585,647_16
D073525585,794_91
D073526254,1195_67
D073526254,132_41
D073526254,1522_161
D073526254,1696_122
D073526254,180_190
D073526254,1872_103
D073526254,1919_11
D073526254,2002_55
D073526254,2232_63
D073526254,2422_138
D073526254,420_60
D073526254,715_177
D073526254,907_150
D073526650,1807_70
D073526650,1867_148
D073526650,2207_136
D073527565,1495_143
D073527565,1913_189
D073527565,2381_85
D073527565,626_92
D073527565,948_88
D073528166,1042_40
D073528166,1809_177
D073528166,2042_163
D073528166,2100_79
D073528166,2268_93
D073528166,2324_137
D073528166,389_24
D073528166,406_72
D073528166,408_70
D073528166,593_142
D073528166,715_164
D073528166,931_9
D073529439,1145_72
D073529439,1879_96
D073529439,2036_105
D073529439,2300_48
D073529439,266_40
D073529439,475_126
D073529439,631_52
D073529439,639_166
D073529439,646_23
D073529439,71_83
D073529439,723_154
D073529439,726_10
D0735297,1813_81
D0735297,274_106
D0735297,361_151
D0735297,607_35
D0735297,643_153
D0735302,1267_154
D0735302,2277_162
D0735302,2380_123
