D0854443,685_92
D0854480,1008_129
D0854480,1031_89
D0854480,1043_58
D0854480,1245_145
D0854480,1827_7
D0854480,2222_109
D0854480,320_139
D0854480,354_105
D0854480,694_96
D085449015,1388_155
D085449015,2308_134
D085449015,3_143
D085449015,456_39
D0854522,207_177
D0854522,462_41
D0854522,781_185
D0854522,960_147
D0854522,97_146
D0854525,1033_97
D0854525,112_167
D0854525,1256_48
D0854525,1812_9
D0854525,2227_32
D0854525,2436_10
D0854525,271_186
D0854525,366_72
D0854525,377_182
D0854525,995_49
D0854548,1347_144
D0854548,2149_176
D0854548,2316_65
D0854548,2354_176
D0854548,2422_181
D0854551,1141_52
D0854551,1625_148
D0854551,218_110
D0854551,332_95
D0854551,39_168
D0854551,475_181
D0854551,820_55
D0854584,150_5
D0854584,1739_107
D0854584,1856_49
D0854584,2187_5
D0854584,2290_21
D0854584,2311_19
D0854584,751_10
D085458796,1588_88
D085458796,181_174
D085458796,2108_160
D085458796,307_92
D085458796,325_137
D085458796,445_52
D085458796,482_136
D085458796,762_34
D085458796,827_122
D085458819,1135_171
D085458819,1314_9
D085458819,1328_112
D085458819,1710_4
D085458819,1966_166
D085458819,2147_135
D085459540,1001_74
D085459540,1236_39
D085459540,1256_170
D085459540,1360_73
D085459540,2204_162
D085461079,2094_151
D085461079,2139_158
D085461079,823_15
D0854613,1127_119
D0854613,1548_64
D0854613,1578_66
D0854613,16_27
D0854613,1872_50
D0854613,2123_82
D0854613,2162_62
D0854613,2225_139
D0854613,290_101
D085462229,1265_127
D085462229,1603_157
D085462229,1621_7
D085462229,2130_0
D085462236,1326_15
D085462236,1401_52
D085462236,1632_67
D085462236,1787_169
D085462236,2113_51
D085462236,2340_30
D085462236,2389_9
D085462236,501_124
D085462236,671_123
D085462236,694_111
D085462236,826_170
D085462236,856_4
D085463158,1607_163
D085463158,1691_159
D085463158,1761_150
D085463158,1837_120
D085463158,2035_35
D085463158,979_63
D085464889,1062_43
D085464889,1346_105
D085464889,1460_116
D085464889,2146_19
D085464889,2146_62
D085464889,474_59
D085464889,785_7
D085464889,914_91
D0854657,1205_122
D0854657,2326_155
D0854657,2407_104
D0854657,587_150
D0854657,78_51
D0854657,821_51
D0854657,929_119
D0854660,1003_60
D0854660,1215_19
D0854660,1242_98
D0854660,1575_161
D0854660,2100_94
D0854660,2255_113
D0854660,2451_91
D0854660,381_41
D0854664,1719_134
D0854664,2159_71
D0854664,2433_109
D0854664,381_132
D0854664,951_117
D085466456,1016_185
D085466456,1034_2
D085466456,1047_10
D085466456,1263_31
D085466456,130_169
D085466456,176_28
D085466456,2361_39
D085466456,555_161
D085466555,1585_128
D085466555,1794_183
D085466555,2230_165
D085466555,2256_173
D085466555,2285_164
D085466555,544_99
D085466555,71_122
D085466555,943_114
D0854683,1309_145
D0854683,1628_48
D0854683,1669_89
D0854683,167_36
D0854683,1706_156
D0854683,1849_96
D0854683,1940_183
D0854683,1980_146
D085468528,1618_19
D085468528,1965_164
D085468528,2185_166
D085468528,2432_37
D085468528,326_14
D085469259,1116_105
D085469259,1464_57
D085469259,1482_9
D085469259,172_144
D085469259,1921_98
D085469259,2370_43
D085469259,2418_109
D085469259,268_161
D085469259,354_189
D085469259,418_1
D085469259,592_133
D085469259,846_124
D0854713,127_140
D0854713,1282_21
D0854713,1457_103
D0854713,148_89
D0854713,2224_162
D0854713,586_45
D0854713,748_69
D0854715,1223_23
D0854715,1349_105
D0854715,1437_51
D0854715,1514_117
D0854715,1735_71
D0854715,2250_139
D0854715,2329_167
D0854715,87_127
D0854715,919_15
D0854720,1085_144
D0854720,1183_0
D0854720,1448_64
D0854720,1671_174
D0854720,2021_169
D0854720,511_112
D0854720,771_49
D0854720,901_158
D0854720,962_179
D085472280,121_48
D085472280,1607_10
D085472280,1914_138
D085472280,209_186
D085472280,2197_141
D085472280,228_177
D085472280,2439_129
D085472280,306_6
D085472280,32_76
D085472280,374_146
D085472280,504_97
D085472280,779_65
D0854728,1154_181
D0854728,1475_162
D0854728,1588_131
D0854728,2141_123
D0854728,2205_84
D0854728,226_122
D0854728,437_34
D0854728,973_168
