D0864062,75_67
D086407083,1467_160
D086407083,212_17
D086407083,2351_157
D086407083,2463_42
D0864071,1168_99
D0864071,1588_33
D0864071,1944_121
D0864071,2396_62
D0864071,662_179
D0864071,711_100
D0864071,754_122
D0864071,790_49
D086407137,1600_68
D086407137,1626_160
D086407137,2421_128
D0864079,1050_36
D0864079,1058_13
D0864079,1267_17
D0864079,1269_102
D0864079,1532_59
D0864079,1707_13
D0864079,2115_116
D0864079,454_10
D0864079,638_13
D0864090,1527_108
D0864090,172_87
D0864090,1762_181
D0864090,1924_108
D0864090,249_81
D0864090,373_114
D0864090,472_172
D0864090,579_138
D0864090,852_11
D0864095,1225_108
D0864095,1446_160
D0864095,1466_99
D0864095,1616_142
D0864095,742_99
D0864116,1043_16
D0864116,1137_36
D0864116,118_15
D0864116,1318_20
D0864116,134_73
D0864116,1974_114
D0864116,2091_122
D0864116,2262_124
D0864116,983_118
D086412216,1750_105
D086412216,1866_28
D086412216,2303_143
D086412216,593_154
D086412216,737_83
D0864159,132_175
D0864159,1429_36
D0864159,1554_50
D0864159,2212_169
D0864159,2461_172
D0864159,698_168
D086421768,1600_121
D086421768,2221_150
D086421768,368_161
D086421768,395_138
D086421768,669_91
D086421768,814_37
D086421768,954_120
D0864219,1272_77
D0864219,1429_72
D0864219,1735_83
D0864219,1845_103
D0864219,1959_151
D0864219,1975_62
D0864219,2292_86
D0864219,471_34
D0864219,882_103
D086422093,1473_42
D086422093,1558_130
D086422093,2423_48
D086422093,841_5
D0864239,1443_165
D0864239,145_120
D0864239,1698_46
D0864239,1976_33
D0864239,2010_174
D0864239,2086_86
D0864239,31_56
D0864239,723_62
D0864239,864_15
D0864242,1094_141
D0864242,120_130
D0864242,1687_128
D0864242,1707_177
D0864242,189_131
D0864242,2161_179
D0864242,2271_50
D0864242,2382_69
D0864242,787_107
D0864244,1185_129
D0864244,1895_43
D0864244,2240_170
D0864244,2428_25
D0864244,2433_15
D0864244,2454_81
D0864244,312_57
D0864249,1665_29
D0864249,1700_177
D0864249,1702_119
D0864249,428_98
D0864249,873_172
D086425728,1304_130
D086425728,1431_85
D086425728,1693_49
D086425728,1775_74
D086425728,1780_67
D086425728,2048_25
D086425728,206_181
D086425728,303_10
D086425728,765_100
D086425728,784_142
D086425728,800_125
D086429375,1155_4
D086429375,1200_144
D086429375,120_154
D086429375,2065_149
D086429375,2347_120
D086429375,479_6
D086429375,796_8
D086429375,983_4
D086429375,994_97
D0864308,1003_46
D0864308,133_166
D0864308,145_168
D0864308,1899_173
D0864308,2086_48
D086430982,1274_123
D086430982,2105_157
D086430982,2418_171
D086430982,850_10
D086430982,96_23
D086431026,1411_139
D086431026,1616_24
D086431026,628_155
D086431026,733_3
D086431026,837_94
D086432771,1084_75
D086432771,1756_160
D086432771,2141_28
D086432771,2435_1
D086432771,284_85
D086432771,865_169
D086432771,909_169
D0864339,1578_138
D0864339,1762_28
D0864339,2063_61
D0864339,267_44
D0864339,2_97
D0864339,397_185
D0864339,870_31
D0864339,909_17
