D030761520,781_54
D030762107,175_136
D030762107,1844_64
D030762107,825_21
D030762749,1074_117
D030762749,108_175
D030762749,1615_72
D030762749,1638_116
D030762749,1749_182
D030762749,1895_36
D030762749,205_135
D030762749,2133_72
D030762749,2148_52
D030762749,388_108
D030762749,42_21
D030762749,708_91
D030762749,967_154
D030766778,122_187
D030766778,1873_20
D030766778,561_105
D030766778,596_168
D030773523,1086_157
D030773523,174_27
D030773523,2098_50
D030774278,1007_182
D030774278,2261_23
D030774278,2312_133
D030774278,2457_139
D030774278,812_62
D030775282,115_173
D030775282,1188_15
D030775282,1585_111
D030775282,200_182
D030775282,2156_57
D030775282,236_4
D030775282,452_162
D030775282,464_53
D030775282,630_98
D030780330,1361_66
D030780330,1645_46
D030780330,1780_120
D030780330,374_111
D030783522,1577_90
D030783522,2107_4
D030783522,2272_96
D030783522,2339_105
D030783522,2417_47
D030783522,691_90
D030783522,772_41
D030784116,1133_99
D030784116,2016_123
D030784116,2300_26
D030784116,2414_142
D030784116,916_121
D030784949,1608_179
D030784949,1705_40
D030784949,178_119
D030784949,191_168
D030784949,276_114
D030784949,316_142
D030784949,365_157
D030784949,844_144
D030784949,877_60
D030785724,1611_80
D030785724,1669_182
D030785724,198_51
D030785724,2002_165
D030785724,2056_66
D030785724,2056_69
D030785724,2224_99
D030785724,2448_146
D030785724,377_21
D030785724,577_181
D030785724,622_72
D030785724,727_9
D030785724,855_103
D030791367,101_187
D030791367,2040_40
D030791367,469_7
D030791367,833_120
D030791367,951_90
D030791367,998_97
D030792654,1268_97
D030792654,1325_124
D030792654,1646_184
D030792654,1709_63
D030792654,2113_17
D030795426,1028_163
D030795426,1594_167
D030795426,1956_167
D030795426,2032_178
D030795426,2187_135
D030795426,2296_137
D030795426,2462_20
D030795426,492_65
D030795426,497_64
D030795426,791_121
D030795426,807_44
D030803572,1008_30
D030803572,1182_31
D030803572,1614_184
D030803572,403_55
D030803572,885_45
D030807990,1004_127
D030807990,1843_55
D030807990,2428_26
D030807990,2438_126
D030807990,686_57
D030807990,696_47
D030812185,1301_106
D030812185,141_131
D030812185,145_166
D030812185,1627_26
D030812185,1854_76
D030812185,1983_31
D030812185,2279_185
D030812185,327_48
D030812185,567_140
D030812185,619_22
D030812185,621_3
D030812185,765_168
D030812185,89_48
D030812536,1520_179
D030812536,1713_169
D030812536,1829_81
D030812536,2078_145
D030812536,2116_139
D030813090,1019_52
D030813090,1127_94
D030813090,1783_43
D030813090,1994_52
D030813090,479_105
D030813090,860_57
D030813090,989_33
D030813267,1167_23
D030813267,1609_54
D030813267,1783_54
D030813267,2092_106
D030813267,2201_177
D030813267,2269_98
D030813267,2291_120
D030813267,316_106
D030813267,663_136
D030813267,984_5
D030827592,1444_168
D030827592,1740_44
D030827592,1934_154
D030827592,195_42
D030827592,2152_90
D030827592,2395_17
D030827592,473_17
D030827592,565_148
D030827592,652_174
D030827592,772_52
D030827592,831_128
D030827592,881_42
D030828230,1776_14
D030828230,1867_54
D030828230,1991_58
D030828230,1992_71
D030828230,2066_132
D030828230,319_95
D030828230,83_168
D030828636,1593_11
D030828636,1654_34
D030828636,1689_94
D030828636,2263_61
