D087011746,949_6
D087012408,1269_177
D087012408,1322_179
D087012408,1787_71
D087012408,1999_16
D087012408,2393_123
D087012408,594_63
D087012590,335_30
D087012590,580_87
D087012590,687_120
D087012804,1076_33
D087012804,1242_32
D087012804,1305_71
D087012804,1778_114
D087012804,79_124
D087012804,909_87
D0870145,1514_13
D0870145,1923_178
D0870145,1979_23
D0870145,2194_125
D0870145,2260_131
D0870145,917_75
D0870149,1044_31
D0870149,1719_103
D0870149,472_77
D0870153,1062_151
D0870153,1267_16
D0870153,1573_121
D0870153,1768_17
D0870153,1958_141
D0870153,2254_1
D0870153,2460_117
D0870153,2471_159
D0870153,372_59
D0870153,553_167
D0870153,73_141
D0870153,913_179
D0870153,997_174
D0870158,1370_114
D0870158,1541_12
D0870158,2445_30
D0870158,337_161
D0870158,726_68
D0870164,1198_123
D0870164,1331_27
D0870164,1560_87
D0870164,1697_168
D0870164,1866_74
D0870164,192_31
D0870164,235_144
D0870164,23_186
D0870164,355_157
D0870164,489_39
D0870164,623_10
D087016536,1026_74
D087016536,1179_27
D087016536,1670_154
D087016536,1748_161
D087016536,830_24
D087016994,123_55
D087016994,1438_170
D087016994,1593_63
D087016994,1600_133
D087016994,1781_95
D087016994,1787_79
D087016994,1866_129
D087016994,2190_116
D087016994,22_144
D087016994,2413_160
D087017373,1263_16
D087017373,245_73
D087017373,417_51
D087017410,1157_77
D087017410,1315_112
D087017410,344_92
D087017410,470_20
D087017410,669_61
D087017410,872_161
D087017649,1422_155
D087017649,1943_184
D087017649,1984_13
D087017649,401_120
D087017649,553_118
D087017649,829_176
D0870192,1028_153
D0870192,1495_112
D0870192,1678_71
D0870192,179_142
D0870192,2360_176
D0870192,261_62
D0870192,460_77
D0870192,565_34
D0870192,672_48
D0870216,1218_74
D0870216,1561_139
D0870216,1713_7
D0870216,182_144
D0870216,395_101
D087022650,1141_103
D087022650,2238_151
D087022650,2334_15
D087022650,2406_135
D087022650,340_53
D087023626,1141_166
D087023626,1542_31
D087023626,159_155
D087023626,191_138
D087023626,2187_9
D087023626,469_49
D087023626,536_72
D087023626,618_134
D087023626,687_123
D087023626,988_60
D087024104,122_139
D087024104,1709_75
D087024104,1904_38
D087024104,1912_47
D087024104,2293_137
D087024104,2335_2
D087024104,2340_9
D087024104,2369_50
D087024104,72_35
D087024104,768_0
D087024104,928_103
D0870256,1049_157
D0870256,1117_24
D0870256,1424_73
D0870256,1720_14
D0870256,1903_122
D0870256,2153_64
D0870256,2299_105
D0870256,550_62
D0870269,1596_55
D0870269,1665_92
D0870269,1722_8
D0870269,2331_186
D0870269,2433_62
D0870269,758_9
D0870269,776_92
D0870269,850_94
D087027679,1003_115
D087027679,1100_28
D087027679,146_131
D087027679,1671_167
D087027679,1768_5
D087027679,1828_119
D087027679,1861_79
D087027679,2084_151
D087027679,2210_96
D087027679,340_157
D087031607,1199_115
D087031607,1239_11
D087031607,1322_35
D087031607,1460_12
D087031607,1732_103
D087031607,1853_180
D087031607,1922_90
D087031607,752_33
D087032185,1243_114
D087032185,2376_45
D087032185,472_22
D0870347,1173_141
D0870347,1188_178
