D0893808,717_3
D0893825,1050_130
D0893825,1296_55
D0893825,1355_22
D0893825,1669_136
D0893825,1679_160
D0893825,1877_1
D0893825,1910_86
D0893825,2127_61
D0893825,2244_183
D0893825,232_180
D0893825,2385_130
D089382875,1056_11
D089382875,1162_61
D089382875,1262_89
D089382875,1287_17
D089382875,1586_6
D089382875,2321_106
D089382875,7_76
D0893856,1364_61
D0893856,1373_169
D0893856,1614_124
D0893856,1698_151
D0893856,2083_86
D0893856,498_101
D0893856,562_68
D0893856,883_137
D089386903,1015_45
D089386903,126_59
D089386903,1916_71
D089386903,1959_131
D089386903,1985_82
D0893898,266_33
D0893898,449_85
D0893898,481_51
D0893898,537_21
D0893898,826_62
D089390597,1243_91
D089390597,1439_4
D089390597,1752_93
D089390597,198_135
D089390597,1995_40
D089390597,2063_120
D089390597,2137_83
D089390597,2422_133
D089390597,414_29
D089390641,1044_30
D089390641,1471_19
D089390641,2137_125
D089390641,53_179
D089393932,1020_92
D089393932,1250_84
D089393932,1774_1
D089393932,2280_110
D089393932,607_131
D0893956,1055_66
D0893956,1382_110
D0893956,149_106
D0893956,1579_90
D0893956,1772_166
D0893956,2036_102
D0893956,2153_28
D0893956,669_167
D0893956,700_181
D0893961,2190_69
D0893961,295_27
D0893961,32_125
D0893961,650_63
D0893961,722_143
D0893961,72_145
D0893961,996_49
D089396339,1546_126
D089396339,1853_42
D089396339,2086_170
D089396339,2415_133
D089396339,392_142
D089396339,503_162
D089396339,962_173
D0893964,1423_56
D0893964,1509_78
D0893964,1535_173
D0893964,175_39
D0893964,1769_30
D0893964,2210_93
D0893964,2300_130
D0893964,23_6
D0893964,423_126
D0893964,443_102
D089397190,1034_33
D089397190,1352_108
D089397190,1486_113
D089397190,236_10
D089397190,25_158
D089397190,492_175
D089397190,716_157
D0893974,1255_72
D0893974,1855_100
D0893974,2027_106
D0893974,498_100
D0893974,588_127
D0893974,865_128
D0893974,930_124
D0893978,1121_187
D0893978,1194_66
D0893978,1292_52
D0893978,1450_18
D0893978,1528_4
D0893978,1902_30
D0893978,2071_82
D0893978,2402_81
D0893978,594_58
D0893978,621_23
D089398425,1764_21
D089398425,1795_83
D089398425,1810_58
D089398425,228_86
D089398425,589_39
D089398425,997_53
D089398968,1232_90
D089398968,1249_12
D089398968,190_21
D089398968,2132_153
D089398968,2220_63
D089398968,396_174
D0893999,1108_176
D0893999,2094_139
D0893999,317_69
D0893999,606_85
D0893999,757_47
D0893999,768_2
D0893999,80_109
D0893999,932_140
D0894030,1621_92
D0894030,1709_81
D0894030,2334_156
D0894030,641_164
D0894030,78_46
D089403938,1611_61
D089403938,2270_120
D089403938,2397_184
D089403938,248_64
D089403938,464_82
D089403938,532_130
D089403938,545_135
D089403938,63_115
D089403938,845_35
D089404195,1027_52
D089404195,1404_120
D089404195,1409_6
D089404195,154_56
D089404195,1623_94
D089404195,1908_15
D089404195,2468_173
D089404195,488_126
D089404195,548_154
D089404195,55_1
D089404195,56_60
D089404195,690_30
D089405369,1003_58
D089405369,1138_149
D089405369,1144_151
D089405369,1273_40
D089405369,1505_4
D089405369,1531_38
D089405369,15_86
D089405369,1782_145
D089405369,1912_27
D089405369,2450_59
D089405369,304_1
D089405369,468_145
D089405369,581_66
D089406298,1012_161
D089406298,1542_28
D089406298,1651_183
D089406298,1664_185
D089406298,170_100
D089406298,181_45
D089406298,2088_115
D089406298,2188_20
D089406298,240_90
D089406298,482_122
D089406298,684_127
D089406298,901_185
D0894069,1459_113
D0894069,1711_58
D0894069,1740_76
D0894069,1853_148
D0894069,1902_13
D0894069,21_69
D0894069,2407_166
D0894069,2450_86
D0894069,746_58
D089408605,106_106
D089408605,1120_130
D089408605,112_150
D089408605,1325_134
D089408605,2203_14
D089408605,292_100
D0894087,1067_34
D0894087,1365_131
D0894087,2048_7
D0894087,923_11
D0894087,93_142
D0894092,1484_44
D0894092,2179_74
D0894092,858_97
D0894092,906_85
D0894092,975_61
D089411520,1061_4
D089411520,2232_128
D089411520,2372_88
D089411520,391_84
D089411520,527_100
D089411520,595_71
D089411520,868_184
D089411810,1067_71
D089411810,1508_48
D089411810,1747_130
D089411810,2074_100
D089411810,2357_74
D089411810,406_30
D089411810,416_87
D089411810,443_146
D089411810,515_32
D089411810,537_99
D0894126,1171_48
D0894126,1690_1
D0894126,1931_156
D0894126,2054_115
D0894126,384_95
D0894126,408_140
D0894126,509_144
D0894126,539_21
D0894126,642_166
D0894126,73_78
D0894127,1235_95
D0894127,1613_101
D0894127,2089_113
D0894127,215_168
D0894127,311_46
D0894127,473_155
D0894127,872_163
D0894128,1096_141
D0894128,1546_31
D0894128,2032_180
D0894128,2321_66
D0894128,2400_74
D0894128,392_62
D0894128,609_137
D0894128,852_46
D089413043,1264_168
D089413043,1511_166
D089413043,1788_170
D089413043,428_151
D089413043,818_140
D0894137,1384_177
D0894137,1572_132
D0894137,1809_114
D0894137,1845_130
D0894137,2304_108
D0894137,2396_154
D0894137,2408_13
D0894137,408_58
D0894137,633_145
D0894145,1318_146
D0894145,1445_53
D0894145,1605_104
D0894145,1729_154
D0894145,1796_183
D0894149,1125_148
D0894149,1580_159
D0894149,1623_83
D0894149,2006_21
D0894149,2135_24
D0894149,2371_168
D0894149,866_175
D0894149,878_79
D0894159,1203_30
D0894159,1465_6
D0894159,2159_118
D0894159,225_163
D0894159,678_141
D089417058,1073_113
D089417058,1818_33
D089417058,1820_39
D089417058,1911_118
D089417058,2310_53
D089417058,2392_60
D089417058,2461_26
D0894184,1001_136
D0894184,1641_183
D0894184,1872_121
D0894184,1909_77
D0894184,1976_93
D0894184,2364_126
D0894184,2395_162
D089420553,1474_145
D089420553,1651_14
D089420553,1927_127
D089420553,43_114
D089420553,550_65
D089420553,604_40
D089420553,606_164
D089420553,926_50
D089420614,101_51
D089420614,1512_48
D089420614,1604_116
D089420614,2368_37
D089421017,1009_189
D089421017,20_33
D089421017,2205_180
D089421017,2439_125
D089421017,294_116
D089421017,312_102
D089421017,406_166
D089421017,421_57
D089421017,493_48
D089421017,522_21
D089421017,64_124
D089421017,676_34
D089421017,955_71
D0894220,1374_92
D0894220,1381_45
D0894220,1462_60
D0894220,1464_171
D0894220,2297_2
D0894220,2398_109
D0894220,397_0
D0894220,731_75
D0894220,798_59
D0894220,96_70
D0894246,1167_161
D0894246,1309_98
D0894246,2145_0
D0894246,2206_181
D0894246,2454_103
D0894246,546_120
D0894246,675_149
D0894255,1436_155
D0894255,1812_62
D0894255,2275_136
D0894255,2428_159
D0894255,275_175
