D0631131,84_10
D0631136,1132_105
D0631136,1256_65
D0631136,1434_12
D0631136,2176_104
D0631136,287_53
D0631142,1099_130
D0631142,1136_56
D0631142,1837_20
D0631142,2007_116
D0631142,2133_79
D0631142,2234_181
D0631142,643_148
D0631142,90_103
D063115604,1083_40
D063115604,1303_105
D063115604,2037_9
D063115604,2337_183
D063115604,2453_108
D063115604,803_125
D063115604,96_42
D063116946,1015_104
D063116946,1307_183
D063116946,1476_66
D063116946,2273_143
D063116946,442_26
D063116946,728_29
D063116946,876_81
D063116946,987_13
D063116946,990_21
D0631185,1187_100
D0631185,1309_20
D0631185,1445_28
D0631185,178_75
D0631185,589_12
D063118926,1203_54
D063118926,1233_28
D063118926,1407_43
D063118926,1864_168
D063118926,332_27
D063118926,59_105
D063118926,678_184
D063119602,1149_148
D063119602,1248_134
D063119602,1405_98
D063119602,1512_55
D063119602,2218_82
D063119602,265_174
D063119602,311_27
D063119602,472_25
D063119602,4_129
D063119602,645_3
D0631218,132_26
D0631218,1377_94
D0631218,1552_67
D0631218,1739_35
D0631218,986_89
D0631232,1006_70
D0631232,1931_117
D0631232,2187_178
D0631232,680_166
D0631232,77_56
D063124767,1465_146
D063124767,2222_121
D063124767,2472_105
D063124767,345_37
D063124767,617_0
D063124767,933_63
D063126068,1075_99
D063126068,1432_35
D063126068,2067_186
D063126068,246_141
D063126068,99_83
D0631271,1075_169
D0631271,152_52
D0631271,1808_48
D0631271,1948_74
D0631271,2366_57
D0631271,546_136
D0631271,547_152
D0631271,602_143
D0631271,75_103
D063128086,2150_62
D063128086,2180_88
D063128086,2319_76
D063128086,873_160
D063128086,946_150
D0631286,1053_102
D0631286,1178_29
D0631286,1682_122
D0631286,2027_181
D0631286,2371_63
D0631286,2411_88
D0631286,521_99
D0631295,146_14
D0631295,1620_17
D0631295,1689_143
D0631295,1879_56
D0631295,2191_83
D0631295,2235_31
D0631295,2408_176
D0631295,2429_139
D0631307,1118_150
D0631307,1363_90
D0631307,2405_48
D0631307,870_104
D0631307,995_0
D0631311,1096_181
D0631311,1148_16
D0631311,1961_108
D0631311,1992_141
D0631311,2028_124
D0631311,2297_33
D0631311,733_95
D0631311,865_50
D0631311,976_140
D0631337,1001_9
D0631337,1778_3
D0631337,2088_93
D0631337,2404_65
D0631337,278_154
D0631337,661_75
D0631337,757_7
D063135497,1023_114
D063135497,1289_78
D063135497,130_36
D063135497,1778_72
D063135497,2156_93
D063135497,352_83
D063135497,729_103
D063138511,1001_107
D063138511,1071_33
D063138511,1224_70
D063138511,1278_184
D063138511,1364_135
D063138511,140_128
D063138511,1455_139
D063138511,1730_101
D063138511,1769_23
D063138511,200_50
D063138511,2364_106
D063138511,2407_33
D063138955,1639_53
D063138955,2175_118
D063138955,2274_151
D063138955,2289_164
D063138955,2381_70
D063138955,2466_94
D063138955,344_23
D063139105,1028_38
D063139105,1586_107
D063139105,1604_135
D063139105,2307_130
D063139105,666_114
D0631393,1063_40
D0631393,117_1
D0631393,1249_162
D0631393,1287_89
D0631393,149_111
D0631393,1917_2
D0631393,532_114
D0631415,2099_86
D0631415,2208_91
D0631415,266_98
D0631415,802_119
D0631415,886_81
D0631423,1062_1
D0631423,1166_131
D0631423,1322_145
D0631423,1503_96
D0631423,1942_21
D0631423,438_47
D0631423,507_64
D0631423,610_120
D0631423,660_153
D0631434,1251_171
D0631434,1282_139
D0631434,344_113
D0631434,895_76
D0631434,944_93
D0631436,1268_122
D0631436,1343_141
D0631436,1432_114
D0631436,1499_24
D0631436,16_116
D0631436,1719_99
D0631436,2239_105
D0631436,2298_120
D0631436,50_184
D0631436,830_52
D0631438,105_20
D0631438,132_153
D0631438,184_130
D0631438,2004_18
D0631438,2020_93
D0631438,217_67
D0631438,378_129
D0631438,613_127
D0631442,269_134
D0631442,575_69
D0631442,808_156
D0631458,1396_21
D0631458,2014_17
D0631458,2134_75
D0631458,2183_39
D0631458,2283_72
D0631458,517_60
D0631458,914_170
D0631458,986_22
D0631460,1232_1
D0631460,1734_81
D0631460,1779_185
D0631460,2231_24
D0631460,959_129
D0631465,1084_168
D0631465,1261_142
D0631465,1330_149
D0631465,1482_150
D0631465,1493_19
D0631465,1576_16
D0631465,373_50
D0631465,545_152
D0631465,955_181
D063147018,103_125
D063147018,1062_20
D063147018,1253_117
D063147018,1423_118
D063147018,2075_61
D063147018,2081_130
D063147018,2137_82
D063147018,219_91
D063147018,426_19
D063147018,465_147
D063147117,1116_94
D063147117,1825_46
D063147117,2293_108
D063147117,283_79
D063147117,592_52
D063152395,1461_118
D063152395,1485_66
D063152395,1583_21
D063152395,1691_112
D063152395,2235_105
D063152395,2361_123
D063152395,867_142
D0631539,1017_115
D0631539,105_133
D0631539,1994_35
D0631539,2397_138
D0631539,2399_149
D0631539,326_149
D0631539,375_14
D0631539,571_117
D0631554,1141_143
D0631554,1237_135
D0631554,1252_14
D0631554,1468_119
D0631554,1519_149
D0631554,1530_128
D0631554,1640_172
D0631554,1745_114
D0631554,1860_181
D0631554,2472_148
D0631554,645_31
D0631554,713_97
D0631554,783_96
D063156676,1427_89
D063156676,1664_139
D063156676,1903_32
D063156676,1977_22
D063156676,544_113
D063156676,805_20
D0631585,1381_64
D0631585,1855_109
D0631585,2135_74
D0631585,2268_52
D0631585,2279_37
D0631585,2470_91
D0631585,501_108
D0631585,696_133
D0631590,1323_137
D0631590,1666_114
D0631590,1812_27
D0631590,1818_68
D0631590,2049_25
D0631590,2109_36
D0631590,2208_108
D0631590,318_72
D0631590,519_8
D0631590,5_124
D0631590,771_26
D0631590,987_152
D063159172,1138_65
D063159172,1612_117
D063159172,1848_30
D063159172,230_73
D063159189,1597_31
D063159189,173_58
D063159189,2312_88
D063159189,2373_57
D063159189,54_44
D063159189,748_11
D0631614,1010_23
D0631614,1619_3
D0631614,170_178
D0631614,1841_93
D0631614,1986_106
D0631614,550_1
D0631614,769_132
D0631614,940_148
D0631624,1096_121
D0631624,511_111
D0631624,519_26
D0631628,1302_63
D0631628,1417_111
D0631628,1692_37
D0631628,1726_88
D0631628,200_28
D0631628,2150_145
D0631628,895_111
D063165029,104_149
D063165029,1278_144
D063165029,660_70
D063165029,954_128
