D005076352,879_1
D005076819,1110_156
D005076819,128_15
D005076819,1582_177
D005076819,1610_30
D005076819,1806_49
D005076819,1894_142
D005083022,100_170
D005083022,1309_110
D005083022,1338_37
D005083022,1711_73
D005083022,182_6
D005083022,200_168
D005083022,2264_121
D005083022,310_5
D005083022,31_51
D005083022,361_31
D005083022,571_29
D005083022,606_136
D005083022,895_14
D005088638,1971_143
D005088638,1995_167
D005088638,2035_118
D005088638,693_126
D005088638,883_53
D005090013,1348_122
D005090013,1381_109
D005090013,1509_25
D005090013,1979_148
D005090013,2043_163
D005090013,921_87
D005090211,1075_50
D005090211,1161_94
D005090211,262_166
D005090211,274_82
D005090211,463_137
D005090211,969_95
D005093144,1017_6
D005093144,1032_176
D005093144,1167_99
D005093144,1181_133
D005093144,155_138
D005093144,1711_89
D005093144,499_57
D005093144,503_160
D005093144,737_175
D005096572,1113_176
D005096572,112_9
D005096572,1579_93
D005096572,1840_97
D005096572,51_120
D005099016,1123_83
D005099016,1145_55
D005099016,1268_151
D005099016,1620_183
D005099016,2314_89
D005099016,2423_45
D005099016,444_91
D005112289,1316_183
D005112289,1520_87
D005112289,1912_82
D005112289,19_117
D005112289,20_43
D005112289,2263_21
D005112289,2377_163
D005112289,427_151
D005112289,508_42
D005112289,756_4
D005113712,1538_3
D005113712,2074_144
D005113712,30_182
D005113712,607_62
D005114900,1307_55
D005114900,1540_16
D005114900,1751_9
D005114900,2014_19
D005114900,2141_86
D005114900,676_146
D005114900,686_87
D005116720,1692_128
D005116720,1780_128
D005116720,51_102
D005118274,1061_145
D005118274,1126_37
D005118274,1246_179
D005118274,1515_40
D005118274,1963_43
D005118274,2323_47
D005118274,2324_18
D005120079,1438_74
D005120079,1574_148
D005120079,2471_106
D005120079,656_32
D005120338,1274_12
D005120338,1745_75
D005120338,1745_85
D005120338,1880_34
D005120338,2139_117
D005120338,2215_66
D005120338,2273_140
D005120338,475_128
D005120338,789_180
D005120338,827_95
D005123322,1184_66
D005123322,1253_20
D005123322,1351_143
D005123322,1624_15
D005123322,2166_115
D005123575,1084_71
D005123575,1410_164
D005123575,1639_4
D005123575,1728_134
D005123575,1900_69
D005123575,210_34
D005123575,2215_143
D005125609,1423_32
D005125609,1424_63
D005125609,2252_111
D005125609,2427_120
D005125609,390_167
D005126842,1707_159
D005126842,1741_66
D005126842,2187_42
D005126842,2359_156
D005128174,1385_96
D005128174,2385_111
D005128174,2454_149
D005128174,599_111
D005128174,978_45
D005128754,1107_131
D005128754,1350_18
D005128754,2116_188
D005128754,322_172
D005128754,533_18
D005128754,716_173
D005131662,121_22
D005131662,1677_181
D005131662,333_177
D005131662,467_172
D005131662,571_170
D005131662,726_116
D005134458,15_130
D005134458,2084_166
D005134458,2282_27
D005134458,305_170
D005134458,468_152
D005134458,615_126
D005134458,662_117
D005134458,94_159
D005134458,968_29
D005136148,1004_69
D005136148,118_0
D005136148,1439_76
D005136148,1479_19
D005136148,1980_5
D005136148,2027_117
D005136148,2199_139
D005136148,2202_5
D005136148,2432_110
D005136148,399_134
D005136148,407_63
D005136148,503_61
D005136148,757_167
D005136926,1028_39
D005136926,1233_94
D005136926,1545_62
D005136926,1618_95
D005136926,1795_90
D005136926,1846_43
D005136926,261_117
D005136926,711_161
D005136926,76_73
D005139552,2252_77
