D0893275,967_130
D089328514,1065_105
D089328514,1065_33
D089328514,1224_74
D089328514,1286_65
D089328514,2408_120
D089328514,398_59
D089328514,898_140
D0893286,1387_69
D0893286,1477_96
D0893286,2151_153
D0893286,2187_132
D0893286,451_88
D0893286,59_152
D0893288,1042_134
D0893288,1207_185
D0893288,1337_13
D0893288,1401_173
D0893288,2044_183
D0893288,40_109
D0893288,442_142
D0893288,530_8
D0893288,970_80
D089329184,1171_150
D089329184,1504_113
D089329184,1611_146
D089329184,2474_143
D089329184,27_122
D089329184,768_25
D089329184,9_146
D089329863,1429_130
D089329863,1432_74
D089329863,1620_154
D089329863,1810_145
D089329863,547_153
D089329863,652_18
D089329863,796_181
D0893327,1136_71
D0893327,1251_32
D0893327,1261_65
D0893327,1342_138
D0893327,1551_2
D0893327,208_181
D0893327,2190_96
D0893327,692_62
D0893327,84_7
D0893346,1031_4
D0893346,1204_167
D0893346,1414_121
D0893346,1454_102
D0893346,1811_108
D0893346,1850_57
D0893346,1922_143
D0893346,2044_179
D0893346,2177_37
D0893346,2336_160
D0893346,799_132
D0893346,925_11
D0893346,966_174
D0893353,1091_69
D0893353,576_161
D0893353,826_59
D0893353,90_34
D0893353,9_180
D089337158,1175_81
D089337158,238_72
D089337158,382_154
D089337158,544_154
D089337158,735_96
D089337158,90_153
D0893395,1455_58
D0893395,1677_91
D0893395,1730_48
D0893395,2157_13
D0893395,2256_5
D089339725,1151_109
D089339725,1985_27
D089339725,283_173
D089339725,633_31
D0893401,1277_27
D0893401,1700_32
D0893401,186_59
D0893401,2120_172
D0893401,2179_134
D0893401,780_67
D0893401,832_20
D0893427,1511_56
D0893427,1549_8
D0893427,1612_131
D0893427,1614_25
D0893427,1820_176
D0893427,297_18
D0893427,610_138
D0893427,707_41
D0893427,743_8
D0893433,1754_174
D0893433,2013_48
D0893433,312_6
D089344965,1203_123
D089344965,1308_72
D089344965,1652_90
D089344965,1741_89
D089344965,1978_6
D089344965,2050_143
D089344965,2396_107
D089344965,641_31
D089346358,1213_53
D089346358,148_13
D089346358,1571_85
D089346358,1656_129
D089346358,1727_6
D089346358,1765_188
D089346358,1935_56
D089346358,400_36
D089346358,752_133
D0893464,1670_0
D0893464,2205_151
D0893464,503_131
D0893467,1443_66
D0893467,1530_91
D0893467,1630_95
D0893467,1997_54
D0893467,2137_16
D0893467,2417_162
D0893467,2417_92
D0893467,2433_166
D0893467,848_164
D089347508,1057_120
D089347508,1440_110
D089347508,2239_111
D089347508,2393_175
D089347508,2447_185
D089347508,495_92
D089347508,712_60
D0893479,1106_3
D0893479,1222_111
D0893479,1281_170
D0893479,2055_89
D0893479,281_76
D089349311,1318_4
D089349311,1955_86
D089349311,224_55
D0893495,1004_56
D0893495,1142_42
D0893495,1244_41
D0893495,1606_120
D0893495,1737_143
D0893495,1972_2
D0893495,2015_92
D0893495,2223_72
D0893495,686_15
D089352205,1684_135
D089352205,1701_83
D089352205,2329_142
D089352205,499_9
D089352205,976_90
D0893539,1131_146
D0893539,1449_165
D0893539,171_86
D0893539,1725_15
D0893539,2096_32
D0893539,2333_17
D0893539,415_127
D0893539,889_61
D0893544,1326_180
D0893544,187_159
D0893544,2465_126
D0893544,492_95
D0893544,519_28
D0893544,618_46
D0893544,987_48
D0893556,108_91
D0893556,1265_134
D0893556,1274_146
D0893556,189_45
D0893556,481_170
D089356159,1038_185
D089356159,1665_192
D089356159,1857_66
D089356159,2123_74
D0893567,1175_103
D0893567,165_184
D0893567,1937_122
D0893567,2006_154
D0893567,2402_111
D0893567,318_122
D0893567,826_179
D089358450,1540_48
D089358450,2226_33
D089358450,2306_159
D089358450,529_50
D089358450,557_87
D089358450,861_45
D089359136,1447_174
D089359136,1867_183
D089359136,1882_30
D089359136,2449_86
D089359136,709_165
D089359136,744_48
D089359136,765_181
D0893595,1122_182
D0893595,1991_123
D0893595,791_47
D089359648,131_52
D089359648,1691_166
D089359648,1796_60
D089359648,1978_84
D089359648,2393_151
D089359648,711_27
D089362334,1648_10
D089362334,2374_18
D089362334,297_59
D0893625,1401_138
D0893625,1407_156
D0893625,1570_176
D0893625,1823_66
D0893625,2158_87
D0893625,2264_1
D0893625,254_17
D0893625,33_38
D0893625,663_83
D0893625,916_50
D0893650,1015_151
D0893650,1185_128
D0893650,1232_141
D0893650,1554_107
D0893650,1860_152
D0893650,223_119
D0893650,2281_111
D0893650,2311_3
D0893650,2389_96
D0893650,451_172
D0893650,812_174
D0893650,961_5
D089365816,1038_143
D089365816,13_49
D089365816,1526_84
D089365816,1746_166
D089365816,2330_178
D089365816,2339_100
D089365816,2361_35
D089365816,839_5
D089365816,917_177
D089365816,918_9
D0893660,1292_88
D0893660,1562_166
D0893660,1790_20
D0893663,1367_32
D0893663,1615_70
D0893663,2153_149
D0893663,2328_91
D0893663,646_95
D0893663,767_137
D0893663,922_148
D0893669,1037_40
D0893669,1067_115
D0893669,1911_63
D0893669,203_66
D0893669,2128_44
D0893669,2203_16
D0893669,283_62
D0893669,307_132
D0893673,1385_48
D0893673,1878_9
D0893673,2018_107
D0893673,2161_120
D0893673,2215_43
D0893673,2396_142
D0893673,57_177
D0893673,585_86
D0893673,610_2
D0893673,667_107
D0893673,773_19
D0893673,828_137
D0893673,928_40
D089367582,1380_74
D089367582,1571_28
D089367582,1644_103
D089367582,2005_8
D089367582,2345_178
D089367582,468_110
D089367582,653_46
D089367780,1062_76
D089367780,1214_23
D089367780,1296_5
D089367780,1634_89
D089367780,2191_22
D089367780,2341_24
D089367780,709_124
D089367780,986_38
D089368770,1011_147
D089368770,1035_126
D089368770,1147_59
D089368770,1402_124
D089368770,19_108
D089368770,2297_3
D089368770,2345_107
D089368770,2429_116
D089368770,281_168
D089368770,497_144
D089368770,54_88
D089368770,707_122
D089368770,780_5
D0893695,1061_5
D0893695,122_132
D0893695,23_101
D0893695,441_120
D0893695,512_17
D089371718,1871_166
D089371718,2363_49
D089371718,303_107
D089371718,347_147
D089371718,417_131
D089371718,723_109
D089371718,741_123
D089371718,837_10
D089373019,1066_124
D089373019,1095_82
D089373019,114_11
D089373019,1168_115
D089373019,1567_7
D089373019,1797_124
D089373019,590_69
D089373019,749_39
D0893790,1623_154
D0893790,2164_28
D0893790,2252_115
D0893790,363_184
D0893790,800_60
D089380062,1357_70
D089380062,1521_91
D089380062,1608_67
D089380062,1981_156
D089380062,2036_180
D089380062,2138_111
D089380062,379_179
D089380062,867_99
D0893808,1073_91
D0893808,1392_160
