D053637819,944_105
D053639998,1096_76
D053639998,1752_97
D053639998,2051_94
D053639998,2139_25
D053639998,2358_147
D053639998,242_133
D053639998,308_114
D053639998,421_39
D053639998,461_74
D053639998,724_95
D053639998,776_107
D0536432,155_3
D0536432,1629_182
D0536432,1808_30
D0536432,194_150
D0536432,2198_2
D0536432,260_48
D0536432,265_116
D0536432,954_161
D053646392,1232_49
D053646392,1491_169
D053646392,2009_4
D053646392,2088_145
D053646392,294_22
D053646392,589_10
D053646392,733_168
D053646392,94_45
D053648105,1231_163
D053648105,2080_186
D053648105,574_152
D053648105,7_114
D053648105,978_115
D0536483,1073_36
D0536483,1673_150
D0536483,1711_82
D0536483,1718_17
D0536483,2004_60
D0536483,262_116
D0536483,477_112
D0536483,692_171
D053648471,1192_96
D053648471,1266_184
D053648471,1450_10
D053648471,1677_153
D053648471,1760_13
D053648471,2229_18
D053648471,231_62
D053648471,2392_156
D053648471,336_57
D053648471,380_113
D053648471,793_95
D053648471,994_33
D053652232,1316_125
D053652232,1585_153
D053652232,658_165
D053652287,1181_85
D053652287,123_114
D053652287,1300_137
D053652287,1430_160
D053652287,1444_19
D053652287,1458_67
D053652287,1707_46
D053652287,170_62
D053652287,1752_74
D053652287,1946_168
D053652287,2227_155
D053652287,2243_49
D053652287,225_105
D0536543,1005_40
D0536543,1177_93
D0536543,1695_154
D0536543,1814_125
D0536543,1920_155
D0536543,1938_163
D0536543,2119_41
D0536543,2154_9
D0536543,669_158
D0536548,1164_2
D0536548,1506_157
D0536548,1918_13
D0536548,2247_12
D0536548,281_103
D0536548,375_21
D0536548,55_150
D0536548,668_111
D053657572,1029_60
D053657572,1417_156
D053657572,1700_38
D053657572,30_57
D053657572,884_80
D053657572,922_129
D0536581,1593_149
D0536581,1770_108
D0536581,1971_23
D0536581,2054_1
D0536581,2168_174
D0536581,2257_95
D0536581,2334_132
D0536581,613_5
D0536581,721_47
D053658654,1675_4
D053658654,2062_106
D053658654,2132_168
D053658654,2266_58
D053658654,2287_158
D053658654,242_69
D053658654,278_25
D0536611,1544_140
D0536611,1896_85
D0536611,24_15
D0536611,277_118
D0536611,520_71
D0536623,1109_103
D0536623,1771_76
D0536623,2198_152
D0536623,302_9
D0536623,458_98
D0536623,572_126
D0536623,770_61
D0536623,784_0
D0536623,86_66
D0536652,1091_159
D0536652,1446_28
D0536652,1480_43
D0536652,1519_125
D0536652,180_105
D0536652,2231_126
D0536652,894_2
D0536661,1075_60
D0536661,1279_154
D0536661,1388_169
D0536661,369_40
D0536661,576_152
D0536677,1101_96
D0536677,1117_141
D0536677,1195_9
D0536677,1406_133
D0536677,1584_90
D0536677,1671_185
D0536677,1900_170
D0536677,2038_36
D0536677,743_38
D0536677,90_115
D0536677,986_20
D053667731,1301_84
D053667731,1507_170
D053667731,1906_167
D053667731,2413_63
D053667731,980_16
D0536693,1022_125
D0536693,1249_41
D0536693,1496_11
D0536693,2069_12
D0536693,2268_113
D0536693,284_48
D0536693,945_108
D0536693,94_179
D0536693,977_168
D0536705,1332_127
D0536705,1562_62
D0536705,1628_56
D0536705,1756_105
D0536705,175_73
D0536705,2079_82
D0536705,2472_90
D0536705,488_26
D0536705,757_31
D0536712,1378_134
D0536712,1643_94
D0536712,1915_47
D0536712,1920_147
D0536712,2046_142
D0536712,2231_10
D0536712,2255_110
D0536712,423_102
D0536712,894_123
D0536712,985_20
D0536720,1075_32
D0536720,143_123
D0536720,2036_148
D0536720,240_34
D0536720,2425_160
D0536720,2469_82
D0536720,658_82
D0536720,728_48
D0536720,992_46
D0536753,120_165
D0536753,1725_4
D0536753,1818_78
D0536753,2078_151
D0536753,2208_40
D0536753,2214_6
D0536753,2402_22
D0536753,728_109
D0536756,1015_24
D0536756,1021_60
D0536756,1780_75
D0536756,1997_108
D0536756,314_96
D0536756,358_96
D0536756,670_51
D053675989,1395_169
D053675989,1851_143
D053675989,2118_170
D053675989,2437_153
D0536765,1248_98
D0536765,1258_24
D0536765,1274_133
D0536765,1372_58
D0536765,179_147
D0536765,2239_136
D0536765,327_116
D0536765,429_52
D0536765,464_177
D0536765,55_70
D0536765,682_49
D0536765,821_172
D0536765,865_150
D0536794,1827_4
D0536794,504_90
D0536794,5_112
D0536794,612_95
D0536794,814_124
D053679895,1493_27
D053679895,156_12
D053679895,1573_147
D053679895,1777_10
D053679895,1958_178
D053679895,1969_26
D053679895,196_30
D053679895,2265_87
D053679895,641_53
D053679895,897_2
D0536803,1830_159
D0536803,1918_54
D0536803,2104_80
D0536803,2474_178
D0536803,295_173
D0536803,371_141
D0536803,452_179
D0536803,910_34
D0536805,1085_20
D0536805,1280_147
D0536805,1751_120
D0536805,2132_134
D0536805,2149_93
D0536805,2185_29
D0536805,61_11
D0536805,681_117
D0536805,696_185
D0536810,1103_42
D0536810,267_122
D0536810,904_148
D053682604,2178_182
D053682604,301_118
D053682604,399_50
D053682604,551_145
D053682604,770_135
D053682604,792_70
D053683991,1301_153
D053683991,176_96
D053683991,2383_172
D053683991,369_181
D053683991,393_48
D053683991,58_49
D053683991,848_112
D0536844,1257_40
D0536844,1700_159
D0536844,1802_97
D0536844,2173_116
D0536844,2247_69
D0536844,2298_69
D0536844,454_180
D0536844,589_133
D0536844,799_15
D053684981,1271_162
D053684981,130_2
D053684981,199_141
D053684981,2365_161
D053684981,632_30
D053684981,705_114
D053685254,1037_1
D053685254,1269_37
D053685254,1491_98
D053685254,1641_42
D053685254,1807_54
D053685254,251_153
D053685254,278_164
D053685254,484_103
D053686725,1311_85
D053686725,1373_99
D053686725,1621_141
D053686725,1976_163
D053686725,2078_36
D053686725,321_125
D053686725,387_21
D053686725,576_4
D053686725,782_95
D053687036,1284_144
D053687036,1585_118
D053687036,182_130
D053687036,1902_151
D053687036,2256_2
D053687036,438_34
D0536878,1865_151
D0536878,1924_185
D0536878,339_94
D0536878,716_11
D0536878,818_14
D053689023,1697_164
D053689023,183_158
D053689023,1980_145
D053689023,2133_115
D053689023,621_62
D053689023,671_80
D0536926,2116_157
D0536926,276_173
D0536926,314_126
D0536926,560_45
D0536926,738_139
D0536926,865_176
D0536926,980_123
D053693310,1292_42
D053693310,1903_144
D053693310,1913_184
D053693310,2130_183
D053693310,2264_83
D053693310,930_69
D053693846,1357_95
D053693846,1442_32
D053693846,1549_61
D053693846,1841_32
D053693846,1918_31
D053693846,2234_184
D053693846,834_121
D053694300,1023_161
D053694300,1027_158
D053694300,1497_0
D053694300,1580_121
D053694300,1959_138
D053694300,2259_145
D053694300,2333_180
D053694300,2451_109
