D030525719,912_67
D030531031,141_83
D030531031,511_148
D030531031,793_143
D030532106,1324_184
D030532106,1408_22
D030532106,1565_35
D030532106,2358_50
D030532106,998_2
D030533639,1014_157
D030533639,144_52
D030533639,1542_171
D030533639,2052_30
D030533639,2195_15
D030533639,2212_14
D030533639,641_149
D030533639,870_147
D030533639,895_179
D030533653,1562_47
D030533653,1584_135
D030533653,1820_158
D030533653,2189_172
D030533653,2343_149
D030533653,2435_165
D030533653,418_182
D030533653,594_151
D030533653,721_142
D030533653,946_83
D030537910,1175_57
D030537910,1178_183
D030537910,1421_123
D030537910,1727_101
D030537910,1768_80
D030537910,187_184
D030537910,2228_127
D030537910,618_129
D030539051,1310_172
D030539051,1839_74
D030539051,1880_50
D030539051,343_56
D030539051,870_14
D030540309,1007_169
D030540309,1446_40
D030540309,1739_117
D030540309,1745_121
D030540309,1753_39
D030540309,2144_181
D030540309,2408_82
D030540309,420_16
D030540309,433_121
D030540309,723_120
D030540309,727_156
D030541870,107_1
D030541870,1672_6
D030541870,1801_9
D030541870,573_176
D030541870,821_50
D030545373,1527_178
D030545373,1578_72
D030545373,1586_12
D030545373,1596_141
D030545373,1812_55
D030545373,1958_129
D030545373,2393_28
D030545373,2413_142
D030545373,547_17
D030546974,1524_125
D030546974,1851_57
D030546974,20_40
D030546974,337_20
D030546974,499_1
D030546974,638_51
D030548602,1025_143
D030548602,1826_72
D030548602,2050_144
D030548602,68_130
D030557741,1646_0
D030557741,293_11
D030557741,32_50
D030557741,367_131
D030557741,409_96
D030557741,601_3
D030558212,1069_83
D030558212,1106_27
D030558212,1572_67
D030558212,1684_103
D030558212,1933_184
D030558212,2179_63
D030558212,354_28
D030558212,672_10
D030560475,1232_152
D030560475,1635_121
D030560475,2054_170
D030560475,2221_57
D030560475,2301_181
D030560475,2341_56
D030560475,2387_35
D030560475,582_60
D030560475,659_148
D030560475,772_65
D030560475,782_71
D030561106,1286_81
D030561106,1559_95
D030561106,1644_75
D030561106,1650_25
D030561106,2118_36
D030561106,459_98
D030561106,554_44
D030561106,755_169
D030561106,783_5
D030563957,1118_130
D030563957,1358_107
D030563957,1859_6
D030563957,296_54
D030563957,343_72
D030563957,355_110
D030563957,744_120
D030563957,94_118
D030564473,1010_11
D030564473,106_162
D030564473,1117_153
D030564473,147_180
D030564473,2218_136
D030564473,2341_27
D030564473,378_109
D030564473,533_5
D030564473,727_175
D030566552,1357_164
D030566552,1459_25
D030566552,1462_79
D030566552,1482_120
D030566552,1757_50
D030566552,2243_4
D030566552,239_176
D030566552,2400_175
D030566552,781_86
D030567993,1358_38
D030567993,138_127
D030567993,1960_4
D030567993,2406_154
D030567993,456_52
D030567993,999_137
D030574014,1329_141
D030574014,1685_156
D030574014,1960_94
D030574014,2173_160
D030574014,2272_8
D030574014,2303_38
D030574014,2427_176
D030574014,352_173
D030576650,1524_130
D030576650,2231_3
D030576650,2298_126
D030576650,525_183
D030576650,666_121
D030577916,1039_50
D030577916,1421_124
D030577916,1446_1
D030577916,1914_97
D030577916,2035_43
D030577916,2232_97
D030577916,2252_160
D030577916,706_167
D030577916,735_41
D030577916,7_163
D030586994,1302_31
D030586994,1937_143
D030586994,2084_138
D030586994,251_174
D030586994,314_182
D030586994,821_176
D030591615,110_151
D030591615,1225_12
D030591615,1500_146
D030591615,1563_61
D030591615,1805_131
D030591615,1959_0
D030591615,2120_118
D030591615,2198_53
D030591615,2268_0
D030591615,2321_50
D030591615,2433_51
D030591615,578_66
D030591615,644_128
D030592827,1090_91
D030592827,1418_64
D030592827,1443_146
D030592827,1801_45
D030592827,1953_177
D030592827,2370_173
D030592827,864_79
D030593367,1019_28
D030593367,2279_103
D030593367,2305_133
D030593367,2373_49
D030593367,949_175
D030595620,1122_80
D030595620,1170_187
D030595620,134_7
D030595620,1856_120
D030595620,1943_110
D030595620,2198_141
D030595620,308_74
D030597433,1490_105
D030597433,1936_80
D030597433,2038_138
D030597433,344_90
D030597433,555_131
D030597433,808_126
D030599550,1296_70
D030599550,1999_131
D030599550,485_169
D030607750,1592_68
D030607750,232_41
D030607750,411_82
D030607750,532_52
D030607750,880_123
D030610378,1009_161
D030610378,1067_138
D030610378,1486_89
D030610378,1612_57
D030610378,2344_180
D030610378,2450_1
D030610378,381_157
D030610378,708_51
D030610378,851_77
D030612969,1615_94
D030612969,1863_183
D030612969,1867_125
D030612969,312_131
D030612969,324_118
D030612969,535_99
D030612969,731_98
D030612969,891_113
D030613706,16_13
D030613706,2058_116
D030613706,2157_35
D030613706,2340_74
D030613706,440_45
D030613768,1589_140
D030613768,1629_83
D030613768,2412_83
D030614000,1666_18
D030614000,2064_185
D030614000,230_34
D030614000,2433_60
D030614000,671_128
D030618220,1475_43
D030618220,1499_167
D030618220,2271_69
D030618220,321_164
D030618220,412_38
D030618220,821_143
D030624726,1231_39
D030624726,1434_38
D030624726,2311_68
D030625952,1883_114
D030625952,2076_4
D030625952,2222_116
D030625952,2472_78
D030625952,60_39
D030625952,767_76
D030627734,1227_64
D030627734,2035_22
D030627734,2473_88
D030627734,479_161
D030627734,856_105
D030627734,998_113
D030634176,1846_55
D030634176,2248_7
D030634176,41_160
D030634176,496_7
D030635906,1139_74
D030635906,1551_124
D030635906,1743_0
D030635906,1771_46
D030635906,2210_100
D030635906,311_15
D030635906,775_81
D030641044,1312_0
D030641044,1434_8
D030641044,1700_65
D030641044,1831_88
D030641044,2059_124
D030641044,642_183
D030641044,870_37
D030641044,984_97
D030641310,1220_101
D030641310,1284_96
D030641310,1567_5
D030641310,1801_30
D030641310,1858_187
D030641310,1908_67
D030641310,2039_17
D030641310,2402_176
D030641785,129_151
D030641785,1306_41
D030641785,1553_26
D030641785,210_106
D030643314,2091_80
D030643314,547_80
D030643314,592_135
D030643314,977_138
D030643994,2040_27
D030643994,2381_35
D030643994,463_50
D030643994,675_98
D030643994,919_58
D030643994,959_44
D030644335,1336_13
D030644335,1365_135
D030644335,162_87
D030644335,1971_21
D030644335,2031_151
D030644335,2174_92
D030644335,2204_93
D030644335,234_113
D030644335,269_101
D030644335,30_171
D030644335,521_91
D030644335,917_13
D030644335,948_41
D030645714,1813_68
D030645714,1853_54
D030645714,2159_20
D030645714,713_12
D030645714,986_49
D030645790,1092_125
D030645790,117_34
