D071835716,952_108
D0718372,1375_131
D0718372,1449_65
D0718372,1743_89
D0718372,1943_90
D0718372,2097_99
D0718372,23_110
D0718372,243_74
D0718372,2458_59
D0718372,55_109
D0718372,898_83
D0718382,1176_83
D0718382,2309_61
D0718382,2405_37
D0718382,421_131
D0718382,846_19
D071838687,1146_141
D071838687,1374_8
D071838687,1612_10
D071838687,1906_52
D071838687,227_38
D071838687,2339_12
D071838687,339_116
D071838687,93_45
D071840352,1016_17
D071840352,1260_176
D071840352,2077_97
D071840352,2436_132
D0718404,1505_105
D0718404,2008_85
D0718404,2026_83
D0718404,521_155
D0718404,534_114
D0718404,564_60
D0718404,753_71
D0718404,771_92
D0718404,80_62
D0718404,880_82
D0718405,1117_182
D0718405,1321_182
D0718405,1421_143
D0718405,154_81
D0718405,2321_100
D0718405,2352_45
D0718405,2378_151
D0718405,310_96
D0718405,821_24
D0718405,824_9
D0718431,1110_55
D0718431,1253_29
D0718431,1495_41
D0718431,162_47
D0718431,171_112
D0718431,1779_147
D0718431,2107_165
D0718431,657_44
D0718471,118_68
D0718471,123_131
D0718471,1782_9
D0718471,1923_38
D0718471,2214_170
D0718471,230_78
D0718471,238_147
D0718471,4_151
D0718471,813_148
D0718497,1104_5
D0718497,1431_70
D0718497,2080_80
D0718497,798_127
D071851921,1061_63
D071851921,1244_53
D071851921,1488_37
D071851921,1655_90
D071851921,240_36
D071851921,547_183
D071851921,822_168
D071853000,1211_168
D071853000,1243_152
D071853000,1786_78
D071853000,1828_27
D071853000,405_171
D071853000,684_57
D071853055,1457_173
D071853055,1809_28
D071853055,1875_103
D071853055,1931_79
D0718535,1467_153
D0718535,1515_58
D0718535,1517_78
D0718535,1544_64
D0718535,2336_129
D071856315,1222_105
D071856315,1409_2
D071856315,1533_6
D071856315,1614_54
D071856315,1874_88
D071856315,2028_156
D071856315,2368_18
D071856315,40_53
D071856315,979_86
D0718571,1000_148
D0718571,1204_53
D0718571,1204_77
D0718571,1622_77
D0718571,2027_60
D0718571,2433_132
D0718571,848_156
D0718592,1117_20
D0718592,1334_100
D0718592,1420_58
D0718592,1910_82
D0718592,2190_126
D0718592,576_98
D0718592,647_163
D0718592,742_77
D0718592,78_36
D0718592,902_68
D0718598,1170_158
D0718598,1297_105
D0718598,1958_0
D0718598,462_133
D0718598,479_116
D0718610,1456_179
D0718610,1852_112
D0718610,1957_167
D0718610,2231_49
D0718610,662_12
D0718613,1082_25
D0718613,2000_178
D0718613,270_125
D0718613,401_126
D0718613,541_137
D071861494,1579_189
D071861494,1787_40
D071861494,1939_124
D071861494,2153_92
D071861494,2346_143
D071861494,597_64
D071861494,633_91
D071861494,815_166
D071861494,842_29
D0718620,1058_9
D0718620,1131_134
D0718620,1461_47
D0718620,1486_114
D0718620,1790_144
D0718620,1987_107
D0718620,206_84
D0718620,2218_2
D0718620,262_10
D0718620,614_40
D0718620,724_70
D0718620,860_111
D0718620,929_84
D0718627,1256_93
D0718627,1545_122
D0718627,1593_67
D0718627,1713_182
D0718627,1745_18
D0718627,2202_177
D0718627,438_36
D0718627,571_38
D0718627,711_79
D0718629,1110_84
D0718629,1560_35
D0718629,2299_93
D0718629,5_43
D0718629,671_169
D0718629,834_168
D0718629,991_100
D0718631,1047_27
D0718631,1174_135
