D0903128,1829_126
D090313066,1122_157
D090313066,1146_14
D090313066,1725_65
D090313066,2111_54
D090313066,2159_168
D090313066,2327_99
D090313066,592_50
D090313066,856_189
D0903135,1071_26
D0903135,1411_119
D0903135,243_39
D0903135,353_42
D0903135,37_26
D0903135,397_5
D0903135,402_28
D0903135,436_57
D0903135,553_184
D0903141,1682_150
D0903141,1727_81
D0903141,183_147
D0903141,20_18
D0903141,2352_185
D0903141,247_153
D0903141,719_164
D0903141,90_69
D090318535,1466_115
D090318535,1535_50
D090318535,429_100
D090318535,911_172
D0903192,1047_95
D0903192,1227_110
D0903192,1296_74
D0903192,1448_42
D0903192,1550_39
D0903192,2084_91
D0903192,2209_92
D0903192,368_164
D0903192,945_75
D0903193,1046_3
D0903193,1358_82
D0903193,1436_112
D0903193,1674_113
D0903193,2002_53
D0903193,671_17
D0903193,807_71
D0903193,881_151
D0903199,121_103
D0903199,1232_138
D0903199,1268_144
D0903199,1278_188
D0903199,1509_74
D0903199,1614_39
D0903199,1825_175
D0903199,1860_162
D0903199,1861_187
D0903199,1958_44
D0903199,237_110
D0903199,2431_27
D0903199,387_41
D0903206,1116_3
D0903206,1822_82
D0903206,1850_27
D0903206,2121_142
D0903206,2238_181
D0903206,235_52
D0903206,730_156
D0903206,817_66
D090323409,128_126
D090323409,164_44
D090323409,497_132
D090323409,723_35
D090323409,77_114
D090323409,857_120
D090323409,865_184
D090323409,938_69
D0903244,1077_73
D0903244,1950_78
D0903244,2102_171
D0903244,2195_187
D0903244,2411_0
D0903260,2189_153
D0903260,2197_174
D0903260,347_187
D0903260,393_134
D0903260,710_31
D0903278,1369_12
D0903278,1501_181
D0903278,1611_50
D0903278,1980_159
D0903278,212_55
D0903278,2367_68
D0903278,60_96
D0903278,847_46
D0903278,874_151
D0903285,1439_77
D0903285,1683_177
D0903285,1777_67
D0903285,2027_12
D0903285,206_178
D0903285,634_57
D0903327,1135_101
D0903327,149_112
D0903327,1648_33
D0903327,1769_122
D0903327,2183_94
D0903327,2454_55
D0903327,255_47
D0903327,347_11
D0903327,44_16
D090332920,136_54
D090332920,1435_161
D090332920,1501_99
D090332920,1541_171
D090332920,2047_53
D090332920,2331_7
D090332920,424_52
D090332920,515_118
D0903334,1263_163
D0903334,153_156
D0903334,1872_89
D0903334,1934_100
D0903334,368_105
D0903334,864_145
D0903334,962_158
D0903365,1429_109
D0903365,1465_142
D0903365,2113_87
D0903365,2209_169
D0903365,659_138
D0903370,2065_48
D0903370,217_124
D0903370,2356_86
D0903370,2390_107
D0903370,2465_60
D0903370,542_9
D0903370,728_183
D090337833,1111_108
D090337833,11_101
D090337833,1560_69
D090337833,165_130
D090337833,1803_120
D090337833,2018_173
D090337833,2314_154
D090337833,362_136
D090337833,372_72
D090337833,381_123
D090337833,527_65
D090337833,683_159
D090337833,955_164
D090338564,1208_149
D090338564,172_107
D090338564,1805_36
D090338564,751_63
D090338564,928_50
D090338564,991_81
D0903387,113_11
D0903387,1462_107
D0903387,1608_32
D0903387,1895_77
D0903387,2000_176
D0903387,2054_166
D0903387,366_14
D0903387,653_86
D0903387,71_3
D0903387,856_112
D0903417,1235_131
D0903417,1394_58
D0903417,1511_134
D0903417,472_181
D0903417,682_164
D0903417,804_114
D0903417,829_144
D0903431,1228_164
D0903431,1570_46
D0903431,2009_66
D0903431,432_22
D0903431,64_105
D0903431,705_71
D0903431,892_160
D0903431,993_86
D090344039,1550_133
D090344039,2241_93
D090344039,328_96
D090344039,853_176
D090344770,127_88
D090344770,1301_111
D090344770,1491_77
D090344770,1548_74
D090344770,1867_67
D090344770,202_150
D090344770,2189_90
D090344770,2428_56
D090344770,304_56
D090344770,548_15
D090344770,636_56
D090344770,80_129
D090344770,906_119
D0903449,1337_56
D0903449,1557_75
D0903449,1637_165
D0903449,1783_103
D0903449,188_66
D0903449,373_44
D0903449,673_180
D0903480,1268_105
D0903480,2094_168
D0903480,2346_36
D0903480,291_56
D0903480,501_65
D090348006,1112_69
D090348006,1263_18
D090348006,1427_71
D090348006,1737_16
D090348006,1844_89
D090348006,2275_83
D090348006,2323_0
D090348006,2408_61
D090348006,2411_30
D090348006,463_163
D090348006,670_174
D090348006,718_74
D0903503,1565_191
D0903503,2034_164
D0903503,2298_82
D0903503,2421_146
D0903503,322_76
D090350467,1114_1
D090350467,1457_48
D090350467,1605_136
D090350467,1889_148
D090350467,2004_5
D090350467,310_20
D090350467,446_53
D090350467,671_127
D090350467,693_77
D090350467,830_183
D090351242,1694_121
D090351242,1707_86
D090351242,2442_61
D090351242,2459_56
D090351242,473_83
D090351242,997_63
D090351419,1124_102
D090351419,113_38
D090351419,1363_75
D090351419,2088_64
D090351419,2150_95
D090351419,2234_156
D090351419,40_115
D090351419,547_142
D0903526,1200_36
D0903526,1477_111
D0903526,1567_177
D0903526,1590_75
D0903526,1660_28
D0903526,2021_22
D0903526,2224_36
D0903526,494_175
D090352782,1017_30
D090352782,1670_18
D090352782,301_142
D090352782,675_138
D090353475,123_166
D090353475,1443_93
D090353475,1532_49
D090353475,1579_70
D090353475,1817_80
D090353475,1825_79
D090353475,1955_166
D090353475,2059_190
D090353475,2082_159
D090353475,2378_90
D090353475,395_78
D090353475,426_73
D090353475,57_142
D090353512,1164_133
D090353512,139_36
D090353512,1720_188
D090353512,1755_135
D090353512,1815_148
D090353512,2051_154
D090353512,597_151
D090353512,958_22
D0903538,1207_159
D0903538,1234_90
D0903538,1383_22
D0903538,1402_29
D0903538,1510_90
D0903538,1704_176
D0903538,2132_117
D0903538,2168_116
D0903538,2273_68
D0903538,296_131
D0903538,813_113
D090354342,100_141
D090354342,1017_92
D090354342,1498_163
D090354342,1518_30
D090354342,1689_163
D090354342,1888_25
D090354342,1920_138
D090354342,1979_138
D090354342,2033_1
D090354342,28_75
D090355592,1106_115
D090355592,1336_45
D090355592,1593_154
D090355592,580_152
D090355592,687_167
D090355592,699_174
D090355592,88_40
D0903599,1316_107
D0903599,2110_22
D0903599,363_74
D0903607,1176_104
D0903607,1391_159
D0903607,1461_30
D0903607,1537_155
D0903607,1639_39
D0903607,1885_138
D0903607,205_64
D0903607,2098_31
D0903607,2383_183
D090361340,1367_122
D090361340,1446_148
D090361340,177_55
D090361340,1965_105
D090361340,2165_166
D090361340,2346_23
D090361340,291_107
D090361340,326_139
D090361340,961_158
D090363603,1592_4
D090363603,1609_78
D090363603,1701_104
D090363603,1708_75
D090363603,1953_90
D090363603,471_187
D090363603,958_164
D090363603,994_25
D090364082,1009_112
D090364082,2059_63
