D026140698,419_125
D026152783,1117_167
D026152783,130_81
D026152783,1847_129
D026152783,332_137
D026152783,787_1
D026153186,126_20
D026153186,130_0
D026153186,1560_117
D026153186,1702_84
D026153186,1797_11
D026153186,234_54
D026153186,751_159
D026153186,763_63
D026153452,1193_0
D026153452,1310_174
D026153452,1859_44
D026153452,1987_157
D026153452,267_65
D026153452,617_187
D026153452,972_52
D026154824,1365_74
D026154824,2069_34
D026154824,2093_115
D026154824,2437_139
D026154824,803_49
D026154824,803_97
D026154824,946_152
D026158068,1698_164
D026158068,1992_138
D026158068,2041_46
D026158068,2163_111
D026160160,1194_15
D026160160,1210_38
D026160160,133_38
D026160160,1732_113
D026160160,452_25
D026160160,920_23
D026161228,1323_93
D026161228,1392_186
D026161228,1420_25
D026161228,1932_132
D026161228,2029_8
D026161228,238_36
D026161228,2430_22
D026161228,592_124
D026161228,752_172
D026163253,1025_144
D026163253,129_29
D026163253,1337_116
D026163253,1418_94
D026163253,1716_113
D026163253,1821_91
D026163253,2030_81
D026163253,2467_161
D026163253,276_150
D026163253,626_148
D026164458,1738_22
D026164458,2090_109
D026164458,2108_12
D026164458,2230_153
D026164458,285_21
D026164458,574_1
D026164458,731_89
D026164458,77_101
D026164458,88_96
D026165011,1464_88
D026165011,1640_76
D026165011,1825_58
D026165011,227_108
D026165011,369_96
D026165011,608_36
D026165011,764_5
D026168234,103_162
D026168234,1635_143
D026168234,1878_18
D026171180,1410_18
D026171180,1536_86
D026171180,1746_5
D026171180,1833_111
D026171180,2020_73
D026171180,2251_172
D026171180,2335_113
D026171180,421_135
D026171180,429_12
D026171180,785_150
D026173306,1026_94
D026173306,1736_131
D026173306,1945_171
D026173306,672_89
D026173306,77_141
D026173306,970_131
D026175911,1436_114
D026175911,1598_115
D026175911,2018_161
D026175911,2054_23
D026175911,274_0
D026175911,687_85
D026175911,82_154
D026175911,867_34
D026179056,1024_105
D026179056,1447_26
D026179056,508_44
D026179056,758_16
D026185590,1001_51
D026185590,1040_116
D026185590,1169_128
D026185590,1181_13
D026185590,302_124
D026185590,303_183
D026185590,556_106
D026185590,779_62
D026187273,1729_64
D026187273,2086_65
D026187273,2287_145
D026187273,2415_21
D026187273,2444_67
D026187273,849_113
D026187273,953_180
D026188065,2383_57
D026188065,2386_103
D026188065,866_183
D026188805,1139_89
D026188805,1504_172
D026188805,289_11
D026188805,385_143
D026188805,860_139
D026188805,996_5
D026189079,1395_29
D026189079,1956_22
D026189079,2026_178
D026189079,221_129
D026189079,2414_90
D026189079,273_95
D026189079,336_99
D026189079,784_23
D026190921,1106_12
D026190921,1352_149
D026190921,1801_63
D026190921,1951_51
D026190921,344_50
D026191843,1918_67
D026191843,1919_128
D026191843,2455_111
D026191843,429_104
D026192260,1117_0
D026192260,1479_42
D026192260,1498_185
D026192260,1947_172
D026192260,1982_12
D026192260,2036_4
D026192260,2310_154
D026192260,2418_76
D026192260,513_137
D026192260,829_62
D026192260,843_152
D026192260,916_39
D026195391,1109_90
D026195391,1227_137
D026195391,1250_156
D026195391,2475_158
D026195391,829_177
D026196527,1190_75
D026196527,2379_149
D026196527,2414_181
D026196527,522_15
D026197371,1046_90
D026197371,1089_167
D026197371,117_86
D026197371,1255_123
D026197371,1574_161
D026197371,1830_13
D026197371,2401_15
D026197371,280_185
D026205335,1039_169
D026205335,1077_174
D026205335,1112_59
D026205335,1390_30
D026205335,1392_48
D026205335,1431_14
D026205335,1961_14
D026205335,275_147
D026205335,581_58
D026205335,826_50
D026207759,1679_134
D026207759,1904_136
D026207759,2392_58
D026207759,256_170
D026207834,1354_187
D026207834,1595_132
D026207834,1828_18
D026207834,1988_175
D026207834,241_29
D026207834,965_136
D026208381,1001_3
D026208381,1773_142
D026208381,200_87
D026208381,2087_42
D026208381,2147_175
D026208381,2192_9
D026208381,2329_45
D026208381,270_30
D026208381,44_147
D026208381,734_131
D026208381,896_158
D026208381,925_84
D026226583,1307_36
D026226583,1417_58
D026226583,1482_182
D026226583,1725_70
D026226583,1849_21
D026226583,2238_94
D026226583,2386_135
D026226583,430_36
D026226583,81_93
D026226583,991_34
D026228990,1088_173
D026228990,1610_55
D026228990,36_89
D026228990,485_0
D026228990,825_43
D026230665,1081_132
D026230665,201_7
D026230665,2140_138
D026230665,2202_15
D026230665,71_41
D026232249,1562_75
D026232249,1960_16
D026232249,2186_123
D026232249,264_153
D026232249,964_92
D026235080,1155_2
D026235080,1673_35
D026235080,242_115
D026235080,514_116
D026235080,559_161
D026235080,566_29
D026236988,1082_19
D026236988,1178_110
D026236988,2225_104
D026236988,2368_26
D026241760,1613_115
D026241760,2027_133
D026241760,2136_84
D026241760,2325_86
D026241760,249_126
D026241760,820_165
D026245379,1117_185
D026245379,1373_106
D026245379,1382_131
D026245379,1843_135
D026245379,28_113
D026245379,356_40
D026245379,624_24
D026245379,710_39
D026245379,715_61
D026246031,1178_157
D026246031,1515_125
D026246031,1716_174
D026246031,2040_154
D026246031,2317_127
D026246031,832_134
D026248516,1214_103
D026248516,1245_61
D026248516,1764_153
D026248516,1909_177
D026248516,1970_0
D026248516,2451_139
D026248516,60_151
D026248516,611_115
D026248516,649_109
D026248516,733_75
D026248516,788_113
D026248516,903_171
D026248929,1126_69
D026248929,2210_91
D026248929,2368_129
D026248929,490_14
D026248929,778_84
D026249933,1055_138
D026249933,1224_29
D026249933,1412_9
D026249933,1418_151
D026249933,1844_26
D026249933,264_173
D026251080,1393_115
D026251080,1433_137
D026251080,2346_184
D026251080,234_84
D026252674,1228_168
D026252674,1817_67
D026252674,1847_107
D026252674,2314_11
D026252674,2350_113
D026252674,2465_6
D026252674,505_50
D026252674,980_40
D026253923,1116_10
D026253923,2317_140
D026253923,2459_110
D026253923,2470_1
D026253923,628_6
D026254258,1869_169
D026254258,1906_41
D026254258,2163_103
D026255361,1038_15
D026255361,1167_7
D026255361,1205_141
D026255361,1216_122
D026255361,12_30
D026255361,1909_131
D026255361,534_75
D026255361,611_60
D026255361,624_88
D026255361,903_40
D026257785,1189_176
D026257785,1313_19
D026257785,1430_104
D026257785,1457_6
D026257785,1474_67
D026257785,1504_72
D026257785,1922_166
D026257785,2465_131
D026257785,303_66
D026257785,471_22
D026266374,1452_35
D026266374,1508_61
D026266374,1653_93
